instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
0_0_0_0_1_0,RandomGenerator,0,6,1000,1.2095841505741172,1.2238423394369702,1.2238423394369702,6.789555416903709,1.2995554169037087
0_0_0_0_1_15,RandomGenerator,0,6,1000,1.7124651831907929,1.830454924811843,1.830454924811843,7.2054972649127755,1.7154972649127753
0_0_0_0_1_2,RandomGenerator,0,6,1000,3.82074668997739,3.534212625759131,3.534212625759131,9.157288719935613,3.6672887199356126
0_0_0_0_1_35,RandomGenerator,0,6,1000,3.604106223501409,3.3661236978687947,3.3661236978687947,8.941263727580692,3.4512637275806917
0_0_0_0_1_6,RandomGenerator,0,6,1000,3.243254237383015,3.0435304760488684,3.0435304760488684,8.66697872683731,3.1769787268373104
0_0_0_0_1_9,RandomGenerator,0,6,1000,2.74637557214727,2.9538786974775486,2.9538786974775486,8.234855716724647,2.744855716724647
0_0_0_0_20_0,RandomGenerator,0,6,1000,2.4647659394345327,2.144508249225166,2.144508249225166,7.855136512119918,2.3651365121199177
0_0_0_0_20_5,RandomGenerator,0,6,1000,3.208871548094896,3.0855489884691067,3.0855489884691067,8.67007764447361,3.1800776444736094
0_0_0_0_20_6,RandomGenerator,0,6,1000,3.437281748082328,3.964196385837064,3.964196385837064,8.801158471324143,3.311158471324143
0_0_0_0_21_0,RandomGenerator,0,6,1000,2.385630079634536,1.920850236933072,1.920850236933072,7.75072698160305,2.2607269816030495
0_0_0_0_21_28,RandomGenerator,0,6,1000,3.973257312659991,4.107369838902138,4.107369838902138,9.070561810326899,3.5805618103268984
0_0_0_0_22_0,RandomGenerator,0,6,1000,2.873051153554528,2.32824909731964,2.32824909731964,8.194540332671474,2.704540332671474
0_0_0_0_22_1,RandomGenerator,0,6,1000,3.923555006306582,3.5520914367566103,3.5520914367566103,9.248673118126428,3.7586731181264277
0_0_0_0_22_35,RandomGenerator,0,6,1000,3.9584475433763617,4.470530455751465,4.470530455751465,9.523334670787245,4.033334670787244
0_0_0_0_23_0,RandomGenerator,0,6,1000,2.312805438151736,1.756918546978565,1.756918546978565,7.743556825263302,2.253556825263302
0_0_0_0_24_0,RandomGenerator,0,6,1000,3.438577200591153,2.417478360869599,2.417478360869599,8.743278504439077,3.253278504439077
0_0_0_0_24_14,RandomGenerator,0,6,1000,5.359006540201282,5.123568194613968,5.123568194613968,10.30326921950097,4.81326921950097
0_0_0_0_24_33,RandomGenerator,0,6,1000,4.936924148604523,4.204113388817864,4.204113388817864,10.070019839937975,4.580019839937975
0_0_0_0_25_0,RandomGenerator,0,6,1000,2.454869817157829,1.86870202496046,1.86870202496046,7.894006208768834,2.404006208768834
0_0_0_0_25_10,RandomGenerator,0,6,1000,4.135370573337245,4.512950678109791,4.512950678109791,9.362154101400915,3.8721541014009144
0_0_0_0_26_0,RandomGenerator,0,6,1000,3.5214505422921776,2.505968950896118,2.505968950896118,8.812126900292096,3.322126900292096
0_0_0_0_26_22,RandomGenerator,0,6,1000,4.532208848389328,4.834218048215758,4.834218048215758,9.231193795563765,3.741193795563765
0_0_0_0_26_33,RandomGenerator,0,6,1000,5.019797490305548,4.292603978844383,4.292603978844383,10.191912510492985,4.701912510492985
0_0_0_0_27_0,RandomGenerator,0,6,1000,1.6352131079711538,1.5881188038679346,1.5881188038679346,7.018928348635235,1.528928348635235
0_0_0_0_27_2,RandomGenerator,0,6,1000,4.02014253576129,3.898489090190096,3.898489090190096,9.548672606642228,4.058672606642228
0_0_0_0_27_3,RandomGenerator,0,6,1000,3.1030892545044577,3.242565956815975,3.242565956815975,8.485206470312496,2.995206470312496
0_0_0_0_28_0,RandomGenerator,0,6,1000,2.328504984952843,2.186519601969067,2.186519601969067,7.741385066836826,2.251385066836826
0_0_0_0_28_11,RandomGenerator,0,6,1000,3.63824357964552,3.7799520797931567,3.7799520797931567,9.035054864113162,3.545054864113162
0_0_0_0_28_33,RandomGenerator,0,6,1000,3.826851932966214,3.9731546299173313,3.9731546299173313,9.234022572231204,3.744022572231204
0_0_0_0_28_4,RandomGenerator,0,6,1000,4.3928426315995095,4.7467420887149485,4.7467420887149485,9.761419837165285,4.2714198371652845
0_0_0_0_29_0,RandomGenerator,0,6,1000,1.4280451645053842,1.4253887246120651,1.4253887246120651,6.881990673465343,1.3919906734653429
0_0_0_0_2_15,RandomGenerator,0,6,1000,3.1831443122451755,2.9169828716970336,2.9169828716970336,8.658218614706822,3.168218614706822
0_0_0_0_2_20,RandomGenerator,0,6,1000,4.014774200676704,4.454878535547326,4.454878535547326,9.29432007967654,3.8043200796765397
0_0_0_0_30_0,RandomGenerator,0,6,1000,2.91894941269938,2.5066310701168506,2.5066310701168506,8.340398900221029,2.8503989002210286
0_0_0_0_30_14,RandomGenerator,0,6,1000,4.839378752309509,5.21272090386122,5.21272090386122,10.003889335238272,4.513889335238272
0_0_0_0_30_30,RandomGenerator,0,6,1000,4.3080376968375305,5.013262140233701,5.013262140233701,9.741286550969168,4.2512865509691675
0_0_0_0_31_24,RandomGenerator,0,6,1000,5.086887089632886,4.268661145243604,4.268661145243604,9.922469941681099,4.432469941681099
0_0_0_0_32_0,RandomGenerator,0,6,1000,3.9659730282647776,3.530719454364234,3.530719454364234,9.350815058409314,3.8608150584093135
0_0_0_0_32_21,RandomGenerator,0,6,1000,4.773431362467603,5.451569691297307,5.451569691297307,9.975342136216717,4.485342136216717
0_0_0_0_32_6,RandomGenerator,0,6,1000,4.847030979331243,5.350407590976133,5.350407590976133,10.217650904169949,4.727650904169948
0_0_0_0_33_0,RandomGenerator,0,6,1000,1.786224400078785,1.7866350279482643,1.7866350279482643,7.257752628254281,1.7677526282542804
