instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap-Leaf.out,BAP_ON_TASKS,603786,2.5025936027436124,2.5025936027436133,1249,"{""objective"": ""2.5025936027436124"", ""number_of_nodes"": ""132"", ""time_masters_init"": ""20.23"", ""time_masters_solving"": ""7.23"", ""time_sub_init"": ""23.37"", ""time_sub_solving"": ""396.44"", ""time_global"": ""72.04"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""30.90"", ""master_relaxation"": ""2.426406"", ""patterns_generated_avg"": ""16.59"", ""optimal"": ""False""}"
IN_000.json-global-fixed.out,ILP-Global2,600005,2.431533530200249,2.4315335308754853,1199,"{""objective"": ""2.431533530200249""}"
IN_001.json-bap-Leaf.out,BAP_ON_TASKS,600247,3.6349299678738927,3.6349299678738918,1244,"{""objective"": ""3.6349299678738927"", ""number_of_nodes"": ""323"", ""time_masters_init"": ""18.88"", ""time_masters_solving"": ""4.82"", ""time_sub_init"": ""20.12"", ""time_sub_solving"": ""469.92"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""46.18"", ""master_relaxation"": ""3.616357"", ""patterns_generated_avg"": ""6.52"", ""optimal"": ""False""}"
IN_001.json-global-fixed.out,ILP-Global2,600006,3.627442872403571,3.6274428724035714,1199,"{""objective"": ""3.627442872403571""}"
IN_002.json-bap-Leaf.out,BAP_ON_TASKS,602006,2.701585800346507,2.697987662430957,1102,"{""objective"": ""2.701585800346507"", ""number_of_nodes"": ""160"", ""time_masters_init"": ""19.50"", ""time_masters_solving"": ""6.48"", ""time_sub_init"": ""22.03"", ""time_sub_solving"": ""429.99"", ""time_global"": ""38.14"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""38.08"", ""master_relaxation"": ""2.673930"", ""patterns_generated_avg"": ""14.54"", ""optimal"": ""False""}"
IN_002.json-global-fixed.out,ILP-Global2,600003,2.6852517339758446,2.685251733975844,1236,"{""objective"": ""2.6852517339758446""}"
IN_003.json-bap-Leaf.out,BAP_ON_TASKS,603588,3.532230390226942,3.5322303902269434,958,"{""objective"": ""3.532230390226942"", ""number_of_nodes"": ""99"", ""time_masters_init"": ""10.48"", ""time_masters_solving"": ""5.19"", ""time_sub_init"": ""15.40"", ""time_sub_solving"": ""263.40"", ""time_global"": ""44.08"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""210.75"", ""master_relaxation"": ""3.400433"", ""patterns_generated_avg"": ""15.93"", ""optimal"": ""False""}"
IN_003.json-global-fixed.out,ILP-Global2,193336,3.4096038302778866,3.409603830277886,964,"{""objective"": ""3.4096038302778866""}"
IN_004.json-bap-Leaf.out,BAP_ON_TASKS,604049,0.5952415458058551,2.2682332115456574,4035,"{""objective"": ""0.5952415458058551"", ""number_of_nodes"": ""149"", ""time_masters_init"": ""24.08"", ""time_masters_solving"": ""6.67"", ""time_sub_init"": ""21.58"", ""time_sub_solving"": ""417.48"", ""time_global"": ""102.45"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""13.93"", ""master_relaxation"": ""0.592215"", ""patterns_generated_avg"": ""14.40"", ""optimal"": ""False""}"
IN_004.json-global-fixed.out,ILP-Global2,524791,0.5937153584407099,0.5937153584407099,1114,"{""objective"": ""0.5937153584407099""}"
IN_005.json-bap-Leaf.out,BAP_ON_TASKS,600706,5.597325295058028,5.597325295058028,685,"{""objective"": ""5.597325295058028"", ""number_of_nodes"": ""165"", ""time_masters_init"": ""13.24"", ""time_masters_solving"": ""5.51"", ""time_sub_init"": ""14.95"", ""time_sub_solving"": ""347.98"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""161.29"", ""master_relaxation"": ""5.535289"", ""patterns_generated_avg"": ""9.55"", ""optimal"": ""False""}"
