instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap-Leaf.out,BAP_ON_TASKS,142147,0.5688935888487189,0.568893588848719,1435,"{""objective"": ""0.5688935888487189"", ""number_of_nodes"": ""103"", ""time_masters_init"": ""3.67"", ""time_masters_solving"": ""0.76"", ""time_sub_init"": ""5.56"", ""time_sub_solving"": ""119.86"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""5.89"", ""master_relaxation"": ""0.568501"", ""patterns_generated_avg"": ""5.23"", ""optimal"": ""True""}"
IN_000.json-global-fixed.out,ILP-Global2,4133,0.5688935888487188,0.568893588848719,1435,"{""objective"": ""0.5688935888487188""}"
IN_001.json-bap-Leaf.out,BAP_ON_TASKS,601066,1.3557083149949507,1.3557083149949507,806,"{""objective"": ""1.3557083149949507"", ""number_of_nodes"": ""285"", ""time_masters_init"": ""27.32"", ""time_masters_solving"": ""8.89"", ""time_sub_init"": ""33.23"", ""time_sub_solving"": ""453.94"", ""time_global"": ""23.95"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""14.38"", ""master_relaxation"": ""1.342803"", ""patterns_generated_avg"": ""14.68"", ""optimal"": ""False""}"
IN_001.json-global-fixed.out,ILP-Global2,62790,1.3467578922363206,1.3467579056151593,811,"{""objective"": ""1.3467578922363206""}"
IN_002.json-bap-Leaf.out,BAP_ON_TASKS,600682,1.8622118061161608,1.862211806116161,705,"{""objective"": ""1.8622118061161608"", ""number_of_nodes"": ""527"", ""time_masters_init"": ""21.19"", ""time_masters_solving"": ""6.69"", ""time_sub_init"": ""24.43"", ""time_sub_solving"": ""421.61"", ""time_global"": ""74.12"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""17.81"", ""master_relaxation"": ""1.844380"", ""patterns_generated_avg"": ""9.32"", ""optimal"": ""False""}"
IN_002.json-global-fixed.out,ILP-Global2,70889,1.848259356829733,1.848259418626383,692,"{""objective"": ""1.848259356829733""}"
IN_003.json-bap-Leaf.out,BAP_ON_TASKS,600888,0.5231841236114032,0.5231841279489217,1250,"{""objective"": ""0.5231841236114032"", ""number_of_nodes"": ""294"", ""time_masters_init"": ""19.91"", ""time_masters_solving"": ""5.00"", ""time_sub_init"": ""23.05"", ""time_sub_solving"": ""426.69"", ""time_global"": ""83.72"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""14.64"", ""master_relaxation"": ""0.520793"", ""patterns_generated_avg"": ""9.62"", ""optimal"": ""False""}"
IN_003.json-global-fixed.out,ILP-Global2,45180,0.5212292160148232,0.5212292160148232,1176,"{""objective"": ""0.5212292160148232""}"
IN_004.json-bap-Leaf.out,BAP_ON_TASKS,601365,0.9105787875348035,0.9105787875348035,1380,"{""objective"": ""0.9105787875348035"", ""number_of_nodes"": ""408"", ""time_masters_init"": ""24.71"", ""time_masters_solving"": ""4.69"", ""time_sub_init"": ""24.22"", ""time_sub_solving"": ""412.74"", ""time_global"": ""95.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""17.89"", ""master_relaxation"": ""0.905183"", ""patterns_generated_avg"": ""8.66"", ""optimal"": ""False""}"
IN_004.json-global-fixed.out,ILP-Global2,89984,0.9090803957291764,0.9090803957291782,1297,"{""objective"": ""0.9090803957291764""}"
IN_005.json-bap-Leaf.out,BAP_ON_TASKS,28493,1.3271623548066351,1.3271623548066351,756,"{""objective"": ""1.3271623548066351"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.45"", ""time_masters_solving"": ""0.18"", ""time_sub_init"": ""1.20"", ""time_sub_solving"": ""26.18"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.26"", ""master_relaxation"": ""1.327162"", ""patterns_generated_avg"": ""161.00"", ""optimal"": ""True""}"
IN_005.json-global-fixed.out,ILP-Global2,33343,1.3271623548066351,1.3271623548066351,756,"{""objective"": ""1.3271623548066351""}"
IN_006.json-bap-Leaf.out,BAP_ON_TASKS,463385,1.2998679888339357,1.2998679888339357,811,"{""objective"": ""1.2998679888339357"", ""number_of_nodes"": ""359"", ""time_masters_init"": ""16.33"", ""time_masters_solving"": ""3.16"", ""time_sub_init"": ""20.30"", ""time_sub_solving"": ""382.86"", ""time_global"": ""2.58"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""21.43"", ""master_relaxation"": ""1.299126"", ""patterns_generated_avg"": ""6.13"", ""optimal"": ""True""}"
IN_006.json-global-fixed.out,ILP-Global2,32566,1.2998679888339348,1.299867988833936,811,"{""objective"": ""1.2998679888339348""}"
IN_007.json-bap-Leaf.out,BAP_ON_TASKS,262745,3.805470457029026,3.805470457029026,558,"{""objective"": ""3.805470457029026"", ""number_of_nodes"": ""113"", ""time_masters_init"": ""7.89"", ""time_masters_solving"": ""2.55"", ""time_sub_init"": ""10.30"", ""time_sub_solving"": ""225.44"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""9.40"", ""master_relaxation"": ""3.805088"", ""patterns_generated_avg"": ""10.65"", ""optimal"": ""True""}"
IN_007.json-global-fixed.out,ILP-Global2,31504,3.8054704570290268,3.805470457029026,558,"{""objective"": ""3.8054704570290268""}"
IN_008.json-bap-Leaf.out,BAP_ON_TASKS,602658,2.3255500406814353,2.325550040681435,752,"{""objective"": ""2.3255500406814353"", ""number_of_nodes"": ""370"", ""time_masters_init"": ""20.73"", ""time_masters_solving"": ""5.77"", ""time_sub_init"": ""29.31"", ""time_sub_solving"": ""458.19"", ""time_global"": ""37.98"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""27.03"", ""master_relaxation"": ""2.307497"", ""patterns_generated_avg"": ""8.93"", ""optimal"": ""False""}"
IN_008.json-global-fixed.out,ILP-Global2,33804,2.311281727858659,2.311281733523953,729,"{""objective"": ""2.311281727858659""}"
IN_009.json-bap-Leaf.out,BAP_ON_TASKS,601216,3.4970579793139014,5.541842104413977,1021,"{""objective"": ""3.4970579793139014"", ""number_of_nodes"": ""178"", ""time_masters_init"": ""21.43"", ""time_masters_solving"": ""7.24"", ""time_sub_init"": ""27.54"", ""time_sub_solving"": ""455.58"", ""time_global"": ""9.39"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""45.90"", ""master_relaxation"": ""3.452685"", ""patterns_generated_avg"": ""16.03"", ""optimal"": ""False""}"
IN_009.json-global-fixed.out,ILP-Global2,46718,3.467379533092931,3.4673795783149206,594,"{""objective"": ""3.467379533092931""}"
