instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap.out,BAP_ON_TASKS,600522,1.4054204958468326,1.4054204958468326,617,"{""objective"": ""1.4054204958468326"", ""number_of_nodes"": ""654"", ""time_masters_init"": ""19.75"", ""time_masters_solving"": ""6.95"", ""time_sub_init"": ""31.57"", ""time_sub_solving"": ""359.09"", ""time_global"": ""148.79"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""19.78"", ""master_relaxation"": ""1.400502"", ""patterns_generated_avg"": ""13.62"", ""optimal"": ""False""}"
IN_000.json-global.out,ILP Solver (global):predictor (Python),144205,1.4054204958468324,1.4054204958468326,617,"{""objective"": ""1.4054204958468324""}"
IN_001.json-bap.out,BAP_ON_TASKS,600373,4.210699900726441,4.210699900726441,499,"{""objective"": ""4.210699900726441"", ""number_of_nodes"": ""603"", ""time_masters_init"": ""9.37"", ""time_masters_solving"": ""3.20"", ""time_sub_init"": ""14.04"", ""time_sub_solving"": ""316.64"", ""time_global"": ""210.82"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""36.65"", ""master_relaxation"": ""4.184083"", ""patterns_generated_avg"": ""6.36"", ""optimal"": ""False""}"
IN_001.json-global.out,ILP Solver (global):predictor (Python),562436,4.204583418472984,4.204583418472984,498,"{""objective"": ""4.204583418472984""}"
IN_002.json-bap.out,BAP_ON_TASKS,600201,4.4600367484937244,4.4600367484937244,372,"{""objective"": ""4.4600367484937244"", ""number_of_nodes"": ""486"", ""time_masters_init"": ""18.74"", ""time_masters_solving"": ""7.97"", ""time_sub_init"": ""28.82"", ""time_sub_solving"": ""497.15"", ""time_global"": ""4.51"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""30.65"", ""master_relaxation"": ""4.429724"", ""patterns_generated_avg"": ""16.68"", ""optimal"": ""False""}"
IN_002.json-global.out,ILP Solver (global):predictor (Python),20440,4.460036748493721,4.4600367484937244,372,"{""objective"": ""4.460036748493721""}"
IN_003.json-bap.out,BAP_ON_TASKS,626076,5.219787213636208,5.219800356630463,393,"{""objective"": ""5.219787213636208"", ""number_of_nodes"": ""98"", ""time_masters_init"": ""1.75"", ""time_masters_solving"": ""0.71"", ""time_sub_init"": ""2.29"", ""time_sub_solving"": ""53.95"", ""time_global"": ""65.05"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""500.37"", ""master_relaxation"": ""4.967572"", ""patterns_generated_avg"": ""5.39"", ""optimal"": ""False""}"
IN_003.json-global.out,ILP Solver (global):predictor (Python),600013,5.112738816425291,5.112738816425313,373,"{""objective"": ""5.112738816425291""}"
IN_004.json-bap.out,BAP_ON_TASKS,600292,2.18131879228875,2.18131879228875,841,"{""objective"": ""2.18131879228875"", ""number_of_nodes"": ""1298"", ""time_masters_init"": ""23.29"", ""time_masters_solving"": ""6.49"", ""time_sub_init"": ""33.86"", ""time_sub_solving"": ""374.48"", ""time_global"": ""85.51"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""53.93"", ""master_relaxation"": ""2.163651"", ""patterns_generated_avg"": ""6.40"", ""optimal"": ""False""}"
IN_004.json-global.out,ILP Solver (global):predictor (Python),13903,2.1672633769737635,2.1672633769737657,830,"{""objective"": ""2.1672633769737635""}"
IN_005.json-bap.out,BAP_ON_TASKS,642990,6.929265078979184,6.929265078979184,345,"{""objective"": ""6.929265078979184"", ""number_of_nodes"": ""140"", ""time_masters_init"": ""4.24"", ""time_masters_solving"": ""2.06"", ""time_sub_init"": ""6.03"", ""time_sub_solving"": ""138.90"", ""time_global"": ""19.41"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""468.95"", ""master_relaxation"": ""6.771055"", ""patterns_generated_avg"": ""10.86"", ""optimal"": ""False""}"
IN_005.json-global.out,ILP Solver (global):predictor (Python),177042,6.906221429379286,6.906221429379289,342,"{""objective"": ""6.906221429379286""}"
IN_006.json-bap.out,BAP_ON_TASKS,601080,1.0900485592983917,1.0900485592983922,1114,"{""objective"": ""1.0900485592983917"", ""number_of_nodes"": ""27"", ""time_masters_init"": ""0.31"", ""time_masters_solving"": ""0.10"", ""time_sub_init"": ""0.68"", ""time_sub_solving"": ""10.89"", ""time_global"": ""586.67"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""1.88"", ""master_relaxation"": ""1.030379"", ""patterns_generated_avg"": ""5.81"", ""optimal"": ""False""}"
IN_006.json-global.out,ILP Solver (global):predictor (Python),600053,1.0364975221784114,1.0364975221784118,753,"{""objective"": ""1.0364975221784114""}"
IN_007.json-bap.out,BAP_ON_TASKS,600936,0.6957739813260956,0.6957739813260957,968,"{""objective"": ""0.6957739813260956"", ""number_of_nodes"": ""55"", ""time_masters_init"": ""0.58"", ""time_masters_solving"": ""0.21"", ""time_sub_init"": ""1.33"", ""time_sub_solving"": ""19.47"", ""time_global"": ""576.13"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""2.35"", ""master_relaxation"": ""0.672824"", ""patterns_generated_avg"": ""6.67"", ""optimal"": ""False""}"
IN_007.json-global.out,ILP Solver (global):predictor (Python),407209,0.6756264114711197,0.6756264114711197,855,"{""objective"": ""0.6756264114711197""}"
IN_008.json-bap.out,BAP_ON_TASKS,600903,1.1969234764033092,1.1969234764033112,760,"{""objective"": ""1.1969234764033092"", ""number_of_nodes"": ""30"", ""time_masters_init"": ""0.31"", ""time_masters_solving"": ""0.12"", ""time_sub_init"": ""0.83"", ""time_sub_solving"": ""14.70"", ""time_global"": ""582.65"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""1.77"", ""master_relaxation"": ""1.159469"", ""patterns_generated_avg"": ""7.07"", ""optimal"": ""False""}"
IN_008.json-global.out,ILP Solver (global):predictor (Python),600099,1.1658347784047005,1.165834778404701,644,"{""objective"": ""1.1658347784047005""}"
IN_009.json-bap.out,BAP_ON_TASKS,600984,1.0633521663476677,1.0633521663476677,849,"{""objective"": ""1.0633521663476677"", ""number_of_nodes"": ""52"", ""time_masters_init"": ""0.56"", ""time_masters_solving"": ""0.24"", ""time_sub_init"": ""1.34"", ""time_sub_solving"": ""18.54"", ""time_global"": ""576.99"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""2.48"", ""master_relaxation"": ""1.033376"", ""patterns_generated_avg"": ""7.44"", ""optimal"": ""False""}"
IN_009.json-global.out,ILP Solver (global):predictor (Python),133060,1.0335810383602764,1.0335810383602761,806,"{""objective"": ""1.0335810383602764""}"
IN_010.json-bap.out,BAP_ON_TASKS,600629,3.3606537362504145,3.360653736250415,551,"{""objective"": ""3.3606537362504145"", ""number_of_nodes"": ""202"", ""time_masters_init"": ""2.30"", ""time_masters_solving"": ""0.87"", ""time_sub_init"": ""4.32"", ""time_sub_solving"": ""65.61"", ""time_global"": ""201.63"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""322.93"", ""master_relaxation"": ""3.236302"", ""patterns_generated_avg"": ""5.62"", ""optimal"": ""False""}"
IN_010.json-global.out,ILP Solver (global):predictor (Python),600016,3.317238535584924,3.317238535584924,585,"{""objective"": ""3.317238535584924""}"
IN_011.json-bap.out,BAP_ON_TASKS,600615,0.6511557280107565,0.6511557280107565,824,"{""objective"": ""0.6511557280107565"", ""number_of_nodes"": ""1189"", ""time_masters_init"": ""11.23"", ""time_masters_solving"": ""3.63"", ""time_sub_init"": ""24.29"", ""time_sub_solving"": ""394.65"", ""time_global"": ""111.97"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""39.94"", ""master_relaxation"": ""0.649573"", ""patterns_generated_avg"": ""5.75"", ""optimal"": ""False""}"
IN_011.json-global.out,ILP Solver (global):predictor (Python),420591,0.6511557280107565,0.6511557280107565,824,"{""objective"": ""0.6511557280107565""}"
