instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap.out,BAP_ON_TASKS,600585,0.5950634283081715,0.5950634283081719,277,"{""objective"": ""0.5950634283081715"", ""number_of_nodes"": ""540"", ""time_masters_init"": ""17.39"", ""time_masters_solving"": ""4.68"", ""time_sub_init"": ""21.89"", ""time_sub_solving"": ""244.16"", ""time_global"": ""285.04"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""15.43"", ""master_relaxation"": ""0.586467"", ""patterns_generated_avg"": ""11.00"", ""optimal"": ""False""}"
IN_000.json-global.out,ILP Solver (global):predictor (Python),13684,0.5907311107001998,0.5907311107001997,278,"{""objective"": ""0.5907311107001998""}"
IN_001.json-bap.out,BAP_ON_TASKS,314636,0.8260216763517617,0.8260216763517619,295,"{""objective"": ""0.8260216763517617"", ""number_of_nodes"": ""257"", ""time_masters_init"": ""8.01"", ""time_masters_solving"": ""2.88"", ""time_sub_init"": ""11.87"", ""time_sub_solving"": ""130.44"", ""time_global"": ""148.10"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""7.55"", ""master_relaxation"": ""0.824988"", ""patterns_generated_avg"": ""12.99"", ""optimal"": ""True""}"
IN_001.json-global.out,ILP Solver (global):predictor (Python),13486,0.8260216763517616,0.8260216763517619,295,"{""objective"": ""0.8260216763517616""}"
IN_002.json-bap.out,BAP_ON_TASKS,22424,0.24771828148296898,0.24771828148296957,449,"{""objective"": ""0.24771828148296898"", ""number_of_nodes"": ""65"", ""time_masters_init"": ""1.11"", ""time_masters_solving"": ""0.31"", ""time_sub_init"": ""1.93"", ""time_sub_solving"": ""14.99"", ""time_global"": ""0.86"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""2.11"", ""master_relaxation"": ""0.247475"", ""patterns_generated_avg"": ""6.80"", ""optimal"": ""True""}"
IN_002.json-global.out,ILP Solver (global):predictor (Python),6606,0.24771828148296882,0.24771828148296965,449,"{""objective"": ""0.24771828148296882""}"
IN_003.json-bap.out,BAP_ON_TASKS,4018,1.002907751248141,1.002907751248141,450,"{""objective"": ""1.002907751248141"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.17"", ""time_masters_solving"": ""0.05"", ""time_sub_init"": ""0.49"", ""time_sub_solving"": ""3.14"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.08"", ""master_relaxation"": ""1.002908"", ""patterns_generated_avg"": ""118.00"", ""optimal"": ""True""}"
IN_003.json-global.out,ILP Solver (global):predictor (Python),8580,1.0029077512481388,1.002907751248141,450,"{""objective"": ""1.0029077512481388""}"
IN_004.json-bap.out,BAP_ON_TASKS,7278,1.2257817533578632,1.2257817533578632,321,"{""objective"": ""1.2257817533578632"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.14"", ""time_masters_solving"": ""0.05"", ""time_sub_init"": ""0.41"", ""time_sub_solving"": ""6.53"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.08"", ""master_relaxation"": ""1.225782"", ""patterns_generated_avg"": ""101.00"", ""optimal"": ""True""}"
IN_004.json-global.out,ILP Solver (global):predictor (Python),79487,1.2257817533578605,1.2257817533578632,321,"{""objective"": ""1.2257817533578605""}"
IN_005.json-bap.out,BAP_ON_TASKS,600372,0.537702700241065,0.5377027002410654,302,"{""objective"": ""0.537702700241065"", ""number_of_nodes"": ""856"", ""time_masters_init"": ""20.03"", ""time_masters_solving"": ""5.34"", ""time_sub_init"": ""29.32"", ""time_sub_solving"": ""287.61"", ""time_global"": ""214.56"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""26.42"", ""master_relaxation"": ""0.532442"", ""patterns_generated_avg"": ""7.37"", ""optimal"": ""False""}"
IN_005.json-global.out,ILP Solver (global):predictor (Python),17917,0.5325398295321472,0.5325398295321478,329,"{""objective"": ""0.5325398295321472""}"
IN_006.json-bap.out,BAP_ON_TASKS,298270,0.8785394646124148,0.8785394646124148,201,"{""objective"": ""0.8785394646124148"", ""number_of_nodes"": ""257"", ""time_masters_init"": ""14.25"", ""time_masters_solving"": ""5.55"", ""time_sub_init"": ""18.99"", ""time_sub_solving"": ""233.78"", ""time_global"": ""9.29"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""8.65"", ""master_relaxation"": ""0.874741"", ""patterns_generated_avg"": ""18.25"", ""optimal"": ""True""}"
IN_006.json-global.out,ILP Solver (global):predictor (Python),9663,0.8785394646124125,0.8785394646124148,201,"{""objective"": ""0.8785394646124125""}"
IN_007.json-bap.out,BAP_ON_TASKS,348140,1.0535786289926015,1.053578628992602,224,"{""objective"": ""1.0535786289926015"", ""number_of_nodes"": ""329"", ""time_masters_init"": ""21.78"", ""time_masters_solving"": ""7.82"", ""time_sub_init"": ""28.41"", ""time_sub_solving"": ""238.24"", ""time_global"": ""29.21"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""11.36"", ""master_relaxation"": ""1.051880"", ""patterns_generated_avg"": ""19.15"", ""optimal"": ""True""}"
IN_007.json-global.out,ILP Solver (global):predictor (Python),6298,1.0535786289926017,1.053578628992602,224,"{""objective"": ""1.0535786289926017""}"
IN_008.json-bap.out,BAP_ON_TASKS,43870,0.4129755388255655,0.41297553882556587,456,"{""objective"": ""0.4129755388255655"", ""number_of_nodes"": ""93"", ""time_masters_init"": ""1.35"", ""time_masters_solving"": ""0.35"", ""time_sub_init"": ""2.95"", ""time_sub_solving"": ""31.97"", ""time_global"": ""2.77"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""2.99"", ""master_relaxation"": ""0.412178"", ""patterns_generated_avg"": ""6.11"", ""optimal"": ""True""}"
IN_008.json-global.out,ILP Solver (global):predictor (Python),25872,0.41297553882556565,0.4129755388255659,456,"{""objective"": ""0.41297553882556565""}"
IN_009.json-bap.out,BAP_ON_TASKS,362198,0.8538767261328398,0.853876726132841,296,"{""objective"": ""0.8538767261328398"", ""number_of_nodes"": ""427"", ""time_masters_init"": ""12.85"", ""time_masters_solving"": ""3.81"", ""time_sub_init"": ""21.44"", ""time_sub_solving"": ""183.14"", ""time_global"": ""118.59"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""13.05"", ""master_relaxation"": ""0.850394"", ""patterns_generated_avg"": ""10.36"", ""optimal"": ""True""}"
IN_009.json-global.out,ILP Solver (global):predictor (Python),15748,0.8538767261328406,0.8538767261328412,296,"{""objective"": ""0.8538767261328406""}"
IN_010.json-bap.out,BAP_ON_TASKS,97284,1.0827694669774768,1.0827694669774768,261,"{""objective"": ""1.0827694669774768"", ""number_of_nodes"": ""161"", ""time_masters_init"": ""5.24"", ""time_masters_solving"": ""1.69"", ""time_sub_init"": ""9.58"", ""time_sub_solving"": ""65.36"", ""time_global"": ""6.28"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""5.53"", ""master_relaxation"": ""1.082769"", ""patterns_generated_avg"": ""12.54"", ""optimal"": ""True""}"
IN_010.json-global.out,ILP Solver (global):predictor (Python),6731,1.0827694669774766,1.0827694669774768,261,"{""objective"": ""1.0827694669774766""}"
IN_011.json-bap.out,BAP_ON_TASKS,31760,0.4402986674688242,0.4402986674688242,498,"{""objective"": ""0.4402986674688242"", ""number_of_nodes"": ""145"", ""time_masters_init"": ""1.40"", ""time_masters_solving"": ""0.37"", ""time_sub_init"": ""2.91"", ""time_sub_solving"": ""15.84"", ""time_global"": ""5.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""4.32"", ""master_relaxation"": ""0.440299"", ""patterns_generated_avg"": ""3.57"", ""optimal"": ""True""}"
IN_011.json-global.out,ILP Solver (global):predictor (Python),1366,0.44029866746882346,0.4402986674688242,498,"{""objective"": ""0.44029866746882346""}"
IN_012.json-bap.out,BAP_ON_TASKS,3962,0.38184775654196507,0.38184775654196507,199,"{""objective"": ""0.38184775654196507"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.11"", ""time_masters_solving"": ""0.04"", ""time_sub_init"": ""0.36"", ""time_sub_solving"": ""3.34"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.05"", ""master_relaxation"": ""0.381848"", ""patterns_generated_avg"": ""84.00"", ""optimal"": ""True""}"
IN_012.json-global.out,ILP Solver (global):predictor (Python),2686,0.3818477565419644,0.38184775654196507,199,"{""objective"": ""0.3818477565419644""}"
IN_013.json-bap.out,BAP_ON_TASKS,359968,1.813120894883484,1.813120894883484,313,"{""objective"": ""1.813120894883484"", ""number_of_nodes"": ""465"", ""time_masters_init"": ""13.66"", ""time_masters_solving"": ""4.84"", ""time_sub_init"": ""22.36"", ""time_sub_solving"": ""272.84"", ""time_global"": ""4.76"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""31.14"", ""master_relaxation"": ""1.811133"", ""patterns_generated_avg"": ""10.14"", ""optimal"": ""True""}"
IN_013.json-global.out,ILP Solver (global):predictor (Python),14229,1.8131208948834816,1.813120894883484,313,"{""objective"": ""1.8131208948834816""}"
IN_014.json-bap.out,BAP_ON_TASKS,600595,0.505359074026972,0.5053590740269724,380,"{""objective"": ""0.505359074026972"", ""number_of_nodes"": ""411"", ""time_masters_init"": ""7.21"", ""time_masters_solving"": ""1.96"", ""time_sub_init"": ""12.10"", ""time_sub_solving"": ""153.06"", ""time_global"": ""406.97"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""12.28"", ""master_relaxation"": ""0.465747"", ""patterns_generated_avg"": ""6.12"", ""optimal"": ""False""}"
IN_014.json-global.out,ILP Solver (global):predictor (Python),14009,0.46660304890303445,0.4666030489030347,295,"{""objective"": ""0.46660304890303445""}"
