instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap-Leaf.out,BAP_ON_TASKS,600790,4.862082824040714,4.87137570239019,1559,"{""objective"": ""4.862082824040714"", ""number_of_nodes"": ""5"", ""time_masters_init"": ""4.33"", ""time_masters_solving"": ""6.32"", ""time_sub_init"": ""7.41"", ""time_sub_solving"": ""339.92"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""87.04"", ""master_relaxation"": ""4.805489"", ""patterns_generated_avg"": ""145.00"", ""optimal"": ""False""}"
IN_000.json-global-fixed.out,ILP-Global2,600011,4.937434460667804,4.937434460667804,1536,"{""objective"": ""4.937434460667804""}"
IN_001.json-bap-Leaf.out,BAP_ON_TASKS,612997,1.9728478761731807,1.971766238822808,2639,"{""objective"": ""1.9728478761731807"", ""number_of_nodes"": ""64"", ""time_masters_init"": ""16.39"", ""time_masters_solving"": ""15.46"", ""time_sub_init"": ""14.68"", ""time_sub_solving"": ""368.90"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""22.38"", ""master_relaxation"": ""1.953070"", ""patterns_generated_avg"": ""17.22"", ""optimal"": ""False""}"
IN_001.json-global-fixed.out,ILP-Global2,600015,2.010129526889352,2.010129526889352,2867,"{""objective"": ""2.010129526889352""}"
IN_002.json-bap-Leaf.out,BAP_ON_TASKS,608855,0.4969170681368921,0.4969170681368923,2941,"{""objective"": ""0.4969170681368921"", ""number_of_nodes"": ""135"", ""time_masters_init"": ""44.68"", ""time_masters_solving"": ""19.94"", ""time_sub_init"": ""20.25"", ""time_sub_solving"": ""466.72"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""26.92"", ""master_relaxation"": ""0.496762"", ""patterns_generated_avg"": ""12.25"", ""optimal"": ""False""}"
IN_002.json-global-fixed.out,ILP-Global2,600007,0.511187114217265,0.511187114217265,3090,"{""objective"": ""0.511187114217265""}"
IN_003.json-bap-Leaf.out,BAP_ON_TASKS,600427,5.242168029962498,5.237445665502993,1349,"{""objective"": ""5.242168029962498"", ""number_of_nodes"": ""2"", ""time_masters_init"": ""5.68"", ""time_masters_solving"": ""10.53"", ""time_sub_init"": ""7.98"", ""time_sub_solving"": ""354.18"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""28.62"", ""master_relaxation"": ""5.025343"", ""patterns_generated_avg"": ""341.00"", ""optimal"": ""False""}"
IN_003.json-global-fixed.out,ILP-Global2,600009,5.190822754496724,5.190822754496725,1323,"{""objective"": ""5.190822754496724""}"
IN_004.json-bap-Leaf.out,BAP_ON_TASKS,600411,3.8167409332248123,3.815199286411194,1737,"{""objective"": ""3.8167409332248123"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""5.99"", ""time_masters_solving"": ""10.78"", ""time_sub_init"": ""8.45"", ""time_sub_solving"": ""239.38"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""42.21"", ""master_relaxation"": ""3.507898"", ""patterns_generated_avg"": ""710.00"", ""optimal"": ""False""}"
IN_004.json-global-fixed.out,ILP-Global2,600008,3.5969909820204973,3.5969909944983427,1738,"{""objective"": ""3.5969909820204973""}"
IN_005.json-bap-Leaf.out,BAP_ON_TASKS,606175,2.27503902103231,2.27503902103231,3040,"{""objective"": ""2.27503902103231"", ""number_of_nodes"": ""142"", ""time_masters_init"": ""20.34"", ""time_masters_solving"": ""7.30"", ""time_sub_init"": ""14.26"", ""time_sub_solving"": ""461.72"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""64.11"", ""master_relaxation"": ""2.271888"", ""patterns_generated_avg"": ""7.23"", ""optimal"": ""False""}"
IN_005.json-global-fixed.out,ILP-Global2,600020,2.3024761420790574,2.302476142079059,2885,"{""objective"": ""2.3024761420790574""}"
IN_006.json-bap-Leaf.out,BAP_ON_TASKS,619472,0.6632954653959339,0.6632954653959341,2413,"{""objective"": ""0.6632954653959339"", ""number_of_nodes"": ""103"", ""time_masters_init"": ""21.23"", ""time_masters_solving"": ""12.07"", ""time_sub_init"": ""13.03"", ""time_sub_solving"": ""283.05"", ""time_global"": ""48.71"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""31.19"", ""master_relaxation"": ""0.650864"", ""patterns_generated_avg"": ""9.74"", ""optimal"": ""False""}"
IN_006.json-global-fixed.out,ILP-Global2,600007,0.6682470126795647,0.6682470126795648,2411,"{""objective"": ""0.6682470126795647""}"
IN_007.json-bap-Leaf.out,BAP_ON_TASKS,610746,0.7789039815619859,0.778903981561986,2728,"{""objective"": ""0.7789039815619859"", ""number_of_nodes"": ""56"", ""time_masters_init"": ""12.25"", ""time_masters_solving"": ""11.38"", ""time_sub_init"": ""10.03"", ""time_sub_solving"": ""243.88"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""20.44"", ""master_relaxation"": ""0.772404"", ""patterns_generated_avg"": ""14.71"", ""optimal"": ""False""}"
IN_007.json-global-fixed.out,ILP-Global2,600009,0.7950911825297151,0.7950911825297152,2894,"{""objective"": ""0.7950911825297151""}"
