# Started at: 2021-04-04 05:38:20 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment7_ref_out/Instance6/3/reference.json.yaml.csv -- demos-sched -c /root/experiment7_ref/Instance6/reference.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.09765,29500,30300,30300,29300,29700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,0,0,0,0,0,0
129.341,,,,,,,,,,,,,,55.63,52.77,,,,,,,,,,,,,
995.795,30500,30700,30700,29700,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,74.4898,77.551,83.3333,81.1881,26.7327,25.7426
1077.17,,,,,,,,,,,,,22.648,,,,,,,,,,,,,,,
1995.28,30900,31500,31100,30100,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,76,75.2475,87,88,40,27.2727
2995.89,30900,32500,31100,30100,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77,81.1881,87.1287,96,28,13.8614
3995.63,31300,31500,31500,30100,30700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80,77,89.899,90.9091,29,14.1414
4995.26,30900,31500,31300,30500,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.7778,80,91,88.1188,27,27
5995.82,31300,31900,31700,30700,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,90.099,87,93,89,42.5743,28
6995.56,31700,33000,31700,31100,31500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,74.7475,78.7879,88,96,36.3636,22.7723
7995.32,32100,32300,32300,31100,31500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.451,78.4314,87.2549,88.8889,19,4.0404
8995.14,32100,33000,32100,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80,79,90.9091,91,38,27.7228
9995.12,32500,32600,32600,31700,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,89.899,95,88.1188,31,26.2626
10230.1,,,,,,,,,,,,,,55.63,52.93,,,,,,,,,,,,,
10995,32500,33400,32800,31700,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75.2475,78.2178,88,91,42.5743,29.2929
11139.7,,,,,,,,,,,,,22.637,,,,,,,,,,,,,,,
11995.7,33000,34200,32800,32100,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,76.7677,78,87,93.0693,26.5306,12.1212
12995.4,33000,33600,33000,32100,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80,79,92.0792,92,29.703,15
13995.2,32600,33000,33000,32100,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80.3922,81,92.0792,88,27.2727,26.2626
14995.9,33000,33400,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,86.8687,84.1584,89.899,88,41.7476,27.2727
15995.6,33200,35000,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75,79,88,96.0396,35,22.549
16995.4,33400,33800,34000,32800,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,79.798,78,87.1287,89,22,8
17995.1,33600,34600,34000,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.2277,79,91,91,34.3434,27.451
18995.8,34000,34600,34400,32800,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,90,95.0495,87.8788,34,28
19995.3,34000,35800,34400,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75,78.7879,87.8788,94.9495,42,27
20327.7,,,,,,,,,,,,,,55.80,52.93,,,,,,,,,,,,,
20995.5,34000,35400,34400,33200,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,76.7677,77.451,87.1287,90.099,27,10
21199.8,,,,,,,,,,,,,22.659,,,,,,,,,,,,,,,
21995.1,34600,35400,34800,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80,79.798,91.9192,91.9192,32.3232,17.1717
22995.6,34200,35200,34800,33600,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,82.3529,83.1683,95,88,27,26
23995.7,34800,35400,35200,34000,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,84,82,87,88,42,28
24995.8,35000,36600,35400,34000,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75,78,88.1188,96,31,17
25994.9,35000,35800,35600,34200,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80,78,88,88.1188,25,11.1111
26995.1,34800,35600,35400,34000,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77,79,90.099,91,32,27.7228
27995.2,35600,36000,35800,34600,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.0792,90.099,95,88,37,27.2727
28995.4,35800,37200,36200,34800,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,74.7475,79,88,96.9697,41.5842,27
29995.5,35600,37000,36000,34800,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.7778,77.7778,86.8687,88.1188,20.202,6.06061
30423.8,,,,,,,,,,,,,,55.76,52.93,,,,,,,,,,,,,
30995.6,35800,37000,36200,35000,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80.198,79.2079,92.0792,92,39.2157,21
31259.9,,,,,,,,,,,,,22.67,,,,,,,,,,,,,,,
31995.8,35600,36400,36400,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,85.8586,87.1287,95,87,28,27
32994.9,36200,36800,36400,35200,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,81.1881,78,87,88.8889,42,27.2727
33995.1,36400,37700,36800,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75.2475,79.2079,88,96,28.7129,13.8614
34995.6,36400,36800,37000,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,79.798,77,88,89,28,14
35995.7,36000,37000,37000,35400,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77,80,91,91.0891,28.2828,27.2727
36995.8,36800,37400,37200,36000,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92,89,95.0495,88,39.604,29.4118
37995.3,36800,38500,37500,36200,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,74.7475,79,87,97,41.4141,27
38995.2,37000,38100,37200,35800,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.2277,78,88,88,19,3.0303
39995.2,37200,38100,37200,36200,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80.198,79,91,91,38,24
40558.4,,,,,,,,,,,,,,55.67,53.02,,,,,,,,,,,,,
40995,37200,37700,37500,36400,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,88.8889,90.099,95,88.1188,27,26.2626
41319.5,,,,,,,,,,,,,22.68,,,,,,,,,,,,,,,
41995.3,37400,38500,37900,36600,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,78,75,87.1287,88.8889,42,28.7129
