# Started at: 2021-04-24 06:47:16 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance1/3/RALTF1.json.yaml.csv -- demos-sched -c /root/experiment8/Instance1/RALTF1.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.25466,29900,30300,30500,29100,30100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,0,0,50,0,0,0
116.641,,,,,,,,,,,,,,65.96,62.03,,,,,,,,,,,,,,
993.013,31300,32600,31300,30300,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,72.1649,69.0722,73.7374,56.5657,45.9184,44.5545
1236.99,,,,,,,,,,,,,24.922,,,,,,,,,,,,,,,,
1992.89,31300,32800,31300,30300,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7914061.018255062,,,,,,,,65.6863,63,63,55,51.5152,44
2992.2,31700,33200,31700,30900,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7931963.944313361,,,,,,,,53,52.5253,49,41,60.396,49.4949
3992.24,31900,32500,31900,30900,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7478482.218329858,,,,,,,,52.5253,51.5152,50.5051,47,60.6061,49.505
4993.13,31700,32500,31900,31300,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8714403.451719537,,,,,,,,53.5354,51.4851,49,38.3838,57,46.4646
5992.27,32300,34200,32500,31900,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8755648.925847584,,,,,,,,72.2772,71.7172,68,59,67.6768,59
6992.13,32500,34200,32600,31900,32600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8613064.701494338,,,,,,,,74.7475,72,70,59.596,51,46.0784
7992.35,32800,33600,33200,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7936024.364330764,,,,,,,,59,58,57,51,56.1224,45.4545
8992.21,33000,34600,33000,31900,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8032951.224061738,,,,,,,,53,52.5253,50,40.5941,60.396,51
9992.75,33200,34800,33200,32600,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7864292.78881246,,,,,,,,54,52,50.5051,47,65,53.5354
10267.3,,,,,,,,,,,,,,66.04,62.11,,,,,,,,,,,,,,
10993,32800,34000,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8781626.164812371,,,,,,,,56.4356,55,51.5152,42.4242,56,46
11300.6,,,,,,,,,,,,,24.922,,,,,,,,,,,,,,,,
11993.1,33800,35600,34400,33200,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8674381.817749588,,,,,,,,74.7475,73,70,60,64.6465,58
12993,34200,35000,34400,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8513444.63034655,,,,,,,,74,71.7172,70,60.7843,50.5051,42.4242
13992.9,34400,35200,34400,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7824947.2524352055,,,,,,,,54.4554,54.4554,53,47,58.4158,47.5248
14992.6,34400,34800,34600,33600,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7958929.6535256365,,,,,,,,53.5354,52,48.4848,38.7755,58,49
15992.8,34600,36000,34600,33800,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8226950.094928258,,,,,,,,53,52,51,47.0588,67.6768,57
16992.8,34600,35400,34800,34200,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8821390.21149617,,,,,,,,62.3762,60,57,46.9388,59,47.4747
17993.1,34800,36800,35200,34600,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8938138.806512384,,,,,,,,73.7374,72.7273,70,60.396,59,54.4554
18992.7,35600,37200,35600,34800,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8600381.34468562,,,,,,,,70,69.3069,68,60.2041,55,44.4444
19992.1,35600,37000,35600,34600,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7939699.871186181,,,,,,,,53,52,50,42,59.596,48.4848
20376.3,,,,,,,,,,,,,,65.96,62.07,,,,,,,,,,,,,,
20992.6,35600,36400,35800,35000,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7726996.20837043,,,,,,,,55.5556,53,53,43.5644,56.5657,48.0392
21360.6,,,,,,,,,,,,,24.911,,,,,,,,,,,,,,,,
21992.8,35400,36600,35600,34600,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8616312.317448419,,,,,,,,53.4653,52,48.4848,42.4242,63,52.5253
22992.6,35800,37000,36400,35400,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8812760.631321182,,,,,,,,66.3265,64.6465,62.3762,53,63.6364,53
23992.2,36000,38300,36400,35400,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8803009.091291858,,,,,,,,74.2574,73.2673,70,60,55,49.4949
24993,36600,37900,36800,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8470620.863599978,,,,,,,,65,63.6364,62.6263,56.5657,56.5657,47
25993.1,36600,38100,36800,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8057575.740236595,,,,,,,,54,52,50,40,60,51
26992.9,36400,37400,37000,35800,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7551596.016795015,,,,,,,,53.4653,52.5253,50.5051,47.5248,58.5859,48
27992.9,36400,37200,37000,35800,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8814471.113531305,,,,,,,,53,51.4851,49,39.604,58.5859,48
28992.1,36800,39100,37500,36600,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8806238.334417002,,,,,,,,71.7172,70.7071,67,58,68.3168,57.5758
29992.2,37200,39100,37500,36600,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8642193.24535088,,,,,,,,74,72,69.697,59.596,50,46
30526.8,,,,,,,,,,,,,,66.04,61.99,,,,,,,,,,,,,,
30992.6,37400,38500,37500,36600,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8118160.744795839,,,,,,,,60.396,59,58.4158,52.4752,56.5657,46
31424.2,,,,,,,,,,,,,24.943,,,,,,,,,,,,,,,,
31992.2,37500,38900,37900,36600,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8107101.6049285615,,,,,,,,53.5354,52.5253,50,39.7959,59.596,50
32992.3,37500,38900,37900,37000,37200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7787514.031957106,,,,,,,,52.5253,52,50.5051,46.5347,65,54
33993,37500,38300,38300,37400,37400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8904438.50149528,,,,,,,,56,54,51.4851,41.4141,55,45
34992.7,37900,39900,38100,37700,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8771757.419622663,,,,,,,,74,72.7273,69.697,60,66,60
35992.2,38500,39300,38700,37400,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8592426.523360591,,,,,,,,74,72,70.297,61,51,42
36992.1,38500,39500,38700,37700,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7802111.743721122,,,,,,,,56,55.4455,53.5354,47.5248,56.5657,46
37992.8,38500,39100,38700,37700,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7962128.70190812,,,,,,,,53,51.5152,49,39.3939,59.596,50
38992.4,38500,39900,39100,37700,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8159732.6041355375,,,,,,,,53,52,50,46.4646,67,57
39992.8,38300,39900,39300,38100,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8918253.23327436,,,,,,,,60.6061,58.5859,56.5657,46.4646,58,48.5149
40630.6,,,,,,,,,,,,,,65.83,61.78,,,,,,,,,,,,,,
40992.2,38700,41100,39500,38500,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8997572.405314,,,,,,,,74.2574,73.2673,69.697,60.396,60.6061,57
41481.9,,,,,,,,,,,,,25.008,,,,,,,,,,,,,,,,
41992.8,39100,41300,39500,38500,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8761007.08980466,,,,,,,,72,70,69,60.396,53,43.4343
42992.5,39500,41500,39900,38700,38900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7992205.638250467,,,,,,,,53,52.0408,50,43.4343,59.596,49
43992.5,39700,40100,39900,38700,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7810919.81469493,,,,,,,,52.5253,52.4752,50,41.4141,57,48
