instance,obj_sm_imx8a,obj_lr_imx8a,obj_lr_ub_imx8a,power_imx8a,obj_sm_imx8b,obj_lr_imx8b,obj_lr_ub_imx8b,power_imx8b,obj_sm_tx2,obj_lr_tx2,obj_lr_ub_tx2,power_tx2
inst_0895,6.660404735319116,6.277895142328942,6.900124982094968,6.394692954094284,6.348074215660451,6.082006088781882,6.581482291127425,6.234064981758087,3.8977749512469253,3.645930260958998,4.422777685135616,3.9024545454545456
inst_0267,6.689050108892758,6.3985219706247465,6.565173929733428,6.39774550603126,6.472325438713426,6.113882741983265,6.235660049684338,6.42591119149671,3.3452057479768307,3.1506394111994873,3.25164427360886,3.447090909090909
inst_0931,6.569408751109561,6.15534233931972,6.283018282860214,6.397916392292153,6.274950645467679,5.9842606184539155,6.086782620326478,6.223971658827253,3.618985837408003,3.4063237606490127,3.561053349998823,3.7091090909090902
inst_0894,6.84508279848294,5.913630462950319,6.226748631217946,6.40005932043154,6.401835364018688,5.77464394890941,6.014598172016364,6.216063435926943,3.4656373926405197,3.1842325020961635,3.6160565253846313,3.445509090909091
inst_0211,7.053562794784195,5.985666893739018,6.441947007902899,6.400480749727921,6.531179586329021,5.8491214755510645,6.205253174301577,6.211424702981283,3.3547129728154914,3.1234565059060966,3.5866947820783577,3.409109090909091
inst_0093,7.048734671962618,5.9043382774667235,6.356816480055906,6.400752143989379,6.559582267936128,5.773436426439169,6.126645243596585,6.194571047545036,3.49915092423966,3.1433472203096495,3.7367096659197676,3.3715636363636365
inst_0178,7.221239112966759,5.983179807242305,7.178044225335594,6.402205472246786,6.680472254892207,5.821746727666623,6.730714383284091,6.201124760231299,3.796483010987491,3.1627399846159268,4.790263995384578,3.3555454545454544
inst_0166,6.893901249767006,5.978029465625091,6.582077504914925,6.403161995673942,6.44937490641074,5.83957867163794,6.354360418150229,6.216503872699371,3.622298725388637,3.3489870252865344,4.434843883824468,3.610018181818182
inst_0855,6.509231557193596,6.146630417609883,8.971270384577139,6.40471865664517,6.367915302754049,5.954500649665164,8.330460790291163,6.275695589878472,3.4235598411906354,3.1825158181694513,6.579169229864471,3.418290909090909
inst_0496,7.174938571743571,6.3799893956591145,9.002062141774957,6.404798882092263,6.828290352818513,6.291553653919273,8.792299206966222,6.367385768252313,4.294273534434341,4.032666981629426,7.580718124526994,4.232781818181818
inst_0730,6.538683541524746,6.503036897776973,7.174518379081177,6.408634505761921,6.415224102786736,6.394625153510305,7.022796330217776,6.430297407771663,4.720608250056921,4.520103918612094,5.7543302487893,4.7693818181818175
inst_0582,7.421379445770409,6.351415192640262,10.914682796154182,6.409415822411565,6.821644261842362,6.102743728158343,9.738404544519195,6.30168384524834,3.6707120058375544,3.2960718759003345,7.83688458218491,3.5223090909090917
inst_0807,6.489339869393079,6.358538718815131,7.087381514015288,6.40994194306936,6.402892552374607,6.273992245124008,6.942171264112421,6.438338976425021,4.238343291907977,4.028815432493975,5.276921903685899,4.370254545454546
inst_0650,6.6460990723687425,6.430251007209378,8.521735835133319,6.409982102047967,6.678776913742265,6.233118011904082,8.025049727510217,6.420717161839502,4.195140495648095,3.8496696037733193,6.451419057512746,4.181509090909091
inst_0863,7.254267908504235,6.143772291050197,6.957056424971862,6.410725687280259,6.766358204043729,6.026970916612652,6.6854656703268684,6.26323236375439,3.8875385985929904,3.545761989855945,4.613223850317942,3.871636363636364
inst_0647,7.5786099766753345,6.022043494307329,8.356400753542015,6.411223272816089,7.039802996155171,5.88338373799108,7.661422669647408,6.224244186385447,3.758598978339684,3.4146359449202963,5.945400810485916,3.662709090909091
inst_0599,7.984292123688305,6.2230485048524935,7.525408557536769,6.412715507479595,7.218487753905654,6.044655237867169,6.999563864903412,6.298417032609417,4.4300014981750335,3.5960536832875767,5.3540554158216676,3.9822545454545457
inst_0707,6.607208725604031,6.414183874019336,7.118297818980826,6.413033121482338,6.3656136739572995,6.262771861600462,6.885034914655427,6.361822649043824,4.167910287637374,3.9889114979401374,5.065683347752126,4.198509090909091
inst_0055,6.851352297048852,6.298052440332619,9.437734908467348,6.416136831297029,6.5023168906710085,6.073689322749199,8.83110695919436,6.266234495215044,3.5992259857319873,3.2668369524133265,7.109101743623373,3.466436363636364
inst_0455,7.193753805039968,6.040614587034217,7.1999831895472575,6.416849560300639,6.700958749975953,5.89133106222919,6.8205933609602125,6.214633301422022,3.3053789452385294,3.0068123914975478,3.863392520178717,3.1339272727272727
inst_0052,7.759676190377876,6.166685770687645,8.498719932342146,6.422459230155453,7.138637859076022,5.999647942383399,7.782364423049911,6.241496556930884,3.848297187768422,3.568053987685782,6.126868519975499,3.811036363636364
inst_0313,7.518369904331643,6.015550378912142,7.369579146664215,6.42934447497705,6.89453683346806,5.820436827237756,6.7608894040047804,6.231054252437559,3.376576740036384,2.983963014750282,3.9743508966746317,3.244672727272728
inst_0794,7.4621859653827265,6.074737504159,7.492525699174656,6.430261055354284,6.866341720765343,5.940476623574479,7.129714464296155,6.313436578367069,3.913561131273114,3.3770785621301163,5.261227952500397,3.4388545454545456
inst_0631,7.364040821249581,6.249380930521823,8.031072024915282,6.430601769262835,6.616347583778564,5.998166755917412,7.321058266091664,6.348875410427357,3.291062885233942,3.047861394287745,4.6343372498504944,3.275618181818182
inst_0150,7.633991183644815,6.382125956866989,12.440397694052294,6.434084072071609,7.006155114407323,6.160400799307411,11.173732131637276,6.298107992092822,4.040383418204715,3.421770198358593,9.48729601066598,3.510218181818182
inst_0411,6.568158381009498,6.226250522395787,7.408418476471377,6.438521658688084,6.49002771913295,6.105676284426497,7.045231797545771,6.2997143037215295,3.9477536945728753,3.6912888095526455,4.7263583823383195,4.072236363636364
inst_0656,7.308541566069828,6.1039684859898395,7.224567907334464,6.439757858615059,6.749998134748647,5.92036907684597,6.778930321443687,6.272292755677843,4.0884144647558465,3.5088124971731243,5.142480276517161,3.8740727272727273
inst_0799,7.811242147223812,6.209506399262818,8.111271546420268,6.441975577915668,7.257034366115641,6.019477774835979,7.331173456207919,6.274548205469738,3.707630754710884,3.4665362737981837,5.629983622948849,3.7740545454545456
inst_0056,7.49657172312954,5.958168175111007,8.269389470794229,6.442841608909363,6.856043862363597,5.790326773007694,7.650088725770582,6.204186955429286,3.5814421511423995,3.0148943118009486,5.774153525315976,3.165163636363636
inst_0083,7.032047757531817,6.005809446259724,6.870890994345476,6.443384701015908,6.477924669188319,5.845362257404894,6.509225834932844,6.191474917915037,3.6815645988564984,3.3129623168055518,4.5076571266460075,3.5765454545454545
inst_0392,6.450110220109255,6.476973275284684,7.562482746536265,6.448096752300041,6.3382620733044055,6.36490482964798,7.266822876770916,6.332490566037244,4.4734773534268655,4.2767086293403835,5.636373462587909,4.600709090909091
inst_0423,7.58544851871822,6.022674305380102,6.838291677554772,6.449699932999486,6.964875100280324,5.877202861689662,6.48899682749313,6.242571971803303,3.5643100171784243,3.151013362448499,3.8333023205517742,3.434890909090909
inst_0238,6.718958565803161,6.2647197716579,8.296289734664036,6.457897795455121,6.57007232800498,6.118525267633814,7.672771407910134,6.308063569695385,4.020534091774788,3.776165679380945,6.066343916741911,4.084981818181818
inst_0865,7.505606110442168,6.330925150444205,8.180618662414687,6.460725407571305,6.864314559184689,6.20633023299519,7.791841433855808,6.368881142957348,4.261773880478134,3.9036158264389087,5.785818028601863,4.247818181818182
inst_0382,6.886567799166902,6.264709348499328,7.36580956053106,6.464474785008325,6.461946371689043,6.115926575138629,7.062413014863505,6.3582706952712655,3.636542045651055,3.3576699891063986,4.43455203173462,3.416927272727273
inst_0049,6.908789352999844,5.980376942457079,6.903561833473649,6.466753496838642,6.473963613712861,5.8259789644562865,6.5335759568673515,6.225072896858683,3.240585394934669,2.985763206637425,4.061186744068082,3.3115636363636365
inst_0508,7.68786460508163,6.096980083501938,7.318253263560053,6.467829252885088,7.0965057514804855,5.86313775751264,6.694390835881443,6.272987886588582,2.7745126964548548,3.2868848506194093,4.668930272950027,3.3276
inst_0354,7.804042045371654,6.171375636749193,7.246603497618441,6.470850719192807,7.182793318147836,6.040185200067153,6.8586335369808875,6.324459920585671,3.8580346441341407,3.655327750568348,4.856375231965499,3.817472727272728
inst_0547,6.594846166054628,6.508544832237249,7.869454681952339,6.4733538593403255,6.4877880565717545,6.382129893112394,7.61508959253722,6.485288110399648,4.2764977521256915,4.0868243761242695,5.701301034943834,4.474709090909092
inst_0098,7.503539914475991,6.503240070290392,10.232483632584323,6.474506990752171,7.038592868440168,6.35224079918709,9.536131073538456,6.413937565709139,4.401773257013598,3.949911747599738,8.562904903155061,4.262090909090909
inst_0268,6.552004252421689,6.494822029670025,6.721927877213165,6.476437773373499,6.467104567540258,6.401596875325852,6.616111627212245,6.442033397625937,4.757949312409049,4.612209083292248,5.048509108444414,4.945163636363636
inst_0428,7.229792290153427,6.356416769367641,8.953334449853015,6.476918862049179,6.749678909109255,6.214693807094749,8.519102437642061,6.304606647229288,4.111142861861561,3.767990065957678,7.109982433974752,4.118581818181819
inst_0571,7.770566265771763,6.423663041659157,9.299265402397733,6.480905831713988,7.061172771167314,6.247359215072825,8.623520595126918,6.472117972233135,4.114093783107414,3.854482396439658,7.067608060435369,3.982436363636364
inst_0992,6.512594464784251,6.3861522823317145,6.580209589211332,6.481201432832423,6.450042152102843,6.309410171722359,6.495511157813088,6.434722133913024,4.23594943437165,4.054795673283384,4.369824420052779,4.145727272727273
inst_0038,6.547853461678351,6.4204815514415845,7.227019377168736,6.484940949078704,6.436062173962053,6.330599897147329,7.093457376546106,6.441552609633824,4.423082119456712,4.1973497747442075,5.574788056948464,4.418054545454545
inst_0577,7.421773550527157,6.292784996145341,7.719394816998843,6.4858345718536015,6.93444934706338,6.146927245920959,7.302287875811986,6.406510587611348,3.6992040530665067,3.570764517467528,4.7088140000173855,3.6532
inst_0477,6.86133472600923,6.4565409934024975,7.669540103411702,6.487623865589359,6.5975679033711,6.291091538175803,7.436404308962339,6.50275717084642,4.019225973599716,3.7899875391562294,5.309163047660997,4.044709090909091
inst_0045,7.463032656457013,6.280359171420953,8.192887747039824,6.492450380207514,6.827082575284443,6.140471814180473,7.8106052935819275,6.310537827228807,3.8393928184928,3.4456894842305523,5.509150472670202,3.6406727272727273
inst_0491,7.117481715602187,6.262970352934111,8.171582680382155,6.492806430694101,6.631096464238004,6.119826869017065,7.795313016535576,6.383148936617302,3.6104727929680775,3.301438511508742,5.487361132122581,3.428054545454545
inst_0618,6.624250363215559,6.441795023596269,6.626518326686339,6.493786815903587,6.389940505921047,6.265249625807443,6.426394185652722,6.405540387807975,4.078529645872106,4.025175631104808,4.307145814975462,4.206272727272727
inst_0640,7.062291038358601,6.2020816489638255,7.1968102929370765,6.496325437035096,6.585583322136662,6.018746104969704,6.811994540009916,6.294108057808016,4.007646769573958,3.6891817142644525,5.201117422600812,3.8664
inst_0828,7.82807395163557,6.197547086228328,11.895969476545922,6.500956131181827,7.15999531628138,5.986522571081312,10.311530952369374,6.325281768304048,4.080060781945888,3.489729013491929,9.285919263370406,3.864436363636364
inst_0818,7.394917127334816,6.159730585979638,7.563469306438506,6.501038493701183,6.76768082745062,6.021122935626642,7.218182463240373,6.336023806528984,3.6159704409415148,3.2537663781770965,4.624044514480174,3.3647818181818185
inst_0127,7.113251227620404,6.0014424638329755,7.238066974715217,6.501334134329867,6.621727100981556,5.86283062556097,6.964806320367863,6.24160612890235,3.6358341145193878,3.290237645512369,5.152945690047302,3.5780000000000003
inst_0068,6.743381069273545,6.340011365215459,7.358192212593642,6.501862429637722,6.446266310425722,6.075367710471832,6.872442670010813,6.301103850724692,3.3567947022618068,3.150728133276034,4.212697623607683,3.4487272727272726
inst_0172,7.528849473192803,6.395602620998043,8.96106412487789,6.505992043313903,7.011081729517205,6.232760127826742,8.3951683247879,6.393410269129175,4.013006991676441,3.669523839317373,6.38283238990848,3.935945454545455
inst_0641,7.349782060742224,6.200079123535502,7.078612723534041,6.511107853242504,6.799805490299764,5.983801390424905,6.63475849002728,6.335734234669499,3.7367507504681963,3.2266234011547192,3.981221603214772,3.4309454545454545
inst_0638,7.264591170907779,6.179696223094772,8.519367713764614,6.51422721276189,6.712385737086178,6.0155590973509865,7.995875879263177,6.34344121205184,3.852346562794647,3.552074101361274,6.3719396890433035,3.836109090909091
inst_0541,7.058217729053798,6.52589442186901,7.744949373159434,6.516013950176815,6.616010682268459,6.35362724401901,7.403528974973618,6.5290114765853,4.231746687168087,3.9819472391780844,5.230770166929697,4.320636363636364
inst_0071,7.642070272234102,6.280440733092335,7.845329337153748,6.518932768812518,6.95318387034575,5.985877028695956,7.047629561820541,6.296091546306097,4.123461790125306,3.2715392699010866,4.610805919233801,3.4476363636363634
inst_0775,7.505196784755779,5.957863193951965,6.516015776210449,6.52393685668499,6.888214532456995,5.787773596234264,6.190731570689174,6.355421163896076,3.332869510029429,2.941160341895614,3.3481586445079246,3.192
inst_0729,6.7126340710409345,6.366608621348696,6.650714664777709,6.547261342342726,6.413034848399995,6.186142639770081,6.440334510223225,6.378079038484307,3.947011168235134,3.7268593296101376,4.123304770362543,4.072109090909091
inst_0275,7.425036716227805,6.46716287795425,7.92789632797343,6.548113771986398,6.968899337658034,6.340604178099616,7.518770568359458,6.448716930317283,4.3317465190512,4.162563330795324,5.516525537226057,4.5228909090909095
inst_0321,6.675266332455209,6.466126536315473,7.266106860742916,6.548776723443717,6.545288922444725,6.380589434175245,7.139427049651623,6.505014728328908,4.153783833128717,3.9383185049409093,5.229773688961895,4.063545454545455
inst_0155,7.156270244302347,6.260390994799504,7.1388153315753,6.55067379911628,6.705031577882141,6.102267467647046,6.857357002708294,6.345205727575092,3.7545682065113857,3.5167392616829574,4.596372838867006,3.888381818181818
inst_0440,6.648683412131698,6.409007653329609,8.47779182872836,6.550836040891257,6.496247731546429,6.324700125635108,8.280515856605774,6.501870205615128,3.95141183655591,3.7213060975531116,6.1265456628365484,3.7207090909090903
inst_0318,7.93778285517709,6.336906857221842,8.137678098258032,6.551729993472039,7.288920688858866,6.186103683573381,7.702508006240183,6.428870217496057,4.078366264667156,3.7143687468019584,5.85970700226822,4.018090909090909
inst_0457,7.8255980350225665,6.262134986968727,9.397807832163746,6.553340905573662,7.129455048190802,6.12538081066182,8.876971620835416,6.349463312036125,3.7580012094048523,3.3591702829453287,6.520810901626392,3.5598
inst_0505,7.551424263305986,6.138279065558355,9.276787774121042,6.553749131599544,6.942212133773796,5.927258078615732,8.450200569391964,6.357469072850056,3.46777852062985,3.166148914545608,5.788561956191854,3.379090909090909
inst_0781,7.0881040513603395,6.005519220863531,6.617762629310801,6.554026925156525,6.5714482143698385,5.845871027716473,6.358789888564914,6.325416570601701,3.5281544933844313,3.220370662264332,4.0391005083364835,3.5054727272727275
inst_0736,6.992814977230316,6.1017087091567035,6.4560113266458945,6.555615199782906,6.530464166806133,5.944741839988624,6.23029953486187,6.336600971145803,3.7569174183587486,3.4189084396197673,3.894230917463735,3.647036363636364
inst_0163,7.753138811893251,6.69410750340584,7.893995888820188,6.555903169487613,7.2497954088770395,6.588164941208417,7.582484498296785,6.513189039401825,4.982170814517209,4.848215762465377,6.5382562252205645,5.135
inst_0825,7.430598046752248,6.5341039083111045,7.89294792974835,6.557862667264178,6.995069327980762,6.303158135471658,7.308202640437049,6.43562880634644,4.318535028970857,4.020296068214729,5.285571244970067,4.241981818181818
inst_0709,7.669586842215632,6.079945599554097,8.108236581741227,6.558310537968876,6.968983981799923,5.888267396237254,7.540504988075311,6.39251908304465,3.2691755303205663,3.0511262144651847,4.8100517701693235,3.234309090909091
inst_0606,8.008314644140704,6.478795269270083,8.177729137772035,6.559026597882946,7.438466531804588,6.302815670038758,7.506583454780895,6.447790064425589,4.3094831405778695,3.9904595902113194,5.9897192260904095,4.272509090909091
inst_0310,7.545662065982787,6.388289329480316,7.838952066918557,6.559556136519162,6.960228849469022,6.2680532350154,7.532254607480314,6.453082181188233,4.387132857158051,4.188028503330635,6.704575788094042,4.4190000000000005
inst_0197,7.207918541815955,6.1207826144152495,9.12348100092791,6.559882805932881,6.686767963036303,5.923497120026369,8.12665944024252,6.339355289093385,3.557816637954545,3.2183445989761097,5.634356289300393,3.507490909090909
inst_0086,6.6735406403999455,6.480130272799521,8.775648323753844,6.562544633903192,6.5497639225658215,6.38939821473913,8.40028726224735,6.477222898531077,4.471578005093826,4.248797890837675,6.7832376799072716,4.391745454545455
inst_0003,7.61706550160601,6.391469511347032,7.861205843507104,6.569297341601268,7.030887941988601,6.248369365350361,7.484647684660115,6.470895892989229,4.0200384134180425,3.803669515438255,5.648598844965255,3.895254545454546
inst_0724,7.548075704531673,6.019582360764542,6.868882933398623,6.574699813380202,6.928052350337826,5.845793787840174,6.523751687173015,6.382979124855298,3.465787614642684,3.075705145628902,4.126046115954319,3.297072727272728
inst_0232,9.26521327932734,6.413614802053523,8.573605112994402,6.578889523477992,8.308536248398598,6.213589401862914,7.803858957423598,6.373692182640697,5.530962294682469,3.978041387787006,7.713176995993173,4.122672727272728
inst_0204,6.6941852173356216,6.5771030971702595,7.3137395770103915,6.579918825787284,6.55328567359654,6.202734502925998,6.819718978568137,6.500400006034593,3.7157427787755264,3.461885447429662,4.631885559302438,3.7614181818181818
inst_0430,6.92353022355084,6.559920623147218,7.7712546635987625,6.5805417158648805,6.832121395531453,6.411404818163101,7.348240099066918,6.471906762796969,4.615234118329171,4.430637962993033,5.496454621763475,4.778890909090909
inst_0208,6.595506364317845,6.467576816655777,6.975679052668354,6.5805876325208486,6.536653480921268,6.392651906841109,6.882601682129343,6.55272310938282,4.208385512209848,3.9767020299867517,4.6922523252078285,4.024472727272728
inst_0689,7.030840355240481,6.507392184231849,8.059182545985575,6.58105860261348,6.588247402073118,6.355053714343831,7.707430012346282,6.473573366308136,4.341027557184549,4.065796228980856,5.786583488833265,4.281745454545455
inst_0032,7.141064790598696,6.0944010194804905,7.327391730861629,6.581238832525967,6.647189203431088,5.933504717533366,6.915584833782134,6.353554675136339,3.534529227548725,3.1923749706040976,4.8074892575241455,3.5952727272727274
inst_0000,7.307766579672129,6.156830251797745,7.7830004150914895,6.582151467730176,6.795840723702117,5.981315870440085,7.1712128684811,6.314839720508148,4.112035226063617,3.4849425372773246,4.972729600707742,3.679763636363637
inst_0284,8.826227749983701,6.099117001127894,7.567176953880252,6.583351808262649,7.939475889089944,5.903268106602288,6.990378036132352,6.384635486191814,4.986192296158849,3.737394710884172,6.470675535282158,3.935836363636364
inst_0352,7.16368659738948,6.129168418124461,8.368142415242135,6.590209601266246,6.671395206293824,5.9457081171112875,7.919462528536608,6.332405087513352,3.3925817416478514,3.126473508597581,5.644361188188949,3.440672727272727
inst_0177,6.749665253058879,6.6434586622694765,8.158689914751722,6.5906217806239145,6.6027689870977255,6.540407487721783,7.974290417369881,6.555871339159943,4.664126378272096,4.431302461166161,6.908064648540567,4.672181818181818
inst_0516,6.842107828479777,6.771547121241363,7.784971432015492,6.591629466623084,6.61250757697899,6.577470106456872,7.4974049015056,6.719839428901722,4.65132648246469,4.43399332041001,5.98798595820883,4.851654545454545
inst_0263,6.724822671501845,6.615826634621552,7.868122539226996,6.593354551884595,6.554442052246797,6.46446979603872,7.592686719960051,6.525832217149674,4.128428934190609,3.9537566006212987,5.366395367439704,4.194636363636364
inst_0811,6.611044609121376,6.391378745480157,6.732337473771475,6.594163372216577,6.454294955865343,6.112534816437427,6.405454249649804,6.48144706461565,3.534934998406084,3.3477854187735296,3.909311856463476,3.675581818181818
inst_0333,6.993660348282184,6.3962276089002685,7.879363673272876,6.599112536005388,6.565796116145862,6.2373517786449675,7.547022201738038,6.505162277649177,3.7842382554565788,3.5545303867760674,5.288536635498434,3.607090909090909
inst_0367,6.871859115323225,6.516846448133187,8.185711208033306,6.613336784844666,6.678209928495309,6.424435643266734,7.926982357306779,6.572682789503052,4.399951818979525,4.160580019893957,6.607206334870339,4.322872727272728
inst_0824,7.663537028884325,6.4270260018018845,8.883713777224031,6.618450605577384,7.049777877740447,6.229448842149992,8.263739872947031,6.485269558878366,4.486683299258658,3.9586388604708533,7.6660893732644,4.104109090909091
inst_0297,7.540974793271053,6.329948405929499,7.618287692404188,6.619859313792476,7.034018139700658,6.205410505771995,7.314082762178002,6.449933037256512,4.216727916537017,3.9022516268204015,5.7990350345024915,4.179709090909091
inst_0876,6.944486608369409,6.884628486533659,7.17799204438749,6.620012358552094,6.6243511110307125,6.634391153643973,6.9085498655473385,6.5677358490537925,4.615589877529064,4.4378790723942565,4.969445618529154,4.7714
inst_0004,7.561605559375108,6.286846472096317,7.533196082298248,6.6205068050166656,6.926183927785708,6.122647461544208,7.17473708088258,6.448135725362937,3.8016830351123883,3.4995201509113483,4.906461925413711,3.480236363636364
inst_0289,6.71155753658733,6.555358115675698,7.483249716376007,6.625901448373962,6.578584865247094,6.4535848686411565,7.333986861478367,6.587822858035991,4.575344376249474,4.43736419161066,6.000007399851571,4.525399999999999
inst_0416,7.209734473528038,6.290151456349126,7.652571503646287,6.627738350090295,6.7505022933958125,6.144436533743811,7.32685549660489,6.43108760581815,3.7716442859047925,3.4251541809428105,4.830146434980567,3.621854545454546
inst_0630,7.630490945267312,6.134841314174958,6.862974997905351,6.628724914876046,7.013073907182845,5.95457519979796,6.501852348167381,6.422505628337174,3.477457536218274,3.3275441013659415,4.0716137320053765,3.5216
inst_0593,6.865792311330809,6.713022610024014,7.651388223763822,6.631867629065407,6.689562246687773,6.605945667243631,7.504571648445351,6.671504439936704,4.468535751826517,4.292012809313897,5.539074514050911,4.556090909090909
inst_0690,7.042120793323266,6.461802236270282,8.228686136935739,6.636779761435664,6.603379564202081,6.2932253616509595,7.8678054845450305,6.544215995398691,3.905079392309636,3.6388293056152587,6.059977345566079,3.768296296296296
inst_0978,6.937516894239819,6.0463885216900355,6.194289267962071,6.636783264382375,6.478843773205403,5.877728589589478,5.99142859441706,6.382604981163541,3.6670465808506503,3.3673873399135665,3.571376379637426,3.710296296296296
inst_0607,7.441214945643121,5.9611669804904786,6.343563370453765,6.636989645940226,6.818842660222545,5.764727123990217,6.020157833315609,6.40463807624007,3.189704011089137,2.945658123196023,3.226192252166708,3.182
inst_0273,7.148933116863459,6.102573592524915,6.472829335788527,6.638019111157928,6.617747495049459,5.936973276499667,6.223107011564812,6.368639718646952,3.497522129040639,3.2446714050274377,3.6216992296638475,3.556945454545455
inst_0782,7.889535948075803,6.4801195452722276,9.591135715010758,6.6386398602611205,7.19082121253599,6.2362518559144515,8.721353047251256,6.4659861802047,3.8653566532459447,3.5842087837939376,6.624337260239006,3.7627454545454544
inst_0014,7.688242506604004,6.708146163139284,9.308092004123727,6.640918117538369,7.041139962352888,6.589081104901375,8.90650374331902,6.543518773412752,5.3919356708682935,5.055385829196794,8.617667075048765,5.195509090909091
inst_0584,6.798838160545224,6.49573474241081,6.605294184204537,6.642185265956485,6.476940860515475,6.28870294643102,6.385047877130435,6.477392944860842,4.087231689507346,3.893371792521438,4.046197026042673,4.204527272727273
inst_0135,7.6109745833496305,6.552441502976139,8.293430756736953,6.649073012407354,7.071638972521877,6.43319386298788,7.981839905447274,6.542854528290666,4.647001810857096,4.41318868531833,6.6234009820453785,4.758472727272727
inst_0610,8.848282664628723,6.192797152876851,8.07890163329671,6.650292871684518,7.956363832928249,5.958940106170932,7.330940862558746,6.444916016153155,4.977769137978644,3.763141883507615,6.798982994653864,3.9452181818181815
inst_0154,7.301165350636247,6.533156080359715,8.263733242189943,6.650924394641345,6.902876384637478,6.4033646633383965,7.914922738432097,6.5214306819355015,4.486407235313823,4.242227104929176,6.8324831727127435,4.557836363636364
inst_0834,6.815988904791862,6.722035563962436,7.628364582924857,6.652221312785837,6.670247493669492,6.595084503812316,7.4416990774491065,6.674561045016448,4.5358278357300446,4.286065290682263,5.332295283532231,4.5804
inst_0903,6.718933911925416,6.569796796576166,7.194897228678707,6.655293161161092,6.620712428310902,6.479673113630432,7.0624279987785,6.6028878577755785,4.503807469303676,4.334907963387557,5.490698047181027,4.692981818181818
inst_0348,7.9628892814897165,6.536806524598963,10.01943090990645,6.655358458561817,7.1478499244462705,6.2546412192003995,9.13120676690954,6.522323624487184,3.86899005201806,3.4770922636990487,6.396348740108631,3.625945454545455
inst_0671,7.527632453039889,6.467781270822263,8.947482724494812,6.655904404542613,7.005194212306147,6.282702170356731,8.487091767571124,6.526854378220155,3.8466636365885987,3.568543099854842,6.298631001068401,3.712490909090909
inst_0977,7.237934011029732,6.208792294273813,6.533383178449026,6.657494438272212,6.693234915118042,6.041609947335691,6.28250132792396,6.417440016449753,3.6872198807274152,3.4682087848977017,3.783988367881388,3.7628
inst_0659,7.883039208901257,6.613600315426679,9.81562622346988,6.662807582115301,7.138653371760635,6.359615222169095,8.820690467419345,6.513507842969194,3.915673700481536,3.613030163561945,6.228919643896509,3.8332
inst_0510,7.250064340587858,6.6439916774580166,7.2127126434050854,6.663056654858606,6.814229437685386,6.458446982444173,6.921367606616184,6.524921208493343,4.537945296509301,4.279957152655253,5.115375145091745,4.516290909090909
inst_0276,7.4716272876740035,6.496311545515951,8.85379379916096,6.670864160447024,6.877815813612091,6.196951540482807,7.951524022319141,6.426824949420299,4.004482914369203,3.559496837884346,5.936668847984167,3.743636363636364
inst_0769,7.220744771908921,6.17927047887659,7.246286796639206,6.673129612182732,6.6813320346153855,5.973815942576039,6.749079376762545,6.453647585887148,3.7216074214279833,3.3781541504578847,4.268134050936848,3.655490909090909
inst_0112,7.265563310323436,6.319011207512734,7.491711557673765,6.675842758639038,6.742379338461049,6.106155463977043,7.0611969314637175,6.447831383133019,3.6532471567214655,3.436144312763422,4.844508530814753,3.773090909090909
inst_0950,7.689628223073514,6.604380738727157,9.825333156138104,6.676283046078681,7.151877600443545,6.411106822885829,9.079609611588642,6.547772238929742,4.171675158368666,3.8787600662070485,7.231412470827479,4.133222222222223
inst_0614,7.4532006140884075,6.609568863003847,7.409238756199441,6.676680505035181,6.846988537436124,6.357479475526816,6.993550397164143,6.477626612402904,4.39256740619646,4.129064000330231,5.222668174964003,4.293527272727273
inst_0400,6.907406143669354,6.632715075531309,8.32940153372955,6.6782402100828895,6.706748272794044,6.53619460338588,8.092002452856654,6.596038780497313,4.818509320245441,4.558025765732532,7.128513544653066,4.879545454545455
inst_0030,6.9390847320454085,6.101877650411945,6.57961578840612,6.6799873962503495,6.4858436223978035,5.921847268463964,6.347618288500206,6.373850259212883,3.720621085928594,3.4575343836687633,4.393943996831026,3.764272727272728
inst_0897,7.572805210604587,6.533279430846692,8.768269720922639,6.681386182960915,7.0342158772604995,6.363451625066291,8.22769714466288,6.533964248122822,4.474895477374783,4.148680569064573,6.63757117105564,4.461472727272727
inst_0203,8.420584348107088,6.51814600608976,8.977094068256683,6.682317105153935,7.675940188359683,6.393639755836049,8.451133690263095,6.598862752357781,5.112671315917272,4.323637008581047,7.538087418131479,4.3742
inst_0385,8.821116968960922,6.114231690700423,7.765194397624718,6.684572445289162,7.931267527501013,5.908428485284649,7.179056959800494,6.446426071439159,4.936790909621578,3.7185175078064248,6.603563695137895,3.895418181818182
inst_0421,7.700699651638969,6.616687789529361,9.487515597640204,6.687889556444376,7.150884241149457,6.421976710007392,8.847590315354962,6.513462951757432,4.476880375865676,4.109068751932246,7.315312917919602,4.353381818181818
inst_0241,7.167306831478447,6.192654116252762,7.01659400507118,6.689229067043459,6.634283786546149,5.979560421964306,6.59476070288096,6.435909395195297,3.6689338162103087,3.3941507609872876,4.252801524130173,3.709127272727273
inst_0810,7.284541477799228,6.253861771330205,6.888269212892158,6.697588434206619,6.764794723707262,6.070696700647499,6.592910521334507,6.453965958628754,3.9302231794270766,3.622977573303734,4.478433603627285,3.897909090909091
