instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap-task.out,BAP_ON_TASKS,1431,1.7085496460735097,1.7085496460735097,93,"{""objective"": ""1.7085496460735097"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.05"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.16"", ""time_sub_solving"": ""1.12"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""1.708550"", ""patterns_generated_avg"": ""54.00"", ""optimal"": ""True""}"
IN_000.json-bap.out,BAP_ON_SUPPORTS,1197,1.7085496460735097,1.7085496460735097,93,"{""objective"": ""1.7085496460735097"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.04"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.14"", ""time_sub_solving"": ""0.94"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.708550"", ""patterns_generated_avg"": ""54.00"", ""optimal"": ""True""}"
IN_000.json-global.out,ILP-Global2,7,1.7085496460735095,1.7085496460735097,93,"{""objective"": ""1.7085496460735095""}"
IN_001.json-bap-task.out,BAP_ON_TASKS,394,0.5505393375926455,0.5505393375926455,200,"{""objective"": ""0.5505393375926455"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.28"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""0.550539"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-bap.out,BAP_ON_SUPPORTS,453,0.5505393375926455,0.5505393375926455,200,"{""objective"": ""0.5505393375926455"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.07"", ""time_sub_solving"": ""0.33"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.550539"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-global.out,ILP-Global2,22,0.5505393375926456,0.5505393375926455,200,"{""objective"": ""0.5505393375926456""}"
IN_002.json-bap-task.out,BAP_ON_TASKS,9219,1.45504077305404,1.4550407730540407,135,"{""objective"": ""1.45504077305404"", ""number_of_nodes"": ""35"", ""time_masters_init"": ""0.31"", ""time_masters_solving"": ""0.09"", ""time_sub_init"": ""0.93"", ""time_sub_solving"": ""6.80"", ""time_global"": ""0.27"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.36"", ""master_relaxation"": ""1.441317"", ""patterns_generated_avg"": ""7.89"", ""optimal"": ""True""}"
IN_002.json-bap.out,BAP_ON_SUPPORTS,21396,1.4550407730540407,1.4550407730540407,135,"{""objective"": ""1.4550407730540407"", ""number_of_nodes"": ""70"", ""time_masters_init"": ""0.63"", ""time_masters_solving"": ""0.18"", ""time_sub_init"": ""1.97"", ""time_sub_solving"": ""15.88"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.63"", ""master_relaxation"": ""1.441317"", ""patterns_generated_avg"": ""9.01"", ""optimal"": ""True""}"
IN_002.json-global.out,ILP-Global2,112,1.455040773054041,1.4550407730540407,135,"{""objective"": ""1.455040773054041""}"
IN_003.json-bap-task.out,BAP_ON_TASKS,4892,2.1436055139833132,2.1436055139833137,146,"{""objective"": ""2.1436055139833132"", ""number_of_nodes"": ""21"", ""time_masters_init"": ""0.13"", ""time_masters_solving"": ""0.04"", ""time_sub_init"": ""0.42"", ""time_sub_solving"": ""3.81"", ""time_global"": ""0.04"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.23"", ""master_relaxation"": ""2.137649"", ""patterns_generated_avg"": ""5.81"", ""optimal"": ""True""}"
IN_003.json-bap.out,BAP_ON_SUPPORTS,9726,2.1436055139833132,2.1436055139833137,146,"{""objective"": ""2.1436055139833132"", ""number_of_nodes"": ""41"", ""time_masters_init"": ""0.22"", ""time_masters_solving"": ""0.07"", ""time_sub_init"": ""0.63"", ""time_sub_solving"": ""7.42"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.51"", ""master_relaxation"": ""2.137649"", ""patterns_generated_avg"": ""3.83"", ""optimal"": ""True""}"
IN_003.json-global.out,ILP-Global2,45,2.1436055139833137,2.1436055139833132,146,"{""objective"": ""2.1436055139833137""}"
IN_004.json-bap-task.out,BAP_ON_TASKS,761,0.5871204598737684,0.5871204598737684,209,"{""objective"": ""0.5871204598737684"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.08"", ""time_sub_solving"": ""0.61"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""0.587120"", ""patterns_generated_avg"": ""20.00"", ""optimal"": ""True""}"
IN_004.json-bap.out,BAP_ON_SUPPORTS,600,0.5871204598737684,0.5871204598737684,209,"{""objective"": ""0.5871204598737684"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.49"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.587120"", ""patterns_generated_avg"": ""20.00"", ""optimal"": ""True""}"
IN_004.json-global.out,ILP-Global2,45,0.5871204598737685,0.5871204598737684,209,"{""objective"": ""0.5871204598737685""}"
IN_005.json-bap-task.out,BAP_ON_TASKS,1599,0.6996652492997129,0.6996652492997129,231,"{""objective"": ""0.6996652492997129"", ""number_of_nodes"": ""13"", ""time_masters_init"": ""0.04"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.12"", ""time_sub_solving"": ""1.19"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.17"", ""master_relaxation"": ""0.696250"", ""patterns_generated_avg"": ""2.46"", ""optimal"": ""True""}"
IN_005.json-bap.out,BAP_ON_SUPPORTS,4479,0.6996652492997129,0.6996652492997129,231,"{""objective"": ""0.6996652492997129"", ""number_of_nodes"": ""46"", ""time_masters_init"": ""0.12"", ""time_masters_solving"": ""0.04"", ""time_sub_init"": ""0.32"", ""time_sub_solving"": ""3.16"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.36"", ""master_relaxation"": ""0.696250"", ""patterns_generated_avg"": ""1.85"", ""optimal"": ""True""}"
IN_005.json-global.out,ILP-Global2,19,0.6996652492997127,0.699665249299713,231,"{""objective"": ""0.6996652492997127""}"
IN_006.json-bap-task.out,BAP_ON_TASKS,1052,0.5831135175578909,0.5831135175578909,220,"{""objective"": ""0.5831135175578909"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.09"", ""time_sub_solving"": ""0.87"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""0.583114"", ""patterns_generated_avg"": ""24.00"", ""optimal"": ""True""}"
IN_006.json-bap.out,BAP_ON_SUPPORTS,1024,0.5831135175578909,0.5831135175578909,220,"{""objective"": ""0.5831135175578909"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.03"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.08"", ""time_sub_solving"": ""0.87"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.583114"", ""patterns_generated_avg"": ""24.00"", ""optimal"": ""True""}"
IN_006.json-global.out,ILP-Global2,123,0.5831135175578909,0.5831135175578909,220,"{""objective"": ""0.5831135175578909""}"
