instance,solver,time,objective-reported,objective,length,metadata
IN_016.json-bap.out,BAP_ON_SUPPORTS,422,3.126221988335159,3.126221988335159,69,"{""objective"": ""3.126221988335159"", ""number_of_nodes"": ""10"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.15"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.11"", ""master_relaxation"": ""2.488640"", ""patterns_generated_avg"": ""2.20"", ""optimal"": ""True""}"
IN_016.json-global.out,ILP-Global2,2,3.1262219883351596,3.126221988335159,69,"{""objective"": ""3.1262219883351596""}"
IN_017.json-bap-task.out,BAP_ON_TASKS,382,1.3871052545462192,1.38710525454622,84,"{""objective"": ""1.3871052545462192"", ""number_of_nodes"": ""8"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.06"", ""time_sub_solving"": ""0.18"", ""time_global"": ""0.01"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.06"", ""master_relaxation"": ""1.365327"", ""patterns_generated_avg"": ""2.75"", ""optimal"": ""True""}"
IN_017.json-bap.out,BAP_ON_SUPPORTS,127,1.38710525454622,1.38710525454622,84,"{""objective"": ""1.38710525454622"", ""number_of_nodes"": ""2"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""1.365327"", ""patterns_generated_avg"": ""5.50"", ""optimal"": ""True""}"
IN_017.json-global.out,ILP-Global2,2,1.3871052545462197,1.38710525454622,84,"{""objective"": ""1.3871052545462197""}"
IN_018.json-bap-task.out,BAP_ON_TASKS,56,1.2502362310475958,1.2502362310475958,81,"{""objective"": ""1.2502362310475958"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.250236"", ""patterns_generated_avg"": ""9.00"", ""optimal"": ""True""}"
IN_018.json-bap.out,BAP_ON_SUPPORTS,59,1.2502362310475958,1.2502362310475958,81,"{""objective"": ""1.2502362310475958"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.250236"", ""patterns_generated_avg"": ""9.00"", ""optimal"": ""True""}"
IN_018.json-global.out,ILP-Global2,5,1.2502362310475958,1.2502362310475958,81,"{""objective"": ""1.2502362310475958""}"
IN_019.json-bap-task.out,BAP_ON_TASKS,61,1.1717015983822023,1.1717015983822023,108,"{""objective"": ""1.1717015983822023"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.171702"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
IN_019.json-bap.out,BAP_ON_SUPPORTS,66,1.1717015983822023,1.1717015983822023,108,"{""objective"": ""1.1717015983822023"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.171702"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
