# Started at: 2021-04-03 07:42:05 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment7_ref_out/Instance2/2/ilp_reference.json.yaml.csv -- demos-sched -c /root/experiment7_ref/Instance2/ilp_reference.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.10165,29900,30700,30500,29500,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,0,0,0,0,0,0
126.855,,,,,,,,,,,,,,64.47,60.42,,,,,,,,,,,,,
995.195,30900,31300,30900,30100,30700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,83.6735,73.4694,71.4286,60.6061,27.2727,21.4286
1223.68,,,,,,,,,,,,,23.195,,,,,,,,,,,,,,,
1995.67,30700,31300,31100,30100,30700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,90.099,82.1782,70.7071,56,34.3137,31
2995.36,31300,33000,31500,30900,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,83,78.2178,62.6263,50,45
3995.37,31700,32300,31700,30700,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,85,75.2475,65.3465,24,22
4995.35,32100,32500,32100,31300,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,80.198,69.697,64,38.6139,34
5995.37,31700,32100,31700,30900,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,84.8485,72,55.5556,37,34.3434
6995.92,32300,33800,32500,31700,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,82.1782,79,64.3564,50,46.0784
7995.68,32500,33000,32600,31700,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,85.8586,75.7576,64,25,23
8995.37,32600,33000,33000,31700,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.0792,80.3922,69.6078,65,36,32.3232
9995.37,32500,32600,32600,31700,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,83.1683,70.7071,56,38,35
10238.5,,,,,,,,,,,,,,64.43,60.25,,,,,,,,,,,,,
10995.5,32800,34400,33200,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,83.8384,80.198,64.6465,49.4949,47.4747
11283.9,,,,,,,,,,,,,23.195,,,,,,,,,,,,,,,
11995.4,33200,33600,33200,32300,32600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,86,76,63,26,24
12995.8,33600,33600,33400,32600,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93.0693,80,69.697,65,35.6436,32
13995.4,33000,33600,33400,32500,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,82,70,54,38,35
14996,33800,35200,34000,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.0792,84.8485,81.1881,66.3366,49.505,45
15995.7,33800,35400,34200,32800,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,86.1386,75,62,27,25
16995.1,34400,34600,34400,33200,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,80,70,65.6566,34.3434,30
17995.6,34000,34400,34200,33000,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93.0693,81,68.6869,55,38,35.6436
18995.4,34400,35800,34600,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,85.2941,82,67,49,45.4545
19995.5,34400,35800,34600,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,85.8586,76,61,28.7129,26
20338.4,,,,,,,,,,,,,,64.47,60.42,,,,,,,,,,,,,
20995.2,34800,35400,35200,33800,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93.0693,80.198,69.3069,65.3465,36.6337,30.303
21343.4,,,,,,,,,,,,,23.195,,,,,,,,,,,,,,,
21995.2,34600,35000,35000,34000,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.0792,80.198,68,55.102,37.3737,35
22995.3,35000,35800,35200,34200,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,86.8687,83.8384,68.6275,50,45.5446
23995.4,35400,36800,35600,34200,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,86,75,59.596,27,25.2525
24995.4,35600,35800,35800,34400,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,79.798,70,65,34,30
25995.5,35000,35800,35600,34200,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,79,67,55.4455,38,35.6436
26995.5,35600,36400,36000,34800,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93.0693,88,84,68.6869,49.4949,45
27995.6,35600,37400,36200,35000,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,86,75,59,27.7228,25.2525
28995.7,36000,36600,36400,35200,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.0792,78.4314,70.297,65,34,30
29995,35600,36600,36400,35200,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,78.7879,66,55,37.3737,35
30466.5,,,,,,,,,,,,,,64.30,60.21,,,,,,,,,,,,,
30995.1,36400,37000,36400,35600,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,89,85,71,50.495,46.5347
31405.1,,,,,,,,,,,,,23.206,,,,,,,,,,,,,,,
31995.5,36400,37900,36800,35800,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,86,74,58,28,25
32995.6,36600,37200,37000,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,78.7879,71,65,33.3333,30
33995.7,36400,37000,37200,35800,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92,78,66,55,39.8058,35.3535
34995.9,36800,37700,37500,36000,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93.0693,90.099,85.8586,69.3069,49,45
35995.7,37200,38900,37500,36400,36600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,85,72.2772,57,27.2727,25
36995.3,37200,37700,37500,36000,36600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,79,71,65,34,30
37995.9,36800,37400,37200,36000,36600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,78,67,57,39,37
38995.6,37200,38100,37900,36800,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,90,86,71,48.5149,43.5644
39995.3,37500,39100,37500,36400,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,99,84,71.7172,56,27.2727,26.2626
40562.3,,,,,,,,,,,,,,64.43,60.17,,,,,,,,,,,,,
40996,37500,38100,37900,36800,37200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,94.0594,81,71.5686,65.3465,34.3434,32
41473,,,,,,,,,,,,,23.206,,,,,,,,,,,,,,,
41995.4,37200,38100,38300,36800,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92,79.2079,67.6768,57,39.604,37
42996,37900,38900,38500,37400,37400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,89,85.1485,70.7071,47,43
43995.7,38100,39300,38500,37400,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,97.9798,83,71,55,29,27.7228
44995.4,38300,38500,38700,37200,37400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,94.9495,82,72.7273,66.3366,34,30
45995.4,37500,38300,38300,37200,37400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93.0693,79,67.6471,57,39.3939,36.3636
46995,38100,39300,38700,37500,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.9293,89.2157,85.8586,71,46.5347,41.5842
