# Started at: 2021-04-03 16:52:58 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment7_ref_out/Instance6/2/reference.json.yaml.csv -- demos-sched -c /root/experiment7_ref/Instance6/reference.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.09715,29900,30700,30300,29700,29900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,0,0,0,50,0,0
132.457,,,,,,,,,,,,,,57.79,54.97,,,,,,,,,,,,,
995.792,30500,31300,30900,30100,30500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,74.4898,77.551,84.8485,82.8283,27,25
1183.21,,,,,,,,,,,,,24.428,,,,,,,,,,,,,,,
1995.23,30900,31500,31100,30300,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,76.7677,74.7475,85.8586,86.8687,40.5941,27.2727
2994.95,31500,33000,31700,30900,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.2277,80.198,88,96.0396,28,13
3995.65,31700,31900,31300,30500,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,79.2079,77,88.8889,90,28,14
4995.36,31300,31900,31500,30500,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.7778,78.7879,90.099,90,27.2727,27.2727
5995.01,32100,32500,32300,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,91,88.8889,94.0594,88.1188,42,27
6995.79,32300,33800,32500,31500,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,74.7475,79,87.8788,96.9697,38.6139,25.4902
7995.56,32300,32600,32500,31700,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.451,78.2178,87,88,18,4
8995.29,32500,33400,32500,31700,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,79.5918,79,91.9192,92,38,27
9995.1,32500,33000,32800,31900,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,92.0792,89.899,95,88,30,26.2626
10236.1,,,,,,,,,,,,,,57.91,54.92,,,,,,,,,,,,,
10995.1,33200,33800,32800,32100,32600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75.7576,77,88.1188,90,41.8367,29.2929
11247.4,,,,,,,,,,,,,24.428,,,,,,,,,,,,,,,
11995.3,33200,34400,32800,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77,79,87,94,28,13.8614
12995.5,33000,33800,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,79.2079,79,91,91.9192,29,14.1414
13995.6,32800,33800,33600,32500,32600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,78.7879,79.798,91.9192,88,27,27
14995.7,33600,34200,33600,32800,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,88,85.2941,90,88,41.4141,27
15995.8,33800,35600,34000,32800,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,75,78.7879,88,96,35.3535,21.7822
16995.7,33800,34200,34000,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,80,78,88.1188,89,20.7921,6.06061
17995.4,33800,34600,34000,33000,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,77.2277,79,90.9091,91,35,26.7327
