# Started at: 2021-04-23 21:26:16 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance2/1/RALTF2.json.yaml.csv -- demos-sched -c /root/experiment8/Instance2/RALTF2.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.09053,30300,30700,30300,29300,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,0,0,0,0,33.3333,0
125.099,,,,,,,,,,,,,,67.16,63.31,,,,,,,,,,,,,,
992.256,31500,32300,31300,30300,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,86.8687,83.6735,77.7778,73.4694,38.7755,37.7551
1077.48,,,,,,,,,,,,,26.145,,,,,,,,,,,,,,,,
1992.93,31500,33000,31700,30900,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8095278.556294546,,,,,,,,70.297,61,52.5253,50.495,45,35.7143
2993.11,32100,32300,31700,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7947005.492010607,,,,,,,,72,67.3267,56,53,50,39
3992.82,31500,32300,32100,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8117045.770596396,,,,,,,,74.2574,65.6566,53.4653,49,45.4545,39
4992.09,32300,33800,32500,31500,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8614893.29096066,,,,,,,,96.9697,91,81,75.7576,46,42.4242
5992.09,32600,33200,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8303797.014801586,,,,,,,,71,63,60,58.4158,44,34.6535
6992.59,32800,33200,32600,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7948648.1881094435,,,,,,,,71.7172,67,55.5556,52.5253,49,39
7992.89,32500,33800,32800,31900,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7731865.033978033,,,,,,,,71,62.6263,50,44.1176,50,42.4242
8992.68,33200,34600,33400,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8597925.960820667,,,,,,,,99,89.1089,78.2178,72.7273,47.5248,43.1373
9992.65,33400,33600,33400,32500,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8201746.760758845,,,,,,,,72.2772,67.6768,67,64,39.3939,29.2929
10261.1,,,,,,,,,,,,,,67.24,63.48,,,,,,,,,,,,,,
10993.1,33000,34000,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7875762.383743719,,,,,,,,71.7172,64,55,48.5149,49.505,39.3939
11141.1,,,,,,,,,,,,,26.166,,,,,,,,,,,,,,,,
11993.1,33600,35200,33800,32800,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7444650.951404435,,,,,,,,71,65.6566,53.5354,51.4851,56.5657,49.4949
12992.6,33800,35800,34200,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8607919.295508137,,,,,,,,91.9192,82.1782,71,65.3061,47,40.404
13992.9,34400,34600,34400,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8161147.34803409,,,,,,,,80,75,71.7172,69.3069,38,30
14992.8,34000,35800,34400,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7791698.704430056,,,,,,,,71.2871,62,52.4752,47,48.4848,39.604
15992.6,34600,36000,35000,33800,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7822865.459824188,,,,,,,,71.2871,67.6768,56,53,56.4356,46
16992.9,34400,36200,35000,34000,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8635737.878430987,,,,,,,,84.8485,76,63.6364,58,47,39
17992.3,35200,36800,35200,34000,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8236239.010913053,,,,,,,,86.8687,81,79,76,40,36.3636
18992.5,35200,37000,35400,34400,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7826406.935905778,,,,,,,,71,62.3762,51.5152,48,49.505,39
19992.7,35600,36200,35600,34400,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8167812.769361824,,,,,,,,71.5686,68,56,53,49.4949,40
20380.3,,,,,,,,,,,,,,67.40,63.64,,,,,,,,,,,,,,
20992.6,35400,36400,36000,34800,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8409710.39438032,,,,,,,,77.7778,69,56.4356,50,49,38.7755
21199.2,,,,,,,,,,,,,26.166,,,,,,,,,,,,,,,,
21992.4,35800,37200,36200,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8618719.353810543,,,,,,,,93.9394,87.8788,81,76,43.5644,40
22992.1,36000,37000,36000,35200,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8195982.219080745,,,,,,,,71,63,56.5657,54.902,46.4646,36.6337
23993.1,36400,36800,36400,35400,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8007979.241035077,,,,,,,,72.2772,67,56,53,50,39
24992.1,35600,37000,36400,35400,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7941163.43317057,,,,,,,,71,62,50.5051,45,47,39.3939
25993.1,36800,38100,36800,35800,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8636636.876846652,,,,,,,,100,93,80,75.2475,48.5149,44.4444
26992.3,36800,37400,36800,35800,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8267126.27022406,,,,,,,,70.7071,65,64.3564,61,40.404,31
27992.5,36800,37500,37200,36000,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7917123.578059864,,,,,,,,72,67,55.4455,49.4949,50,39
28993.1,36800,38100,37200,36000,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7536082.807309498,,,,,,,,71,62,51,48.4848,53,46.4646
29992.5,37200,38900,37500,36600,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8880760.557909789,,,,,,,,95,85.8586,73.7374,68,47,42.4242
30483.1,,,,,,,,,,,,,,67.49,63.76,,,,,,,,,,,,,,
30992.9,37500,38100,37900,36600,37200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8262628.802681467,,,,,,,,76.7677,71.7172,69,66,38,32.3529
31261.4,,,,,,,,,,,,,26.198,,,,,,,,,,,,,,,,
31992.5,37400,38100,37900,36800,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7882561.590025331,,,,,,,,71.2871,62.7451,52,47.5248,49,38.3838
32992.9,37700,39300,38100,36800,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7749656.199044817,,,,,,,,71,67.6768,55.5556,53.5354,59,49
33992.5,37700,39700,38300,37200,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8643070.044485291,,,,,,,,88,78,67.3267,59.596,47,39
34992.4,38100,39300,38500,37200,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8105312.363578215,,,,,,,,83.8384,78.7879,75.7576,73.2673,37.3737,34.3434
35992.1,38300,39700,38500,37200,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7721185.455683971,,,,,,,,71.2871,62,52,46.4646,49,39.604
36993.1,38300,39100,38700,37400,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8060104.188502385,,,,,,,,71,68,56,53,53,41.4141
37992.9,38300,39300,38700,37900,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8505916.402845403,,,,,,,,81,71,59,54,46,39
38992.2,38900,40500,39100,38300,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8533493.510049088,,,,,,,,90.9091,85.1485,81,76,40.404,37
39992.3,38700,40100,39100,38100,38100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8156688.3417167645,,,,,,,,71,62.6263,54.4554,51.5152,49.505,40
40596.8,,,,,,,,,,,,,,67.28,63.56,,,,,,,,,,,,,,
40992.5,38900,39500,39300,37900,38100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8191397.407272583,,,,,,,,72,67.6768,59.596,53,50,39
41317.1,,,,,,,,,,,,,26.209,,,,,,,,,,,,,,,,
41992.4,38500,39700,39500,38300,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8105016.622629962,,,,,,,,73.7374,65,52.5253,47,46.5347,38.7755
42992.1,39100,41300,39500,38300,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8766840.090867078,,,,,,,,97.0297,91.9192,81,75.7576,47,44
43992.5,39300,40100,39700,38300,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8403822.472976401,,,,,,,,71.7172,62.3762,60.6061,59,43,32
44992.7,39300,40100,39900,38500,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8009326.389654693,,,,,,,,71,68,55.4455,53,49.4949,39
45992.9,39300,39900,39500,38500,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7755800.097627887,,,,,,,,71,62,51.4851,45,50,43.4343
46992.3,39700,40900,39900,38900,39100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8751634.50096286,,,,,,,,98,89,76,70.297,47.4747,43
47992.8,39900,40500,40300,38900,39100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8322604.638375299,,,,,,,,74,68,67,64,38.6139,29
48993,40100,40700,40300,39300,39500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7992880.23928088,,,,,,,,71.2871,63.6364,52,47.4747,49.505,39
49992.4,40100,42100,40300,39300,39500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7659273.72471158,,,,,,,,71.7172,66.3366,55,51.5152,58,51
50737.8,,,,,,,,,,,,,,67.28,63.35,,,,,,,,,,,,,,
50993.1,40100,42100,40500,39700,39700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8609235.952188775,,,,,,,,90,82.1782,69.697,64,47.4747,40
51379,,,,,,,,,,,,,26.22,,,,,,,,,,,,,,,,
51992.8,40500,41700,40900,39700,39700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8223431.745524202,,,,,,,,81,75,73.2673,71,37,31.3131
52992.9,40500,40900,40700,39300,39700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7819021.741096683,,,,,,,,71.2871,62.6263,52,47,49.505,38.3838
53992.7,40500,41700,41100,39500,39900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7944192.3890005555,,,,,,,,71.7172,67,56,52.5253,55.5556,45
54992.8,40500,42500,41300,40100,40300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8594111.426207023,,,,,,,,83,75,62,57,46,40
55992.4,40900,42600,41300,39700,39900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8438987.40845742,,,,,,,,87.8788,82,80,75.2475,40.404,37
56992.1,41100,42800,41100,39900,40300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7994025.555997426,,,,,,,,71.2871,63,52,47.4747,50,39
57993,40900,41700,41500,40100,40300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8173635.347756652,,,,,,,,71.7172,67,55.5556,53.4653,49.4949,39
58992.4,40900,41900,41700,40300,40300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8483805.852341386,,,,,,,,77.2277,68,56.4356,51,46,39.3939
59992.6,41500,42600,42100,40700,41100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8837423.91056792,,,,,,,,93.9394,88.8889,80.8081,75,45,40.404
60937.8,,,,,,,,,,,,,,67.40,63.48,,,,,,,,,,,,,,
60992.1,41700,42500,41900,40900,41300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8364365.399928899,,,,,,,,71.7172,63,58,56,47.5248,35.6436
61439.8,,,,,,,,,,,,,26.252,,,,,,,,,,,,,,,,
61992.1,41700,42100,41900,40700,40900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8134342.62977666,,,,,,,,71.2871,67,55.5556,52.5253,49,40
62992.6,41300,42100,41900,40700,40700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8016449.0373526085,,,,,,,,71,62.3762,50,45.5446,48,40
63992.6,41900,43200,42300,41300,41500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8740901.764181657,,,,,,,,100,91.9192,79.2079,73.4694,48,44
64992.4,42100,42800,42300,40900,41100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8341199.583391684,,,,,,,,71.7172,65.6566,65,63.7255,40.404,31
65992.7,42100,42500,42300,41300,41100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8011668.3274591295,,,,,,,,71.2871,66.3366,54,49,50,38.3838
66992.5,42100,43000,42300,41300,41100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7606825.8152727615,,,,,,,,71,63,52,49,54.5455,48
67992.8,42100,44200,42600,41500,41900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8865517.262283577,,,,,,,,93.9394,84.8485,73,67,47,42.4242
68992.6,42500,42800,42600,41100,41100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8308926.387448206,,,,,,,,77.7778,72.2772,69.697,67.3267,38,28
69993,42300,42800,42600,41300,41500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7987899.122157241,,,,,,,,71.2871,62.6263,52,46.4646,48.4848,39
70992.4,42500,44000,42500,41500,41700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7931160.440893014,,,,,,,,72,67.3267,56.4356,53,60.396,48.4848
71051,,,,,,,,,,,,,,67.36,63.27,,,,,,,,,,,,,,
71502.5,,,,,,,,,,,,,26.262,,,,,,,,,,,,,,,,
71992.8,42500,44400,43000,41900,42100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8780853.708849918,,,,,,,,86,77.7778,65,60.396,47,41.5842
72992.8,42800,44800,43000,42100,42300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8402732.421789957,,,,,,,,84.8485,79.798,77,73.7374,39,35.3535
