# Started at: 2021-04-04 02:27:55 +0000, Version: v0.1-120-gbc4d265, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment7_ref_out/Instance5/3/b2predLTF.json.yaml.csv -- demos-sched -c /root/experiment7_ref/Instance5/b2predLTF.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.09665,30100,30900,30500,29500,30100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,66.6667,0,0,0,33.3333,0
126.037,,,,,,,,,,,,,,55.55,52.77,,,,,,,,,,,,,
995.377,31300,31700,30900,29900,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,81.6327,80.6122,69.3878,69.3878,33.3333,26.7327
1171.26,,,,,,,,,,,,,22.841,,,,,,,,,,,,,,,
1995.31,31100,31700,31300,30300,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,93,80,76.4706,68.3168,34,26.2626
2995.5,31300,32300,31300,30500,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,94.9495,83.1683,80.8081,70.7071,33,24.7525
3996.2,31500,31900,31700,30500,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95.0495,88,84,74,28,14.1414
4995.51,32100,32800,32100,30900,31500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,94.9495,84,82,72,39,27
5995.29,31700,32300,32100,30900,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,96.0396,82.8283,78,68,23.2323,12.1212
6995.51,32100,32500,32100,31300,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,88.2353,86,79.798,39,26
7995.51,32500,32600,32100,31300,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,82.8283,80,73.2673,40,26.7327
8995.5,32600,33000,32600,31500,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,82,78,69.697,32,25.2525
9995.51,32500,33400,32800,31700,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,83,81.1881,71,32.6733,23
10232.1,,,,,,,,,,,,,,55.39,52.69,,,,,,,,,,,,,
10996.1,33000,33400,33200,32300,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,94.9495,89.899,85.8586,76,29.2929,20
11232.8,,,,,,,,,,,,,22.863,,,,,,,,,,,,,,,
11995.5,33000,34200,33200,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95.0495,83.1683,80,70.297,38,26
12995.3,33200,33600,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,97.9798,83.8384,80.8081,70,25,13.8614
13995.5,33600,34000,33600,32600,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,97,88,85,79.798,39.3939,26
14995.5,33600,34200,33800,32800,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95.0495,81.8182,78.2178,73,39,26.2626
15995.3,34000,34400,34400,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,81.3725,79,68.3168,30,26
16995.5,34000,34200,34000,33000,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,83.8384,80.198,70.7071,32.3232,20.202
17995.2,34400,34800,34400,33600,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95.9184,90,87.8788,77.2277,32.6733,19
18995.5,34400,35800,34800,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95.0495,82,78,68.6869,36,25.7426
19995.3,34400,35000,34800,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,99,86,82.8283,72,26.2626,13.1313
20327.7,,,,,,,,,,,,,,55.31,52.53,,,,,,,,,,,,,
20995.5,34800,35600,35000,34000,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,96.0396,86,83.1683,79.798,39.604,29
21292.5,,,,,,,,,,,,,22.852,,,,,,,,,,,,,,,
21995.5,35000,35800,35200,34000,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,81.8182,79,71.2871,39.3939,26
22995.2,35200,36000,35200,34200,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,83.1683,79,69,29,26
23995.5,35000,35400,35200,34400,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,81.8182,80,69,31.6832,19
24995.5,35400,36000,35600,34600,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,90.9091,87,78.7879,33.6735,20.202
25995.5,35400,36600,36000,34800,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,94.9495,82.1782,78.2178,68,34.6535,24
26995.4,35400,36200,35600,34800,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,100,87,84.8485,74,28.7129,15
27995.5,35800,36200,36000,34600,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95,84,81.1881,78.2178,39.3939,26
28995.7,36000,37200,36400,35000,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,95.9596,82,79,70,39,27
