# Started at: 2021-04-23 19:10:05 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance1/1/globalILP.json.yaml.csv -- demos-sched -c /root/experiment8/Instance1/globalILP.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.09365,30500,31300,31100,30100,30500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,0,0,50,0,0,0
117.563,,,,,,,,,,,,,,68.26,64.29,,,,,,,,,,,,,,
992.967,32100,32300,31700,30900,31500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,77.551,80.6122,49.4949,54.6392,27.2727,29.2929
1462.81,,,,,,,,,,,,,26.649,,,,,,,,,,,,,,,,
1993.23,32100,32600,32100,31100,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7564804.967486992,,,,,,,,83,88,54,42.4242,36.6337,34.6535
2993.16,32100,33200,32300,31300,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7656356.1984578455,,,,,,,,83.8384,91,60,45,38.3838,41.4141
3992.34,32300,32600,32500,31500,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7763099.474820704,,,,,,,,90.9091,89,61,47.4747,29.703,33
4993.26,32100,33200,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8473177.827676367,,,,,,,,87.2549,88.8889,76,63.3663,43.5644,48.4848
5992.84,32800,34200,33400,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8759630.0603504,,,,,,,,91,98,65.3465,62.6263,34,41
6993.34,33200,34000,33000,32100,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8515308.070588535,,,,,,,,85,89,56.5657,49,34,37
7992.85,33400,33800,33600,32500,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7836414.160140766,,,,,,,,85,89,55,42,36.2745,34
8993.17,33600,34400,33600,32500,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7444017.0295069385,,,,,,,,83.8384,91,60.2041,43.8776,38.3838,41.4141
9993.33,33600,34200,34000,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7880564.178396638,,,,,,,,93,89,66.3366,53.4653,34,38.6139
10260.5,,,,,,,,,,,,,,68.22,64.29,,,,,,,,,,,,,,
10992.8,33600,34600,34000,33000,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8754322.393103825,,,,,,,,85,89,75.7576,62.6263,44,48.4848
11526.3,,,,,,,,,,,,,26.67,,,,,,,,,,,,,,,,
11993.2,34400,36200,34400,33400,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8732177.245886493,,,,,,,,91,98,62,62.6263,33,40.404
12992.7,34400,35400,34600,33600,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8333819.250708472,,,,,,,,84.8485,89,54.5455,43,35,37.6238
13993.1,34400,35000,34800,33800,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7900312.683248835,,,,,,,,84,90.9091,60.7843,46.0784,35,34
14992.4,34400,35200,34800,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7427951.894562594,,,,,,,,84.8485,89,55.5556,41.4141,34,37
15992.3,34600,35200,35000,33800,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8060285.006826767,,,,,,,,93,89,71,58,39.604,43.4343
16992.4,35600,36800,35600,34400,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8692467.073288448,,,,,,,,89.1089,93.9394,76,62.6263,44,48
17992.6,35600,37200,35600,34600,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8476467.481507476,,,,,,,,86.8687,93.0693,57,59,32.6733,39
