# Started at: 2021-04-23 17:27:58 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance1/1/RALTF1.json.yaml.csv -- demos-sched -c /root/experiment8/Instance1/RALTF1.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.0944,30100,30500,30500,29300,30100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,0,0,0,0,0,0
121.376,,,,,,,,,,,,,,67.89,63.93,,,,,,,,,,,,,,
992.83,31100,32100,31300,30300,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,72.7273,69.0722,68.6869,55.6701,51.5152,52
1100.93,,,,,,,,,,,,,26.659,,,,,,,,,,,,,,,,
1992.26,31500,33200,31700,30700,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8842764.464695655,,,,,,,,68,67.6768,65.6566,59,53,46.6019
2992.63,32100,33400,31700,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8588678.795564413,,,,,,,,53.4653,52.4752,49.505,41,60,49.505
3992.59,32300,32600,32100,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7884249.757712339,,,,,,,,53.5354,51.5152,51,45.5446,56.5657,49.0196
4992.14,31700,32500,32300,31100,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7591558.287926149,,,,,,,,53,52,48,40.404,61.3861,51.9608
5992.1,32500,34400,32500,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8674281.191371983,,,,,,,,68.6869,67,65,54.5455,66.6667,56.3107
6992.7,32500,34200,32500,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8817870.115191665,,,,,,,,74.2574,73,70,60.7843,52.4752,49.0196
7992.47,32800,34400,33000,32100,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8672351.475057427,,,,,,,,63.2653,61.6162,60.396,54.5455,57,48.0392
8992.64,33000,34600,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8288019.231787848,,,,,,,,53.4653,52.4752,49.4949,40.5941,59.596,52.4272
9992.27,33200,33800,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8003276.108438045,,,,,,,,53.9216,52,50,47,62.3762,51.4851
10271.5,,,,,,,,,,,,,,68.10,64.01,,,,,,,,,,,,,,
11003.5,33000,33800,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7567282.01178832,,,,,,,,53,52,49.505,39.604,56,49.0385
11165.8,,,,,,,,,,,,,26.659,,,,,,,,,,,,,,,,
11992.1,33600,35400,34000,33000,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8844910.648916861,,,,,,,,73.7374,72.2772,69.3069,60,68,61
12991.9,34000,35000,34600,33400,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8741074.5383504,,,,,,,,74.4898,72.7273,69.3878,60.2041,51,46.1538
13992.2,34400,35200,34400,33000,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8488632.412390064,,,,,,,,58.4158,56.5657,56,49.505,56.5657,47.0588
14991.9,34600,35400,34800,33800,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8021222.03732342,,,,,,,,53,52,49.505,40.404,60.7843,50.9804
15992.4,34400,35800,34400,33600,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8080388.868665744,,,,,,,,52.5253,53.4653,50.5051,46,66.6667,57.2816
16992.2,34600,35400,34800,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7967893.087703372,,,,,,,,58.8235,56.4356,53.9216,44.5545,56,46.5347
17992.7,34600,37000,35400,34200,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8850419.150025303,,,,,,,,74.7475,72.7273,70,60,63.3663,58.2524
18995.5,35200,36600,35600,34000,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8807496.856211228,,,,,,,,73.7374,72,69,60,51,43.6893
19992.1,35400,37000,35600,34400,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8565663.299299374,,,,,,,,53.4653,53,51.5152,45.4545,59.4059,49.505
20380.5,,,,,,,,,,,,,,68.30,64.05,,,,,,,,,,,,,,
20991.9,35400,35800,35600,34400,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7894737.354213083,,,,,,,,53.5354,52,50,44,57.1429,50
21228.2,,,,,,,,,,,,,26.659,,,,,,,,,,,,,,,,
21991.9,35600,36800,36000,34400,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7883198.0817452045,,,,,,,,53,52.5253,50,47.0588,67.3267,57.4257
22992.4,35600,37000,36400,35000,35400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8256135.559223995,,,,,,,,63.3663,61.3861,59,48.4848,60,50
23992.6,35600,37900,36200,35200,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8831643.392252458,,,,,,,,74,72.7273,69,60,59,54.902
24992,36400,38100,37200,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8980264.0410664,,,,,,,,69.697,68,67,61,55,47.5728
25992.8,36400,38300,36800,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8665227.986560652,,,,,,,,53,52.4752,49.505,41,60,50
26992.7,36200,37200,36800,35600,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7986085.413132933,,,,,,,,53.4653,52,51,44,57.4257,48.5149
27992.7,36600,37500,37200,35400,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7727636.09396805,,,,,,,,52.5253,51.5152,48.4848,40.8163,62.2449,53.3981
28992,36800,38500,37400,36200,36600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8702419.664927954,,,,,,,,69,67,63,54.902,65.3465,54.902
29992.8,36800,38900,37200,36000,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8872528.11470426,,,,,,,,73.7374,72.2772,70.297,60,53.4653,50.4854
30551.6,,,,,,,,,,,,,,68.10,64.09,,,,,,,,,,,,,,
30992.6,37400,39100,37500,36200,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8840909.273931814,,,,,,,,64.3564,62.6263,61.6162,55.5556,56.5657,50
31290.4,,,,,,,,,,,,,26.691,,,,,,,,,,,,,,,,
31992.9,37200,38900,37500,36400,36600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8442165.345257023,,,,,,,,52.5253,52.4752,49.505,40,61,51
