# Started at: 2021-04-23 18:02:00 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance1/1/RALTF2.json.yaml.csv -- demos-sched -c /root/experiment8/Instance1/RALTF2.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.09565,30700,31300,31100,30100,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,50,50,0,50,0,33.3333
120.21,,,,,,,,,,,,,,68.34,64.29,,,,,,,,,,,,,,
992.566,31700,32800,31900,30900,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,81,65.3465,52.0408,42.8571,40.2062,45.9184
1202.06,,,,,,,,,,,,,26.724,,,,,,,,,,,,,,,,
1992.25,32100,32600,32300,31300,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8332137.5903551895,,,,,,,,68.3168,55.4455,55,47,53.5354,47.0588
2992.73,32100,32600,32600,31300,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7929778.609642655,,,,,,,,61,44.4444,34,31,67.6768,58.5859
3992.98,32500,33200,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8720140.01119367,,,,,,,,61,56.5657,46.5347,40.404,76.2376,67.3267
4992.51,32800,34600,33000,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8763289.08291322,,,,,,,,61.6162,44.5545,33,26,67.3267,58.5859
5992.43,32800,34600,33200,32500,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8830943.244801108,,,,,,,,77.7778,61.6162,49.4949,43,58.5859,55.4455
6992.25,33000,35000,33200,32600,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8528164.182161791,,,,,,,,82,66.3366,54.5455,47,57,49.4949
7992.49,33600,35400,33600,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8582808.325033724,,,,,,,,62.7451,50,50,47,65.6566,57.4257
8992.53,33600,34200,33800,32600,33400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8236275.399131712,,,,,,,,61.2245,47.4747,36,29.703,65.6863,56.5657
9992.43,34000,34600,34200,33000,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8878137.815498414,,,,,,,,61.7647,53.4653,43,38,78.7879,69.697
10222,,,,,,,,,,,,,,68.26,64.25,,,,,,,,,,,,,,
10993.2,34000,36200,34400,33200,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8899619.022963587,,,,,,,,61.6162,45.4545,34,26.2626,63.3663,56.4356
11263.6,,,,,,,,,,,,,26.734,,,,,,,,,,,,,,,,
11992.7,34000,36000,34600,33600,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8700478.949092759,,,,,,,,83.1683,66,54.4554,47.5248,58,56.4356
12992.6,34800,36200,34800,33800,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8343472.405013042,,,,,,,,78,64.6465,55,47,58,50.5051
13992.4,34800,36600,35200,34000,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8268219.166574023,,,,,,,,61,47.5248,45,42.5743,70,60
14992.8,35200,35800,35600,34200,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8446511.108089076,,,,,,,,61.6162,52,40.404,33.3333,65,57
15993,35400,36800,35600,34600,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8829438.96607814,,,,,,,,61,49,38,33.6634,78,69.697
16992.5,35200,37400,35800,34800,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8955112.190363806,,,,,,,,67,50.495,39,31,59,54.4554
17993.1,35400,37400,36000,34800,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8750201.187388603,,,,,,,,82.1782,65.6566,55,46.4646,58,51
18992.7,35800,36200,36000,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8422432.920610929,,,,,,,,74,59.4059,54.4554,47,58.4158,50.5051
19992.8,36000,37700,36400,35200,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8055533.553946207,,,,,,,,61,46.4646,40,37,69.697,61
20346.5,,,,,,,,,,,,,,68.26,64.13,,,,,,,,,,,,,,
20992.8,36400,37000,36800,35400,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8647987.307857564,,,,,,,,61.6162,57.4257,50,38.3838,70,61.3861
21317.2,,,,,,,,,,,,,26.734,,,,,,,,,,,,,,,,
21992.4,36600,38100,37200,35800,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8820187.871376297,,,,,,,,61,44.4444,33.3333,28.2828,73.2673,64.6465
22992.8,36600,38500,37200,36000,36600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8994743.771019472,,,,,,,,72,55,44,36.6337,59,54
23992.8,36600,38500,37200,36200,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8630628.578694135,,,,,,,,82.3529,66,54,46.4646,57,51.5152
24992.6,37000,37900,37500,36200,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8524419.492956566,,,,,,,,68.6869,56,54.5455,47.5248,58.5859,50.495
25993,37000,37500,37500,36200,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8019009.176614681,,,,,,,,61,46,35,32,69.3069,61
26993.2,37500,38100,37900,36600,37200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8826988.154967252,,,,,,,,61.6162,56.8627,46,41,75.2475,66
27993,37500,39300,38100,37000,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8944953.058693716,,,,,,,,60.6061,44.4444,33,25.2525,68.6869,59
28992.8,37500,39700,38100,37000,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8950699.125169545,,,,,,,,77.451,60.396,49.4949,41.4141,59,55.5556
29992.8,37900,39500,38300,37000,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8598214.092593376,,,,,,,,81.8182,65.6566,54,46.4646,57.4257,50.495
30503.9,,,,,,,,,,,,,,68.26,64.21,,,,,,,,,,,,,,
