instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0084,RandomGenerator,0,3,3000,4.331086666666667,4.37529,1.8827255466666666
inst_0441,RandomGenerator,0,2,3000,1.9778466666666668,1.69746,1.1817694666666667
inst_0630,RandomGenerator,0,3,3000,4.89811,5.12454,2.792367576666666
inst_0863,RandomGenerator,0,1,3000,0.54564,0.5239600000000001,0.28608216000000003
inst_0420,RandomGenerator,0,2,3000,1.30508,1.10337,0.47955270000000005
inst_0206,RandomGenerator,0,3,3000,1.6908400000000001,2.35648,0.67221546
inst_0387,RandomGenerator,0,2,3000,2.2823766666666665,2.13847,0.5088608533333333
inst_0768,RandomGenerator,0,2,3000,0.6185366666666667,0.9145300000000002,0.39197499666666674
inst_0851,RandomGenerator,0,3,3000,2.807126666666667,2.74428,1.6744906933333334
inst_0688,RandomGenerator,0,2,3000,1.6966066666666666,1.33184,0.5096754066666667
inst_0393,RandomGenerator,0,5,3000,4.548303333333333,6.10677,2.7897456866666666
inst_0428,RandomGenerator,0,3,3000,2.6075766666666667,3.46754,1.4405610833333333
inst_0938,RandomGenerator,0,2,3000,1.60742,1.25559,0.5034681399999998
inst_0431,RandomGenerator,0,1,3000,2.0812733333333333,1.03456,0.9024811733333332
inst_0660,RandomGenerator,0,4,3000,5.137466666666667,5.4856,3.4818614833333332
inst_0619,RandomGenerator,0,5,3000,5.89528,6.71603,5.00861458
inst_0435,RandomGenerator,0,2,3000,1.6182933333333334,1.60919,0.7127046633333333
inst_0934,RandomGenerator,0,3,3000,5.351226666666666,4.776809999999999,1.9941428566666664
inst_0031,RandomGenerator,0,4,3000,1.7287033333333335,2.7317400000000003,0.7832596533333334
inst_0600,RandomGenerator,0,3,3000,4.419573333333334,4.1499500000000005,2.1539481233333335
inst_0980,RandomGenerator,0,2,3000,0.7209666666666666,1.03973,0.5493967266666667
inst_0465,RandomGenerator,0,4,3000,2.980913333333334,3.16071,1.5321168733333335
inst_0047,RandomGenerator,0,2,3000,4.142206666666667,2.7400599999999993,2.019250373333333
inst_0500,RandomGenerator,0,4,3000,4.18665,3.39309,2.017054056666667
inst_0540,RandomGenerator,0,5,3000,5.22603,5.61585,3.96517712
inst_0502,RandomGenerator,0,2,3000,1.6919333333333333,2.9428799999999997,0.28447839999999996
inst_0363,RandomGenerator,0,3,3000,2.25062,3.34447,0.63181953
inst_0244,RandomGenerator,0,2,3000,4.410213333333333,2.82658,2.2271118466666664
inst_0212,RandomGenerator,0,3,3000,1.97217,2.18766,0.8683153
inst_0226,RandomGenerator,0,3,3000,3.6965999999999997,4.877129999999999,1.5014112599999998
inst_0009,RandomGenerator,0,3,3000,1.7520166666666668,2.32152,0.9529742866666667
inst_0902,RandomGenerator,0,5,3000,4.65885,6.45491,1.23934148
inst_0752,RandomGenerator,0,5,3000,3.0526299999999997,4.79082,1.83596774
inst_0421,RandomGenerator,0,3,3000,2.943873333333333,2.35084,1.5698034133333332
inst_0343,RandomGenerator,0,3,3000,5.53776,6.090260000000001,2.4950533699999995
inst_0605,RandomGenerator,0,3,3000,2.914353333333333,2.83031,1.2000198533333333
inst_0140,RandomGenerator,0,1,3000,1.38028,0.7400999999999999,0.6584423
inst_0592,RandomGenerator,0,4,3000,5.234520000000001,5.014470000000001,3.6773593899999995
inst_0767,RandomGenerator,0,3,3000,0.8072666666666667,1.1671900000000002,0.7547069166666667
inst_0562,RandomGenerator,0,5,3000,2.6734833333333334,4.11074,1.8544724333333333
inst_0857,RandomGenerator,0,5,3000,3.1457333333333337,5.35569,2.2291008133333334
inst_0065,RandomGenerator,0,4,3000,4.3786,4.66236,1.8931668066666667
inst_0635,RandomGenerator,0,3,3000,1.6977966666666664,1.82295,0.9356464966666665
inst_0163,RandomGenerator,0,5,3000,3.5897566666666667,5.2206399999999995,2.007271986666667
inst_0582,RandomGenerator,0,3,3000,3.3791566666666673,2.96244,2.0217087133333336
inst_0936,RandomGenerator,0,3,3000,3.952366666666667,3.9914,1.4376500266666667
inst_0474,RandomGenerator,0,3,3000,2.3915533333333334,3.1918300000000004,1.50784175
inst_0956,RandomGenerator,0,3,3000,4.102406666666666,3.5700399999999997,2.9428806666666665
inst_0970,RandomGenerator,0,3,3000,3.3535166666666663,2.96011,1.8594997566666667
inst_0947,RandomGenerator,0,4,3000,2.124913333333333,2.94756,0.46253485
inst_0041,RandomGenerator,0,3,3000,3.4213400000000003,3.55692,1.60256189
inst_0234,RandomGenerator,0,1,3000,0.3603733333333333,0.5157700000000001,0.04607545333333334
inst_0494,RandomGenerator,0,3,3000,1.6675833333333334,1.7225100000000002,0.7509959833333334
inst_0763,RandomGenerator,0,3,3000,3.4518799999999996,3.33354,2.0591121533333334
inst_0402,RandomGenerator,0,4,3000,5.049993333333333,4.9984,3.17133013
inst_0158,RandomGenerator,0,3,3000,2.958876666666667,2.78431,1.635837166666667
inst_0519,RandomGenerator,0,1,3000,1.40564,0.8329199999999999,0.01304908
inst_0837,RandomGenerator,0,2,3000,1.7160966666666666,1.05348,1.0206175866666667
inst_0923,RandomGenerator,0,3,3000,0.93782,1.27347,0.89403449
inst_0909,RandomGenerator,0,2,3000,1.5343366666666667,1.02458,0.5976540966666667
inst_0058,RandomGenerator,0,4,3000,1.05047,1.57461,1.0466174599999998
inst_0164,RandomGenerator,0,3,3000,4.116996666666666,4.453110000000001,1.7781204466666671
inst_0922,RandomGenerator,0,2,3000,1.5589600000000001,1.22782,0.35441561
inst_0585,RandomGenerator,0,2,3000,3.98712,2.8888599999999998,1.615231213333333
inst_0538,RandomGenerator,0,4,3000,2.8358133333333333,3.61703,1.6660411099999999
inst_0794,RandomGenerator,0,4,3000,3.15927,3.90451,1.1451820666666666
inst_0148,RandomGenerator,0,3,3000,3.0210999999999997,2.6401600000000003,1.6375259733333332
inst_0309,RandomGenerator,0,2,3000,1.60846,1.0252400000000002,0.6175332800000001
inst_0087,RandomGenerator,0,5,3000,3.48097,5.645569999999999,1.2979205133333334
inst_0641,RandomGenerator,0,1,3000,0.35568,0.35894,0.14931904
inst_0220,RandomGenerator,0,1,3000,0.5510833333333334,0.40036,0.37006609333333335
inst_0525,RandomGenerator,0,1,3000,0.3776,0.5157700000000001,0.07220780000000002
inst_0037,RandomGenerator,0,2,3000,2.2345633333333335,2.742530000000001,0.9001493633333334
inst_0673,RandomGenerator,0,5,3000,3.7664966666666664,3.9680400000000002,2.2217116466666664
inst_0717,RandomGenerator,0,4,3000,2.6915533333333332,3.09612,1.2573443366666666
inst_0587,RandomGenerator,0,2,3000,2.869186666666667,2.5289,1.436084373333333
inst_0516,RandomGenerator,0,4,3000,4.525836666666667,4.35695,2.6136449533333335
inst_0103,RandomGenerator,0,2,3000,2.8397,2.08058,0.93066575
inst_0534,RandomGenerator,0,3,3000,3.60429,3.1114400000000004,1.43609572
inst_0632,RandomGenerator,0,4,3000,4.3301,4.1552,2.62666867
inst_0208,RandomGenerator,0,3,3000,3.2250833333333335,2.60702,1.4161316833333333
inst_0568,RandomGenerator,0,2,3000,1.2872133333333335,1.14379,0.6092612166666667
inst_0259,RandomGenerator,0,3,3000,2.687546666666667,2.829,1.1074297866666667
inst_0776,RandomGenerator,0,6,3000,5.21122,6.244439999999999,3.709853383333333
inst_0850,RandomGenerator,0,1,3000,1.2178333333333333,0.8662400000000001,0.5852894933333334
inst_0750,RandomGenerator,0,3,3000,2.4002066666666666,2.61522,0.9935994600000001
inst_0039,RandomGenerator,0,2,3000,1.53695,1.3804100000000001,1.0893325100000002
inst_0740,RandomGenerator,0,2,3000,1.7292133333333335,1.6991599999999998,0.6173618933333334
inst_0892,RandomGenerator,0,3,3000,4.543513333333333,4.7033000000000005,2.680817486666667
inst_0718,RandomGenerator,0,4,3000,1.7868766666666667,3.1103500000000004,0.5103031900000001
inst_0231,RandomGenerator,0,2,3000,3.4779833333333334,2.91802,1.1994818733333332
inst_0120,RandomGenerator,0,2,3000,1.8592000000000002,2.46562,0.74754554
inst_0415,RandomGenerator,0,4,3000,2.1808933333333336,3.3393800000000002,0.9415808466666667
inst_0059,RandomGenerator,0,2,3000,1.6207866666666666,1.51136,0.8575330266666666
inst_0249,RandomGenerator,0,4,3000,3.0777466666666666,3.5466999999999995,2.0690336
inst_0565,RandomGenerator,0,2,3000,0.37894,0.81644,0.07711962
inst_0168,RandomGenerator,0,4,3000,1.9901966666666666,2.8977999999999997,1.0889725666666668
inst_0773,RandomGenerator,0,4,3000,4.514166666666667,5.316750000000001,3.0329158800000005
inst_0933,RandomGenerator,0,4,3000,4.992520000000001,4.472040000000001,3.2052799000000007
inst_0265,RandomGenerator,0,2,3000,1.5573400000000002,1.3635700000000002,0.5920231300000001
inst_0706,RandomGenerator,0,4,3000,3.4663033333333333,3.85546,1.6369920233333335
inst_0473,RandomGenerator,0,3,3000,0.6647633333333334,1.4002700000000001,0.44875605333333346
inst_0847,RandomGenerator,0,3,3000,2.461656666666667,2.4116,1.3934720066666668
inst_0650,RandomGenerator,0,2,3000,1.8248,2.09126,0.6479478433333333
inst_0054,RandomGenerator,0,2,3000,3.5494000000000003,2.95675,1.1459841100000001
inst_0290,RandomGenerator,0,4,3000,3.11964,2.98572,1.99296091
inst_0062,RandomGenerator,0,4,3000,4.942919999999999,5.679359999999999,3.4294149500000004
inst_0774,RandomGenerator,0,1,3000,0.5278466666666667,0.5239600000000001,0.2586615866666667
inst_0699,RandomGenerator,0,5,3000,3.68808,4.93746,1.947788876666667
inst_0612,RandomGenerator,0,3,3000,1.8833799999999998,2.65276,0.62428101
inst_0095,RandomGenerator,0,2,3000,2.91459,1.7449500000000002,1.6891542233333332
inst_0885,RandomGenerator,0,4,3000,4.133446666666667,5.67806,2.0926709499999996
inst_0191,RandomGenerator,0,4,3000,3.05708,3.85948,0.80629026
inst_0607,RandomGenerator,0,3,3000,2.5954200000000003,2.86328,1.8411372000000001
inst_0770,RandomGenerator,0,5,3000,4.194133333333333,4.97357,2.4708990133333337
inst_0391,RandomGenerator,0,3,3000,3.5851933333333332,5.00943,1.5888843133333332
inst_0217,RandomGenerator,0,1,3000,1.1816,1.18915,0.03131428333333333
inst_0903,RandomGenerator,0,4,3000,2.2792266666666667,2.9906099999999998,1.1785098833333334
inst_0555,RandomGenerator,0,5,3000,5.569196666666667,6.47406,4.280156763333333
inst_0827,RandomGenerator,0,2,3000,5.60514,4.6916400000000005,2.0880210433333333
