instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0267,RandomGenerator,0,1,3000,1.34146,0.94842,0.80109876,5.810277413888179
inst_0478,RandomGenerator,0,2,3000,2.0123333333333333,2.03762,0.5415188333333333,5.558312838897033
inst_0571,RandomGenerator,0,3,3000,3.0262066666666665,3.54223,0.8708869166666666,5.668038171669764
inst_0067,RandomGenerator,0,5,3000,3.14539,4.87865,1.80082215,6.257810253907567
inst_0290,RandomGenerator,0,3,3000,3.7154033333333336,3.81875,1.6047900500000003,6.250399544867557
inst_0190,RandomGenerator,0,4,3000,2.895026666666667,3.7834,1.9949208166666668,6.55694788399128
inst_0792,RandomGenerator,0,2,3000,3.0350400000000004,2.3934100000000003,1.1272084066666668,6.539006722395766
inst_0053,RandomGenerator,0,1,3000,0.3604,0.35621,0.1709808,5.4190518944872546
inst_0725,RandomGenerator,0,4,3000,1.45884,2.06192,0.7073443800000001,5.621666100006786
inst_0699,RandomGenerator,0,4,3000,2.639133333333333,3.2382800000000005,0.5987144566666667,5.599709150547071
inst_0476,RandomGenerator,0,4,3000,3.09457,2.81408,1.2248977966666663,6.338924043625351
inst_0572,RandomGenerator,0,3,3000,4.355656666666667,3.49798,2.6923311233333336,6.552601240298816
inst_0312,RandomGenerator,0,4,3000,3.438656666666667,4.1574100000000005,1.76667366,6.905448041919342
inst_0412,RandomGenerator,0,2,3000,1.9842900000000003,2.07828,1.0028950600000002,6.225754169872695
inst_0744,RandomGenerator,0,1,3000,1.3305,0.6679,0.0814838,5.514903629464502
inst_0631,RandomGenerator,0,3,3000,1.395403333333333,2.20448,0.6470629833333333,5.871145832526381
inst_0260,RandomGenerator,0,2,3000,1.44281,1.3858700000000002,0.7899540500000001,5.977514872675222
inst_0452,RandomGenerator,0,2,3000,1.5537433333333333,1.0949,0.6471043333333333,6.009720724700677
inst_0362,RandomGenerator,0,5,3000,2.1669966666666665,3.9802,1.2973272633333333,6.091853170929235
inst_0125,RandomGenerator,0,3,3000,3.909623333333333,4.49682,1.8630483566666665,6.622476585029859
inst_0419,RandomGenerator,0,4,3000,3.7524,3.34423,2.130237143333333,6.390693873699645
inst_0853,RandomGenerator,0,5,3000,2.6121266666666667,3.13687,1.8105899266666663,6.941771036080938
inst_0024,RandomGenerator,0,2,3000,1.5557333333333332,1.35142,1.0820929333333331,6.080215487022433
