instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power
inst_0983,RandomGenerator,0,4,1000,1.96547,2.3399,1.55797533,6.2197722134697955
inst_0010,RandomGenerator,0,3,1000,2.74104,2.67225,1.85703535,6.365546713673188
inst_0211,RandomGenerator,0,2,1000,6.553649999999999,5.0956,3.900493940000001,6.956602483172316
inst_0409,RandomGenerator,0,3,1000,2.8664,2.51064,1.51045218,6.0908670698337986
inst_0858,RandomGenerator,0,5,1000,3.55641,3.81452,2.52900568,6.547314369606197
inst_0335,RandomGenerator,0,3,1000,3.11523,2.94465,1.07054552,5.899731669660259
inst_0709,RandomGenerator,0,2,1000,3.19698,2.42923,1.87725168,6.210273314595441
inst_0051,RandomGenerator,0,3,1000,2.44015,2.92782,1.02530902,5.6560384623916296
inst_0764,RandomGenerator,0,3,1000,0.97744,1.46626,0.93180032,5.808161976682694
inst_0462,RandomGenerator,0,6,1000,4.332389999999999,6.1688600000000005,2.9923557500000006,6.4826563968765605
inst_0953,RandomGenerator,0,2,1000,2.4654700000000003,1.94648,1.04658252,5.610255659344284
inst_0216,RandomGenerator,0,4,1000,3.42439,4.53401,2.03486152,6.674157118779925
inst_0759,RandomGenerator,0,3,1000,2.64628,2.4184900000000003,1.3043608599999998,5.883352934394462
inst_0403,RandomGenerator,0,1,1000,0.67216,0.7900799999999999,0.5435750399999999,5.727526426577145
inst_0113,RandomGenerator,0,2,1000,1.6793600000000002,1.26326,0.90514094,0.0
inst_0202,RandomGenerator,0,4,1000,2.67587,3.11337,1.67203089,6.351271572194471
inst_0070,RandomGenerator,0,3,1000,2.4736700000000003,2.4079300000000003,1.29005795,5.713749993299596
inst_0293,RandomGenerator,0,3,1000,1.35092,1.72307,0.79955711,6.128288802844561
inst_0042,RandomGenerator,0,2,1000,1.65815,1.67591,0.55986455,5.56415075067555
inst_0224,RandomGenerator,0,2,1000,1.95942,2.00793,0.54814882,5.932932809236789
inst_0245,RandomGenerator,0,2,1000,1.64935,1.4307800000000002,0.68425376,5.983809800328087
inst_0067,RandomGenerator,0,4,1000,3.9568,4.424040000000001,1.9650587,6.038606194178574
inst_0215,RandomGenerator,0,4,1000,3.2631300000000003,4.39108,1.99720401,6.334573482053447
inst_0731,RandomGenerator,0,3,1000,1.21747,1.38286,0.35668928,5.5310671629590065
inst_0366,RandomGenerator,0,2,1000,0.92094,1.17774,0.10079022,5.428424654616605
inst_0766,RandomGenerator,0,4,1000,2.4902,3.24365,1.2818201599999997,5.788102786744023
inst_0376,RandomGenerator,0,3,1000,1.5334299999999998,1.8309100000000005,0.6100241200000001,5.644139702441742
inst_0629,RandomGenerator,0,5,1000,3.67254,3.78672,2.6617350900000005,6.540718238634812
inst_0741,RandomGenerator,0,2,1000,2.69334,2.32457,1.15134507,5.86094315687915
inst_0332,RandomGenerator,0,4,1000,2.7531099999999995,2.91224,1.31126386,5.689572290108644
inst_0166,RandomGenerator,0,4,1000,2.90962,3.4507000000000003,2.25035818,6.682035961293699
inst_0264,RandomGenerator,0,3,1000,2.0951,2.91017,0.92789324,5.962341662801436
inst_0331,RandomGenerator,0,4,1000,2.57958,3.19405,1.55473436,6.54102470696721
inst_0392,RandomGenerator,0,3,1000,1.08739,1.59165,0.56531457,5.582128560169438
inst_0283,RandomGenerator,0,3,1000,3.00587,2.39153,1.89956395,6.573273822301227
inst_0049,RandomGenerator,0,3,1000,1.82944,3.2506600000000003,0.4661733099999999,5.562620822308278
inst_0575,RandomGenerator,0,3,1000,1.55958,1.7862300000000002,0.9820405600000002,6.1692294472580835
inst_0138,RandomGenerator,0,4,1000,3.3467,4.323,1.40476506,6.019569278723528
inst_0035,RandomGenerator,0,1,1000,1.30528,0.77286,0.26895528,5.749136211062009
inst_0990,RandomGenerator,0,3,1000,2.21196,2.30925,0.83249288,5.614318667931156
