instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap.out,BAP,7597,0.4685852090032154,0.4685852090032154,222,"{""objective"": ""0.4685852090032154"", ""number_of_nodes"": ""17"", ""time_masters_init"": ""0.18"", ""time_masters_solving"": ""0.05"", ""time_sub_init"": ""0.61"", ""time_sub_solving"": ""6.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.51"", ""master_relaxation"": ""0.465775"", ""patterns_generated_avg"": ""8.29"", ""optimal"": ""True""}"
IN_000.json-global.out,ILP Solver (global):predictor (Python),28000,0.4685852090032061,0.4685852090032155,222,"{""objective"": ""0.4685852090032061""}"
IN_001.json-bap.out,BAP,577,0.3514396914446003,0.3514396914446003,600,"{""objective"": ""0.3514396914446003"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.10"", ""time_sub_solving"": ""0.42"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.351440"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-global.out,ILP Solver (global):predictor (Python),600218,0.3514396914445894,0.3514396914446003,600,"{""objective"": ""0.3514396914445894""}"
IN_002.json-bap.out,BAP,2844,1.236731843575419,1.236731843575419,194,"{""objective"": ""1.236731843575419"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.08"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.28"", ""time_sub_solving"": ""2.38"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""1.236732"", ""patterns_generated_avg"": ""70.00"", ""optimal"": ""True""}"
IN_002.json-global.out,ILP Solver (global):predictor (Python),5371,1.2367318435754038,1.236731843575419,194,"{""objective"": ""1.2367318435754038""}"
IN_003.json-bap.out,BAP,2015,0.35135076530612247,0.35135076530612247,350,"{""objective"": ""0.35135076530612247"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.05"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.18"", ""time_sub_solving"": ""1.69"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""0.351351"", ""patterns_generated_avg"": ""47.00"", ""optimal"": ""True""}"
IN_003.json-global.out,ILP Solver (global):predictor (Python),139155,0.3513507653060872,0.35135076530612247,350,"{""objective"": ""0.3513507653060872""}"
IN_004.json-bap.out,BAP,2107,0.9343104395604396,0.9343104395604396,261,"{""objective"": ""0.9343104395604396"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.05"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.19"", ""time_sub_solving"": ""1.75"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.06"", ""master_relaxation"": ""0.934310"", ""patterns_generated_avg"": ""52.00"", ""optimal"": ""True""}"
IN_004.json-global.out,ILP Solver (global):predictor (Python),4536,0.9343104395604395,0.9343104395604394,261,"{""objective"": ""0.9343104395604395""}"
IN_005.json-bap.out,BAP,22823,0.5548599508599508,0.5548599508599508,180,"{""objective"": ""0.5548599508599508"", ""number_of_nodes"": ""139"", ""time_masters_init"": ""0.54"", ""time_masters_solving"": ""0.15"", ""time_sub_init"": ""2.18"", ""time_sub_solving"": ""12.72"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.03"", ""time_recovery"": ""6.33"", ""master_relaxation"": ""0.551545"", ""patterns_generated_avg"": ""2.96"", ""optimal"": ""True""}"
IN_005.json-global.out,ILP Solver (global):predictor (Python),15632,0.5548599490929305,0.5548599508599508,180,"{""objective"": ""0.5548599490929305""}"
IN_006.json-bap.out,BAP,453349,0.850255980861244,0.850255980861244,388,"{""objective"": ""0.850255980861244"", ""number_of_nodes"": ""3194"", ""time_masters_init"": ""6.65"", ""time_masters_solving"": ""2.08"", ""time_sub_init"": ""24.62"", ""time_sub_solving"": ""116.19"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.74"", ""time_recovery"": ""287.22"", ""master_relaxation"": ""0.848918"", ""patterns_generated_avg"": ""0.71"", ""optimal"": ""False""}"
IN_006.json-global.out,ILP Solver (global):predictor (Python),7575,0.8502559808612427,0.850255980861244,388,"{""objective"": ""0.8502559808612427""}"
IN_007.json-bap.out,BAP,18598,0.5014644607843138,0.5014644607843138,245,"{""objective"": ""0.5014644607843138"", ""number_of_nodes"": ""115"", ""time_masters_init"": ""0.47"", ""time_masters_solving"": ""0.13"", ""time_sub_init"": ""1.65"", ""time_sub_solving"": ""10.79"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.03"", ""time_recovery"": ""4.76"", ""master_relaxation"": ""0.501464"", ""patterns_generated_avg"": ""2.37"", ""optimal"": ""False""}"
IN_007.json-global.out,ILP Solver (global):predictor (Python),6098,0.501464460784289,0.5014644607843138,245,"{""objective"": ""0.501464460784289""}"
IN_008.json-bap.out,BAP,2274,1.033740890688259,1.033740890688259,162,"{""objective"": ""1.033740890688259"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.06"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.21"", ""time_sub_solving"": ""1.91"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""1.033741"", ""patterns_generated_avg"": ""59.00"", ""optimal"": ""True""}"
IN_008.json-global.out,ILP Solver (global):predictor (Python),292,1.033740890688259,1.033740890688259,162,"{""objective"": ""1.033740890688259""}"
IN_009.json-bap.out,BAP,25662,0.6092985074626865,0.6092985074626865,184,"{""objective"": ""0.6092985074626865"", ""number_of_nodes"": ""111"", ""time_masters_init"": ""0.55"", ""time_masters_solving"": ""0.16"", ""time_sub_init"": ""2.14"", ""time_sub_solving"": ""15.87"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.02"", ""time_recovery"": ""6.17"", ""master_relaxation"": ""0.605504"", ""patterns_generated_avg"": ""4.31"", ""optimal"": ""False""}"
IN_009.json-global.out,ILP Solver (global):predictor (Python),33005,0.609298507462678,0.6092985074626865,184,"{""objective"": ""0.609298507462678""}"
