instance,solver,time,objective-reported,objective,length,metadata
IN_008.json-bap.out,BAP,129,0.536063694267516,0.536063694267516,90,"{""objective"": ""0.536063694267516"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.536064"", ""patterns_generated_avg"": ""13.00"", ""optimal"": ""True""}"
IN_008.json-global.out,ILP Solver (global):predictor (Python),66,0.5360636942675157,0.536063694267516,90,"{""objective"": ""0.5360636942675157""}"
IN_009.json-bap.out,BAP,303,1.7850674157303372,1.7850674157303372,83,"{""objective"": ""1.7850674157303372"", ""number_of_nodes"": ""10"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.14"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.08"", ""master_relaxation"": ""1.742940"", ""patterns_generated_avg"": ""1.20"", ""optimal"": ""True""}"
IN_009.json-global.out,ILP Solver (global):predictor (Python),5,1.7850674157303368,1.7850674157303372,83,"{""objective"": ""1.7850674157303368""}"
IN_010.json-bap.out,BAP,65,1.0853529411764706,1.0853529411764706,70,"{""objective"": ""1.0853529411764706"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.085353"", ""patterns_generated_avg"": ""10.00"", ""optimal"": ""True""}"
IN_010.json-global.out,ILP Solver (global):predictor (Python),4,1.0853529411764702,1.0853529411764706,70,"{""objective"": ""1.0853529411764702""}"
IN_011.json-bap.out,BAP,84,0.677325,0.677325,109,"{""objective"": ""0.677325"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.677325"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_011.json-global.out,ILP Solver (global):predictor (Python),51,0.6773249999999996,0.677325,109,"{""objective"": ""0.6773249999999996""}"
IN_012.json-bap.out,BAP,187,2.0349824561403507,2.0349824561403507,54,"{""objective"": ""2.0349824561403507"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.04"", ""time_sub_solving"": ""0.09"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""1.938991"", ""patterns_generated_avg"": ""4.67"", ""optimal"": ""True""}"
IN_012.json-global.out,ILP Solver (global):predictor (Python),3,2.0349824561403502,2.0349824561403507,54,"{""objective"": ""2.0349824561403502""}"
IN_013.json-bap.out,BAP,71,0.3946225296442688,0.3946225296442688,123,"{""objective"": ""0.3946225296442688"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.394623"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_013.json-global.out,ILP Solver (global):predictor (Python),162,0.3946225296442687,0.3946225296442688,123,"{""objective"": ""0.3946225296442687""}"
IN_014.json-bap.out,BAP,219,0.8171023622047244,0.8171023622047244,76,"{""objective"": ""0.8171023622047244"", ""number_of_nodes"": ""5"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.04"", ""time_sub_solving"": ""0.10"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""0.781280"", ""patterns_generated_avg"": ""3.00"", ""optimal"": ""True""}"
IN_014.json-global.out,ILP Solver (global):predictor (Python),61,0.7815118110236217,0.7815118110236221,68,"{""objective"": ""0.7815118110236217""}"
IN_015.json-bap.out,BAP,405,1.2570967741935481,1.2570967741935481,145,"{""objective"": ""1.2570967741935481"", ""number_of_nodes"": ""8"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.21"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.10"", ""master_relaxation"": ""1.076368"", ""patterns_generated_avg"": ""2.50"", ""optimal"": ""True""}"
IN_015.json-global.out,ILP Solver (global):predictor (Python),4,1.2570967741935484,1.2570967741935481,145,"{""objective"": ""1.2570967741935484""}"
IN_016.json-bap.out,BAP,406,3.126066666666667,3.126066666666667,69,"{""objective"": ""3.126066666666667"", ""number_of_nodes"": ""9"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.07"", ""time_sub_solving"": ""0.18"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.09"", ""master_relaxation"": ""2.488204"", ""patterns_generated_avg"": ""2.22"", ""optimal"": ""True""}"
IN_016.json-global.out,ILP Solver (global):predictor (Python),2,3.126066666666667,3.126066666666667,69,"{""objective"": ""3.126066666666667""}"
IN_017.json-bap.out,BAP,330,1.7746588235294118,1.7746588235294118,82,"{""objective"": ""1.7746588235294118"", ""number_of_nodes"": ""6"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.17"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.06"", ""master_relaxation"": ""1.365290"", ""patterns_generated_avg"": ""3.33"", ""optimal"": ""True""}"
IN_017.json-global.out,ILP Solver (global):predictor (Python),3,1.387058823529412,1.387058823529412,84,"{""objective"": ""1.387058823529412""}"
IN_018.json-bap.out,BAP,72,1.2497522935779815,1.2497522935779815,81,"{""objective"": ""1.2497522935779815"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.249752"", ""patterns_generated_avg"": ""10.00"", ""optimal"": ""True""}"
IN_018.json-global.out,ILP Solver (global):predictor (Python),5,1.2497522935779817,1.2497522935779815,81,"{""objective"": ""1.2497522935779817""}"
IN_019.json-bap.out,BAP,51,1.1716766917293233,1.1716766917293233,108,"{""objective"": ""1.1716766917293233"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.171677"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_019.json-global.out,ILP Solver (global):predictor (Python),9,1.171676691729323,1.1716766917293233,108,"{""objective"": ""1.171676691729323""}"
IN_020.json-bap.out,BAP,77,0.6541910828025478,0.6541910828025478,155,"{""objective"": ""0.6541910828025478"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.654191"", ""patterns_generated_avg"": ""5.00"", ""optimal"": ""True""}"
IN_020.json-global.out,ILP Solver (global):predictor (Python),89,0.6541910828025461,0.6541910828025478,155,"{""objective"": ""0.6541910828025461""}"
IN_021.json-bap.out,BAP,45,0.9251578947368421,0.9251578947368421,62,"{""objective"": ""0.9251578947368421"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.00"", ""master_relaxation"": ""0.925158"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
IN_021.json-global.out,ILP Solver (global):predictor (Python),8,0.925157894736842,0.9251578947368421,62,"{""objective"": ""0.925157894736842""}"
IN_022.json-bap.out,BAP,93,0.9949607843137254,0.9949607843137254,92,"{""objective"": ""0.9949607843137254"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.994961"", ""patterns_generated_avg"": ""10.00"", ""optimal"": ""True""}"
IN_022.json-global.out,ILP Solver (global):predictor (Python),9,0.9949607843137253,0.9949607843137254,92,"{""objective"": ""0.9949607843137253""}"
IN_023.json-bap.out,BAP,5,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_023.json-global.out,ILP Solver (global):predictor (Python),1,-1,0.0,0,"{""objective"": ""-1""}"
IN_024.json-bap.out,BAP,79,0.9807297297297297,0.9807297297297297,106,"{""objective"": ""0.9807297297297297"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.980730"", ""patterns_generated_avg"": ""9.00"", ""optimal"": ""True""}"
IN_024.json-global.out,ILP Solver (global):predictor (Python),6,0.9807297297297297,0.9807297297297297,106,"{""objective"": ""0.9807297297297297""}"
IN_025.json-bap.out,BAP,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_025.json-global.out,ILP Solver (global):predictor (Python),1,-1,0.0,0,"{""objective"": ""-1""}"
IN_026.json-bap.out,BAP,84,0.8260166666666666,0.8260166666666666,96,"{""objective"": ""0.8260166666666666"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.815533"", ""patterns_generated_avg"": ""2.67"", ""optimal"": ""True""}"
IN_026.json-global.out,ILP Solver (global):predictor (Python),36,0.8260166666666662,0.8260166666666666,96,"{""objective"": ""0.8260166666666662""}"
IN_027.json-bap.out,BAP,108,0.9274158415841584,0.9274158415841584,36,"{""objective"": ""0.9274158415841584"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.927416"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_027.json-global.out,ILP Solver (global):predictor (Python),45,0.9274158415841582,0.9274158415841584,36,"{""objective"": ""0.9274158415841582""}"
IN_028.json-bap.out,BAP,89,0.7302016460905348,0.7302016460905348,93,"{""objective"": ""0.7302016460905348"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.04"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.730202"", ""patterns_generated_avg"": ""12.00"", ""optimal"": ""True""}"
IN_028.json-global.out,ILP Solver (global):predictor (Python),30,0.730201646090535,0.7302016460905348,93,"{""objective"": ""0.730201646090535""}"
IN_029.json-bap.out,BAP,217,2.4192258064516126,2.4192258064516126,56,"{""objective"": ""2.4192258064516126"", ""number_of_nodes"": ""4"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.04"", ""time_sub_solving"": ""0.11"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""2.012492"", ""patterns_generated_avg"": ""3.50"", ""optimal"": ""True""}"
IN_029.json-global.out,ILP Solver (global):predictor (Python),2,2.419225806451612,2.4192258064516126,56,"{""objective"": ""2.419225806451612""}"
IN_030.json-bap.out,BAP,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_030.json-global.out,ILP Solver (global):predictor (Python),1,-1,0.0,0,"{""objective"": ""-1""}"
IN_031.json-bap.out,BAP,143,0.35577173913043475,0.35577173913043475,107,"{""objective"": ""0.35577173913043475"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.344696"", ""patterns_generated_avg"": ""3.33"", ""optimal"": ""True""}"
IN_031.json-global.out,ILP Solver (global):predictor (Python),88,0.3557717391304343,0.35577173913043475,107,"{""objective"": ""0.3557717391304343""}"
IN_032.json-bap.out,BAP,319,1.47277,1.47277,82,"{""objective"": ""1.47277"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.04"", ""time_sub_solving"": ""0.21"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.04"", ""master_relaxation"": ""1.365383"", ""patterns_generated_avg"": ""5.33"", ""optimal"": ""True""}"
IN_032.json-global.out,ILP Solver (global):predictor (Python),4,1.4727699999999997,1.47277,82,"{""objective"": ""1.4727699999999997""}"
IN_033.json-bap.out,BAP,54,0.3947258883248731,0.3947258883248731,166,"{""objective"": ""0.3947258883248731"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.394726"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
IN_033.json-global.out,ILP Solver (global):predictor (Python),46,0.3947258883248725,0.3947258883248731,166,"{""objective"": ""0.3947258883248725""}"
IN_034.json-bap.out,BAP,64,0.5090627306273062,0.5090627306273062,76,"{""objective"": ""0.5090627306273062"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.509063"", ""patterns_generated_avg"": ""11.00"", ""optimal"": ""True""}"
IN_034.json-global.out,ILP Solver (global):predictor (Python),13,0.5090627306273063,0.5090627306273062,76,"{""objective"": ""0.5090627306273063""}"
IN_035.json-bap.out,BAP,7,-1,0.0,0,"{""number_of_nodes"": ""0"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.00"", ""time_sub_solving"": ""0.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""-1.000000"", ""patterns_generated_avg"": ""0"", ""optimal"": ""True""}"
IN_035.json-global.out,ILP Solver (global):predictor (Python),1,-1,0.0,0,"{""objective"": ""-1""}"
IN_036.json-bap.out,BAP,256,1.6008686868686868,1.6008686868686868,70,"{""objective"": ""1.6008686868686868"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.04"", ""time_sub_solving"": ""0.16"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""1.580583"", ""patterns_generated_avg"": ""4.67"", ""optimal"": ""True""}"
IN_036.json-global.out,ILP Solver (global):predictor (Python),4,1.600868686868687,1.6008686868686868,70,"{""objective"": ""1.600868686868687""}"
IN_037.json-bap.out,BAP,60,0.28208275862068966,0.28208275862068966,84,"{""objective"": ""0.28208275862068966"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.282083"", ""patterns_generated_avg"": ""7.00"", ""optimal"": ""True""}"
IN_037.json-global.out,ILP Solver (global):predictor (Python),89,0.2820827586206885,0.28208275862068966,84,"{""objective"": ""0.2820827586206885""}"
IN_038.json-bap.out,BAP,124,0.9087070707070706,0.9087070707070706,75,"{""objective"": ""0.9087070707070706"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.07"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.908707"", ""patterns_generated_avg"": ""11.00"", ""optimal"": ""True""}"
IN_038.json-global.out,ILP Solver (global):predictor (Python),8,0.9087070707070707,0.9087070707070706,75,"{""objective"": ""0.9087070707070707""}"
IN_039.json-bap.out,BAP,44,0.5596007067137809,0.5596007067137809,166,"{""objective"": ""0.5596007067137809"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.559601"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_039.json-global.out,ILP Solver (global):predictor (Python),64,0.55960070671378,0.5596007067137809,166,"{""objective"": ""0.55960070671378""}"
IN_040.json-bap.out,BAP,104,0.6512625000000002,0.6512625000000002,157,"{""objective"": ""0.6512625000000002"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.03"", ""time_sub_solving"": ""0.05"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.651263"", ""patterns_generated_avg"": ""12.00"", ""optimal"": ""True""}"
IN_040.json-global.out,ILP Solver (global):predictor (Python),63,0.6512624999999999,0.6512625000000002,157,"{""objective"": ""0.6512624999999999""}"
IN_041.json-bap.out,BAP,84,0.23039275766016712,0.23039275766016712,153,"{""objective"": ""0.23039275766016712"", ""number_of_nodes"": ""3"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.03"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.02"", ""master_relaxation"": ""0.230393"", ""patterns_generated_avg"": ""2.33"", ""optimal"": ""True""}"
IN_041.json-global.out,ILP Solver (global):predictor (Python),52,0.23039275766016706,0.23039275766016712,153,"{""objective"": ""0.23039275766016706""}"
IN_042.json-bap.out,BAP,671,0.39058208955223883,0.39058208955223883,128,"{""objective"": ""0.39058208955223883"", ""number_of_nodes"": ""29"", ""time_masters_init"": ""0.03"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.11"", ""time_sub_solving"": ""0.30"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.15"", ""master_relaxation"": ""0.350059"", ""patterns_generated_avg"": ""1.07"", ""optimal"": ""True""}"
IN_042.json-global.out,ILP Solver (global):predictor (Python),18,0.3905820895522382,0.39058208955223883,128,"{""objective"": ""0.3905820895522382""}"
IN_043.json-bap.out,BAP,59,0.7687333333333334,0.7687333333333334,57,"{""objective"": ""0.7687333333333334"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.02"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.768733"", ""patterns_generated_avg"": ""8.00"", ""optimal"": ""True""}"
IN_043.json-global.out,ILP Solver (global):predictor (Python),6,0.768733333333333,0.7687333333333334,57,"{""objective"": ""0.768733333333333""}"
IN_044.json-bap.out,BAP,52,2.422888888888889,2.422888888888889,72,"{""objective"": ""2.422888888888889"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""2.422889"", ""patterns_generated_avg"": ""6.00"", ""optimal"": ""True""}"
IN_044.json-global.out,ILP Solver (global):predictor (Python),2,2.422888888888888,2.422888888888889,72,"{""objective"": ""2.422888888888888""}"
IN_045.json-bap.out,BAP,39,0.7868641975308642,0.7868641975308642,33,"{""objective"": ""0.7868641975308642"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.00"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.01"", ""time_sub_solving"": ""0.01"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.786864"", ""patterns_generated_avg"": ""4.00"", ""optimal"": ""True""}"
