instance,solver,time,objective-reported,objective,length,metadata
IN_000.json-bap-support.out,BAP_ON_SUPPORTS,1070,1.7085496460735097,1.7085496460735097,93,"{""objective"": ""1.7085496460735097"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.03"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.11"", ""time_sub_solving"": ""0.86"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""1.708550"", ""patterns_generated_avg"": ""54.00"", ""optimal"": ""True""}"
IN_000.json-bap_pair.out,BAP_ON_PAIRS,603,1.7085496460735097,1.7085496460735097,93,"{""objective"": ""1.7085496460735097"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.02"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.08"", ""time_sub_solving"": ""0.47"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.708550"", ""patterns_generated_avg"": ""36.00"", ""optimal"": ""True""}"
IN_000.json-bap_task.out,BAP_ON_TASKS,777,1.7085496460735097,1.7085496460735097,93,"{""objective"": ""1.7085496460735097"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.03"", ""time_masters_solving"": ""0.01"", ""time_sub_init"": ""0.11"", ""time_sub_solving"": ""0.60"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""1.708550"", ""patterns_generated_avg"": ""36.00"", ""optimal"": ""True""}"
IN_000.json-global-fixed2.out,ILP-Global2,11,1.7085496460735095,1.7085496460735097,93,"{""objective"": ""1.7085496460735095""}"
IN_000.json-global.out,ILP Solver (global):predictor (Python),194,1.708549646073504,1.7085496460735097,93,"{""objective"": ""1.708549646073504""}"
IN_001.json-bap-support.out,BAP_ON_SUPPORTS,383,0.5505393375926455,0.5505393375926455,200,"{""objective"": ""0.5505393375926455"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.27"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""0.550539"", ""patterns_generated_avg"": ""21.00"", ""optimal"": ""True""}"
IN_001.json-bap_pair.out,BAP_ON_PAIRS,287,0.5505393375926456,0.5505393375926456,200,"{""objective"": ""0.5505393375926456"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.05"", ""time_sub_solving"": ""0.20"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.01"", ""master_relaxation"": ""0.550539"", ""patterns_generated_avg"": ""15.00"", ""optimal"": ""True""}"
IN_001.json-bap_task.out,BAP_ON_TASKS,301,0.5505393375926456,0.5505393375926456,200,"{""objective"": ""0.5505393375926456"", ""number_of_nodes"": ""1"", ""time_masters_init"": ""0.01"", ""time_masters_solving"": ""0.00"", ""time_sub_init"": ""0.04"", ""time_sub_solving"": ""0.21"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.03"", ""master_relaxation"": ""0.550539"", ""patterns_generated_avg"": ""15.00"", ""optimal"": ""True""}"
IN_001.json-global-fixed2.out,ILP-Global2,17,0.5505393375926456,0.5505393375926455,200,"{""objective"": ""0.5505393375926456""}"
IN_001.json-global.out,ILP Solver (global):predictor (Python),275,0.5505393375926443,0.5505393375926455,200,"{""objective"": ""0.5505393375926443""}"
IN_002.json-bap-support.out,BAP_ON_SUPPORTS,16824,1.4550407730540407,1.4550407730540407,135,"{""objective"": ""1.4550407730540407"", ""number_of_nodes"": ""70"", ""time_masters_init"": ""0.44"", ""time_masters_solving"": ""0.14"", ""time_sub_init"": ""1.37"", ""time_sub_solving"": ""13.00"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.42"", ""master_relaxation"": ""1.441317"", ""patterns_generated_avg"": ""8.99"", ""optimal"": ""True""}"
IN_002.json-bap_pair.out,BAP_ON_PAIRS,2558,1.4550407730540407,1.4550407730540407,135,"{""objective"": ""1.4550407730540407"", ""number_of_nodes"": ""11"", ""time_masters_init"": ""0.07"", ""time_masters_solving"": ""0.02"", ""time_sub_init"": ""0.22"", ""time_sub_solving"": ""2.02"", ""time_global"": ""0.00"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.15"", ""master_relaxation"": ""1.441317"", ""patterns_generated_avg"": ""8.18"", ""optimal"": ""True""}"
IN_002.json-bap_task.out,BAP_ON_TASKS,12125,1.4550407730540402,1.455040773054041,135,"{""objective"": ""1.4550407730540402"", ""number_of_nodes"": ""41"", ""time_masters_init"": ""0.42"", ""time_masters_solving"": ""0.12"", ""time_sub_init"": ""1.17"", ""time_sub_solving"": ""9.30"", ""time_global"": ""0.24"", ""time_get_pair"": ""0.00"", ""time_recovery"": ""0.40"", ""master_relaxation"": ""1.441317"", ""patterns_generated_avg"": ""9.32"", ""optimal"": ""True""}"
