instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
inst_0469,RandomGenerator,0,4,1000,4.153907006907802,4.543276450623376,1.6461685864283764,8.138528742953667,2.6485287429536672
inst_0470,RandomGenerator,0,3,1000,3.019522587662819,3.921773993881283,1.7149029344483944,7.280162580549898,1.7901625805498975
inst_0471,RandomGenerator,0,5,1000,1.7883516021877508,3.145322251512049,1.6160353135428882,7.135820689662014,1.6458206896620142
inst_0472,RandomGenerator,0,2,1000,0.5773477785613383,0.7373686470996559,0.502660441434366,6.058691831844558,0.568691831844558
inst_0473,RandomGenerator,0,3,1000,1.3372259519743843,1.292851152150046,0.236207253915172,5.9677426049912325,0.47774260499123233
inst_0474,RandomGenerator,0,1,1000,0.4375509624197201,1.4050097766327243,0.1489310363230688,5.639041708191764,0.14904170819176343
inst_0475,RandomGenerator,0,4,1000,2.3795557001602665,4.891196703452079,0.8203253494174532,6.108750706140375,0.618750706140375
inst_0476,RandomGenerator,0,4,1000,3.633309977202024,3.127038713645745,1.3554291063166195,7.350372649748035,1.8603726497480348
inst_0477,RandomGenerator,0,2,1000,1.37133472600923,2.1795401034117017,0.966540993402497,6.4876238655893586,0.9976238655893583
inst_0478,RandomGenerator,0,2,1000,0.7498779497598198,2.212469894231845,0.5717486650001499,5.971450846142603,0.4814508461426028
inst_0479,RandomGenerator,0,3,1000,1.9891999513447456,2.992666015600996,1.2723436914677897,6.761791984688233,1.2717919846882326
inst_0480,RandomGenerator,0,3,1000,2.7533729164424354,2.2628853239744284,1.7710709616959164,7.774345892523929,2.2843458925239286
inst_0481,RandomGenerator,0,4,1000,4.134104990627326,5.165543276854025,3.345151179565357,8.821757510063522,3.3317575100635217
inst_0482,RandomGenerator,0,4,1000,2.058629777980692,2.1284243212391365,0.9030917825222292,6.801712229968741,1.311712229968741
inst_0483,RandomGenerator,0,1,1000,0.8910345471739286,0.8224494411828234,0.7385595981821753,6.331667753761933,0.841667753761933
inst_0484,RandomGenerator,0,2,1000,3.385269811169292,2.0817556657475285,0.4893497487892478,6.236792572444625,0.7467925724446252
