instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
inst_0000,RandomGenerator,0,3,1000,1.1415925829655449,1.6544777608255588,0.5503396632170702,6.467160614207532,1.0171606142075316
inst_0001,RandomGenerator,0,4,1000,1.9696741827058213,3.149110366688928,1.351863041313982,7.280527291861012,1.8305272918610118
inst_0002,RandomGenerator,0,3,1000,3.6259999756212937,4.037120946783521,3.2059805465829894,8.843108590710504,3.3931085907105034
inst_0003,RandomGenerator,0,4,1000,1.8591853494177173,3.152241168379956,1.5143772176783077,7.222784698357834,1.7727846983578335
inst_0004,RandomGenerator,0,2,1000,0.4824148133347367,0.8163533655228856,0.3564663113649104,5.898859073533644,0.44885907353364374
inst_0005,RandomGenerator,0,2,1000,1.432446208090365,1.860078511584768,0.4748017985247413,6.1782572394886754,0.7282572394886753
inst_0006,RandomGenerator,0,3,1000,2.0293514110466275,2.575563701088406,1.5118389974189066,7.101310584485738,1.6513105844857376
inst_0007,RandomGenerator,0,4,1000,1.7425391905649008,2.9433615438083254,1.180597388651764,6.850061519250548,1.4000615192505474
inst_0008,RandomGenerator,0,4,1000,2.30810076194494,3.7581084707391903,1.6780723422686483,7.4794050604458295,2.0294050604458294
inst_0009,RandomGenerator,0,3,1000,1.2982893691777049,2.0386328639879734,0.8241759867101155,6.437894728099496,0.9878947280994961
inst_0010,RandomGenerator,0,3,1000,1.932614519608997,2.341947393272686,1.6278717211090694,7.213463158908836,1.763463158908836
inst_0011,RandomGenerator,0,3,1000,1.1973810881689486,1.6368519437462403,0.6672159068426883,6.504306493091222,1.0543064930912216
inst_0012,RandomGenerator,0,3,1000,1.5684202883166372,2.6716056304164857,0.8931267561530142,7.0029420749158175,1.5529420749158174
inst_0013,RandomGenerator,0,2,1000,0.7939001271423356,2.2184642074999568,0.1075098233799535,5.743760524913791,0.29376052491379046
inst_0014,RandomGenerator,0,2,1000,1.1796723017831718,1.433700894502387,0.7994353246966467,6.369640425898804,0.9196404258988036
inst_0015,RandomGenerator,0,3,1000,1.4357644676831274,2.745902190162018,0.6310343864764072,6.267645003884974,0.8176450038849739
inst_0016,RandomGenerator,0,3,1000,1.1874252428344807,1.4764019327093998,0.4399292531548218,6.310360325175449,0.8603603251754492
inst_0017,RandomGenerator,0,3,1000,1.298585250167415,2.756027327949685,0.4363379792927658,6.0486381601950345,0.5986381601950344
inst_0018,RandomGenerator,0,1,1000,0.825567313950642,0.5464615998755541,0.2863458783347903,6.047751533838616,0.5977515338386157
inst_0019,RandomGenerator,0,4,1000,1.9113124618672368,3.27343630554731,1.3923959722128982,7.002116055705593,1.5521160557055929
inst_0020,RandomGenerator,0,3,1000,2.9362543640799683,4.05842155929748,2.496137383272612,8.309869492427293,2.8598694924272925
inst_0021,RandomGenerator,0,3,1000,1.906889549011956,2.449963327459077,1.3097819389224532,6.871177011216722,1.421177011216722
inst_0022,RandomGenerator,0,6,1000,2.5827199464030977,4.436766198957562,1.9979592260558785,7.501234907057331,2.0512349070573306
inst_0023,RandomGenerator,0,3,1000,1.518492035831149,2.144457329735918,1.0641332507739785,6.856929486542788,1.4069294865427882
inst_0024,RandomGenerator,0,5,1000,1.5618634504103148,3.2336035303454995,0.9347361112682294,6.522867507758969,1.0728675077589687
inst_0025,RandomGenerator,0,2,1000,1.829777969440632,1.817227808278612,1.047413092096309,6.881443050962801,1.431443050962801
inst_0026,RandomGenerator,0,4,1000,1.6036458360037786,2.791393920966253,1.6104514996009107,7.175398676238585,1.7253986762385845
inst_0027,RandomGenerator,0,1,1000,0.785368833599951,1.2263072678228102,0.5861748740193032,6.227910093944342,0.7779100939443415
inst_0028,RandomGenerator,0,4,1000,2.415057020104917,3.524801526986412,1.848327809069582,7.640126821307765,2.190126821307765
inst_0029,RandomGenerator,0,4,1000,2.0171072670729058,3.758811352107438,1.8627612979821773,7.423244623059104,1.973244623059104
inst_0030,RandomGenerator,0,3,1000,1.2936623296479366,2.499960637524004,0.4872707354154943,6.353936774402527,0.9039367744025268
inst_0031,RandomGenerator,0,4,1000,1.2921916800900062,2.1063111570643285,0.6470595907484686,6.238140278724073,0.7881402787240726
inst_0032,RandomGenerator,0,5,1000,2.506658713380903,4.1567028031413376,1.98777949146496,7.630294161375767,2.180294161375767
inst_0033,RandomGenerator,0,2,1000,1.232962405825874,1.2445920550392948,0.5151370610225515,6.471051166329798,1.0210511663297979
inst_0034,RandomGenerator,0,3,1000,0.9396954093781468,1.2629065997779274,0.4080547148443618,5.935560438149826,0.4855604381498262
inst_0035,RandomGenerator,0,1,1000,1.0607671179445888,0.6766452435965823,0.2354725447716106,6.021301685828443,0.571301685828443
inst_0036,RandomGenerator,0,3,1000,2.084627292054443,2.2777231861032328,1.8994686933962293,7.409151629045855,1.9591516290458548
inst_0037,RandomGenerator,0,2,1000,1.014482739067546,2.575928956458671,0.8232904893746218,6.489185288667476,1.0391852886674755
inst_0038,RandomGenerator,0,5,1000,2.501102986060877,3.458362695933634,2.0470852502483883,7.669898479591054,2.2198984795910537
inst_0039,RandomGenerator,0,2,1000,1.0711131752454968,1.0928024782911632,0.8668389352802176,6.468986777044821,1.0189867770448204
inst_0040,RandomGenerator,0,4,1000,1.9871599852696848,3.332266464819446,1.825598259267022,7.198051800424784,1.7480518004247836
inst_0041,RandomGenerator,0,3,1000,1.5822674259878164,3.1466022741237407,1.3703282335147131,6.959247140221093,1.5092471402210927
inst_0042,RandomGenerator,0,2,1000,0.6916044268847462,1.6049005401675982,0.5307819066789333,6.096554071563478,0.6465540715634779
inst_0043,RandomGenerator,0,2,1000,1.3913516944126114,0.923066936862298,0.894483967239966,6.831169453565193,1.3811694535651924
inst_0044,RandomGenerator,0,1,1000,0.3905417665999269,0.3535518898967466,0.2135453414976349,5.816245956342697,0.36624595634269674
inst_0045,RandomGenerator,0,3,1000,2.2062866114827977,2.175985830641737,1.761977173411156,7.659169730040014,2.2091697300400135
inst_0046,RandomGenerator,0,5,1000,2.250114001089472,3.3162653594636318,1.8018702098437944,7.478511731634516,2.0285117316345156
inst_0047,RandomGenerator,0,2,1000,2.142005445758655,2.332875354569574,1.7157378716283105,7.455191830700574,2.005191830700574
inst_0048,RandomGenerator,0,5,1000,4.042050884799446,5.747090704384124,3.701904583670894,9.113549124297695,3.6635491242976945
inst_0049,RandomGenerator,0,3,1000,0.6001969197572922,3.135775260661949,0.438600898442451,6.046323740149862,0.5963237401498622
inst_0050,RandomGenerator,0,4,1000,2.2929629460343106,2.420806592295748,1.89078452975042,7.4933128102896,2.0433128102896
inst_0051,RandomGenerator,0,3,1000,1.7331758498306915,2.7709485507223106,0.9900041344528392,6.609852194068151,1.1598521940681508
inst_0052,RandomGenerator,0,1,1000,1.455722581218123,1.9136605022195887,0.7979964294255686,6.5878094082303855,1.1378094082303853
inst_0053,RandomGenerator,0,1,1000,0.3022661020376154,0.456019857964687,0.1377179971053354,5.760763105549466,0.31076310554946573
inst_0054,RandomGenerator,0,2,1000,1.5141087881881716,2.408360173020536,0.9208685407471068,6.58378298419691,1.1337829841969098
inst_0055,RandomGenerator,0,4,1000,2.014429532116844,2.7955813782337,1.42309840626398,7.151671079203424,1.7016710792034235
inst_0056,RandomGenerator,0,2,1000,0.4389813358751482,0.8627045609702189,0.3087576020758624,5.8981264100154585,0.4481264100154583
inst_0057,RandomGenerator,0,2,1000,1.8090005579019663,2.2521726970602947,1.0621702533447683,7.127161742831193,1.677161742831193
inst_0058,RandomGenerator,0,4,1000,0.91680301521577,1.4523982353308114,0.9412957695885168,6.34340249272728,0.8934024927272795
inst_0059,RandomGenerator,0,2,1000,1.129811767397942,1.1110597718919164,0.6298187047786362,6.39891321267957,0.9489132126795701
inst_0060,RandomGenerator,0,3,1000,0.7754404170289109,1.3095649829441829,0.4562297152987779,6.116779810039323,0.6667798100393227
inst_0061,RandomGenerator,0,2,1000,1.6968956560346198,3.0450146969928444,1.3860858999071302,7.0904351616158365,1.6404351616158364
inst_0062,RandomGenerator,0,4,1000,3.158471101989569,4.528163240849188,2.774909473236215,8.379528301882223,2.9295283018822227
inst_0063,RandomGenerator,0,4,1000,1.2459283694407166,2.048569652210267,0.9035504729571826,6.555101760491154,1.105101760491154
inst_0064,RandomGenerator,0,2,1000,1.016759591918021,0.8725296747477338,0.3243702129112262,6.053446615170239,0.6034466151702391
inst_0065,RandomGenerator,0,4,1000,2.5225544814879823,4.120158408969755,1.8020181359677068,7.223742236587834,1.7737422365878341
inst_0066,RandomGenerator,0,2,1000,0.764789105572633,0.8875775599856662,0.1552212831240885,5.761850530257348,0.311850530257348
inst_0067,RandomGenerator,0,4,1000,2.4869426440020352,4.06640254382381,1.8008432530722585,7.384108153207509,1.934108153207509
inst_0068,RandomGenerator,0,3,1000,1.0322403888659522,2.3187890074114152,1.0000788786736203,6.43887528832608,0.9888752883260796
inst_0069,RandomGenerator,0,4,1000,2.8452452317253862,3.1968313042818965,2.2722094374003,7.984243702230151,2.5342437022301505
inst_0070,RandomGenerator,0,3,1000,2.0302597227762806,2.2038099617591813,1.2081444948507514,6.863235105720771,1.413235105720771
inst_0071,RandomGenerator,0,4,1000,3.084419835462456,3.906256549198032,2.453110092524485,8.235426414675333,2.7854264146753325
inst_0072,RandomGenerator,0,4,1000,1.2584422944368698,2.692504742361594,0.7004987671451597,6.524668191082987,1.0746681910829867
inst_0073,RandomGenerator,0,3,1000,2.0613705121022496,2.9972364590869383,1.8105697164177288,7.424190908679228,1.974190908679228
inst_0074,RandomGenerator,0,2,1000,1.520309407410538,2.1588746147390574,1.0034322273219127,6.657124512099141,1.2071245120991412
inst_0075,RandomGenerator,0,1,1000,0.3465795047020953,0.3330201164838414,0.1814959634836936,5.80105165264068,0.35105165264068017
inst_0076,RandomGenerator,0,3,1000,1.0618090261063544,1.5859582486244392,0.9858741973861612,6.50767065024863,1.05767065024863
inst_0077,RandomGenerator,0,3,1000,1.374645894522379,2.655302807903304,0.5886142283566461,6.375039245759531,0.9250392457595309
inst_0078,RandomGenerator,0,2,1000,2.2060155579873717,1.8098433072404096,1.5336897445475053,7.515761807321757,2.065761807321757
inst_0079,RandomGenerator,0,1,1000,0.8258189455959728,0.5645981720163622,0.098240081930847,5.789360973503375,0.3393609735033749
inst_0080,RandomGenerator,0,3,1000,0.6977036625075309,2.5051786037313155,0.2693909289752434,5.905738966896451,0.4557389668964511
inst_0081,RandomGenerator,0,3,1000,1.6304478055533564,2.1708053571562904,0.9653927469196772,6.620708366874866,1.170708366874866
inst_0082,RandomGenerator,0,5,1000,2.640306776456204,5.299481396428631,2.183170284342327,7.909062675584899,2.4590626755848985
inst_0083,RandomGenerator,0,4,1000,2.380909681306512,2.974187128318433,1.935347520757109,7.644141935225338,2.194141935225338
inst_0084,RandomGenerator,0,3,1000,2.2900420605171163,3.8883186399902026,1.6977142252979185,7.307457984840437,1.857457984840437
inst_0085,RandomGenerator,0,2,1000,0.4877823460603019,0.6727823626177065,0.3847463140543739,5.91889525779094,0.46889525779093955
inst_0086,RandomGenerator,0,2,1000,2.129351178986726,2.343400936243536,1.512962426370677,7.385706253279886,1.9357062532798857
inst_0087,RandomGenerator,0,5,1000,1.697950773284447,4.661981640070494,1.0316486362075066,6.724147788007605,1.274147788007605
inst_0088,RandomGenerator,0,2,1000,1.374679004302076,1.066450163715524,0.7543318036416259,6.800574494474028,1.3505744944740279
inst_0089,RandomGenerator,0,5,1000,2.208302174336622,3.8292624603539926,1.9551514151181293,7.400642224837365,1.950642224837365
inst_0090,RandomGenerator,0,3,1000,2.2439758636808467,3.563818367686012,1.2886966948494154,6.926939475308984,1.476939475308984
inst_0091,RandomGenerator,0,2,1000,1.1235808165778811,1.2427251162299144,0.403206367194727,6.322557151372408,0.8725571513724075
inst_0092,RandomGenerator,0,4,1000,1.8246293597117336,2.825773936330042,1.185938182354857,6.770445459248903,1.3204454592489032
inst_0093,RandomGenerator,0,3,1000,2.238668430677901,2.764643457621635,1.674178503668401,7.3110432536150896,1.8610432536150894
inst_0094,RandomGenerator,0,3,1000,3.500490698767329,3.5957976916019527,3.175993958360962,8.810853962566664,3.3608539625666642
inst_0095,RandomGenerator,0,2,1000,1.7247161223961611,1.690737648745973,1.6360408649767095,7.087877431110692,1.6378774311106916
inst_0096,RandomGenerator,0,2,1000,2.042880542088589,2.1975117048119355,1.3251808958564364,7.299200799389921,1.849200799389921
inst_0097,RandomGenerator,0,5,1000,1.8618258092305344,4.542273810492236,1.5399037136921578,7.263236644015995,1.813236644015995
inst_0098,RandomGenerator,0,4,1000,2.35245027044972,3.022544901533041,1.877534584314677,7.380328896361426,1.9303288963614262
inst_0099,RandomGenerator,0,1,1000,1.032284748348399,0.5645981720163622,0.4691810809455969,6.398749129486495,0.9487491294864947
inst_0100,RandomGenerator,0,3,1000,2.0380067246586107,2.3897974679253964,1.534846658484844,7.311860945896366,1.8618609458963657
inst_0101,RandomGenerator,0,4,1000,2.4084034698893864,3.0529938491993844,1.826072397266359,7.531528696246362,2.0815286962463615
inst_0102,RandomGenerator,0,5,1000,2.910318946198652,4.676564104530142,2.375341518016712,8.01110189726573,2.56110189726573
inst_0103,RandomGenerator,0,2,1000,1.477894839293333,1.7103556070940755,0.7563581427575982,6.5740376654500565,1.1240376654500563
inst_0104,RandomGenerator,0,4,1000,3.0669972301763946,4.479381580257317,2.443830162468529,8.220018856342156,2.7700188563421557
inst_0105,RandomGenerator,0,5,1000,2.181642290638318,2.966940549039662,1.8014236845256528,7.583929188688297,2.133929188688297
inst_0106,RandomGenerator,0,3,1000,1.5926051600478208,2.8197351937363644,0.8182057243205013,6.4769653934661084,1.0269653934661083
inst_0107,RandomGenerator,0,4,1000,1.8950019073643467,2.9516487904000925,1.5187320675496383,7.199073052058661,1.7490730520586606
inst_0108,RandomGenerator,0,4,1000,1.6598506124531829,4.836050697709319,0.7933356843745751,6.559899773962695,1.1098997739626952
inst_0109,RandomGenerator,0,2,1000,0.5859349310689541,0.8533448093048646,0.5132594882235394,5.996981160561556,0.5469811605615558
inst_0110,RandomGenerator,0,2,1000,1.39113042362144,1.0544695410121512,0.723154170114332,6.56628121172626,1.1162812117262595
inst_0111,RandomGenerator,0,4,1000,2.869907824604749,3.406674269574049,2.690893824734744,8.150004735806267,2.7000047358062664
inst_0112,RandomGenerator,0,3,1000,0.805845606014704,2.244931739625353,0.6482534502370308,6.216761353455071,0.7667613534550712
inst_0113,RandomGenerator,0,2,1000,0.9885055780550328,1.2036029771814427,0.8689179177397253,6.446112615509437,0.9961126155094364
inst_0114,RandomGenerator,0,2,1000,1.1001522013278562,1.943178085340804,0.9583780945941084,6.517089501775272,1.0670895017752722
inst_0115,RandomGenerator,0,4,1000,2.803154584202334,3.058599044011831,2.19907897248159,8.003219612310444,2.5532196123104436
inst_0116,RandomGenerator,0,3,1000,1.347187324637254,2.166389743729196,1.2720670428699206,6.699791001222727,1.249791001222727
inst_0117,RandomGenerator,0,5,1000,2.990452450477311,3.541038233188663,2.4221859184688674,7.911863861855795,2.461863861855795
inst_0118,RandomGenerator,0,1,1000,0.3988563504176855,0.4586407290027052,0.2325308496043715,5.811959845174785,0.36195984517478497
inst_0119,RandomGenerator,0,5,1000,2.2693648897809835,4.789688063558402,1.565897810568756,7.220746620365938,1.770746620365938
inst_0120,RandomGenerator,0,2,1000,1.258266953546923,2.1926626523644903,0.5675766715910446,6.600255997493457,1.1502559974934572
inst_0121,RandomGenerator,0,3,1000,1.0574665004929056,1.459157017616062,0.3972996533302831,6.155071414545075,0.7050714145450749
inst_0122,RandomGenerator,0,3,1000,1.3802084868875533,2.4169318637803463,0.7252841246617079,6.580249985986006,1.1302499859860058
inst_0123,RandomGenerator,0,3,1000,1.1269752008953169,2.8481383716267814,0.4471436675459227,6.081696326310076,0.6316963263100757
inst_0124,RandomGenerator,0,2,1000,1.1739741151032517,2.1052847607542704,0.8347263056098877,6.516702270049997,1.0667022700499968
inst_0125,RandomGenerator,0,4,1000,2.153389262766195,3.641357226652629,2.012697010712326,7.301874393043484,1.8518743930434836
inst_0126,RandomGenerator,0,1,1000,0.8888041109104454,0.5464615998755541,0.3939988135102745,6.2218104021317195,0.7718104021317194
inst_0127,RandomGenerator,0,2,1000,1.3741495455371235,1.1930274774533485,0.8246857458150155,6.724622149439993,1.2746221494399927
inst_0128,RandomGenerator,0,3,1000,0.8943006349225037,1.3077166892176897,0.8173307015810938,6.3234672316415,0.8734672316414995
inst_0129,RandomGenerator,0,2,1000,1.437103060580286,1.9120219553772693,0.7446924504843613,6.427959024565557,0.977959024565557
inst_0130,RandomGenerator,0,4,1000,2.4617274397156,3.404014491459579,2.1811974353724266,7.685940511491861,2.2359405114918607
inst_0131,RandomGenerator,0,3,1000,2.2317873449744425,3.0191793058378025,1.8525727559884089,7.533534493757685,2.0835344937576847
inst_0132,RandomGenerator,0,4,1000,2.0835535558944347,2.932825802852689,2.067667214092727,7.457052564490803,2.0070525644908024
inst_0133,RandomGenerator,0,3,1000,2.9584640031111165,4.590989326469448,2.10478420274306,7.752475066317042,2.302475066317042
inst_0134,RandomGenerator,0,4,1000,2.780499366865767,3.24055346545192,2.5892102676721733,7.968518157928621,2.5185181579286207
inst_0135,RandomGenerator,0,3,1000,2.660468247869994,2.4982044069615856,2.1358445007360425,7.6330787879467925,2.1830787879467923
inst_0136,RandomGenerator,0,3,1000,1.0837419683931775,2.138434357564195,0.6287798477966896,6.346209325455556,0.8962093254555556
inst_0137,RandomGenerator,0,3,1000,2.785938499297646,3.266950989412753,2.399120472257328,8.115596117359551,2.6655961173595513
inst_0138,RandomGenerator,0,4,1000,1.7730872160652114,3.760264176937655,1.1873623189030538,6.771374118321964,1.3213741183219634
inst_0139,RandomGenerator,0,3,1000,1.8842451572386745,2.258170920945877,1.3325192926863123,7.20849615280392,1.7584961528039198
inst_0140,RandomGenerator,0,1,1000,0.943052936728754,0.5464615998755541,0.4863508238892431,6.350599891771,0.9005998917709999
inst_0141,RandomGenerator,0,4,1000,1.6962865801061815,2.732501694532687,1.1018385938596265,6.647134639105895,1.1971346391058946
inst_0142,RandomGenerator,0,4,1000,2.2051594003766324,3.5220805008178235,1.6339178589109131,7.41444999640336,1.96444999640336
inst_0143,RandomGenerator,0,4,1000,2.915295254440055,3.84858397443207,2.75266342953446,7.958532349309051,2.508532349309051
inst_0144,RandomGenerator,0,4,1000,1.6967609865669206,2.8662426042483258,1.096980461918049,6.8448578755254115,1.3948578755254113
inst_0145,RandomGenerator,0,3,1000,1.3400321615008477,2.4308956514064457,1.2732976491949264,6.799289057943206,1.3492890579432055
inst_0146,RandomGenerator,0,4,1000,1.7211669778487726,2.6008010626868105,1.177093065494698,6.973553327298658,1.5235533272986581
inst_0147,RandomGenerator,0,3,1000,1.7038628915986906,2.426251265840149,1.2784469931645412,6.996608731720569,1.5466087317205686
inst_0148,RandomGenerator,0,3,1000,1.5789737667747772,2.411791663477101,1.5000975259702272,6.970323385021578,1.5203233850215776
inst_0149,RandomGenerator,0,3,1000,1.705811978533381,2.0607691847576217,1.6211097249058093,7.126234526431703,1.6762345264317027
inst_0150,RandomGenerator,0,2,1000,0.9870852778538306,1.6460782475841222,0.8151980344454561,6.436225200714334,0.9862252007143342
inst_0151,RandomGenerator,0,3,1000,2.834632640950754,4.464486294865391,2.018056175259693,7.673146694103065,2.2231466941030646
inst_0152,RandomGenerator,0,4,1000,1.2805921624552707,2.6116690704723355,1.2149274072845393,6.710222090395059,1.2602220903950592
inst_0153,RandomGenerator,0,3,1000,2.5918050373997943,2.424639827399442,2.0949653920380857,7.961545486243008,2.5115454862430076
inst_0154,RandomGenerator,0,5,1000,3.0793060884769967,4.34451475608433,2.6962764718068257,8.17786343051188,2.7278634305118805
inst_0155,RandomGenerator,0,2,1000,1.2675130538090271,0.9475716808466838,0.5223260138225861,6.322801557131351,0.8728015571313508
inst_0156,RandomGenerator,0,5,1000,1.8216574678339608,3.636230815163201,1.326343234464329,6.8734598998467815,1.4234598998467813
inst_0157,RandomGenerator,0,4,1000,2.346483948236408,3.99581342875628,1.913499922582797,7.63668315861978,2.18668315861978
inst_0158,RandomGenerator,0,3,1000,1.6577875953338452,2.625370315532643,1.509704891595636,7.125857078710244,1.6758570787102443
inst_0159,RandomGenerator,0,4,1000,2.768809404829277,4.325179415296568,2.2416693841587776,7.752605680047437,2.302605680047437
inst_0160,RandomGenerator,0,4,1000,2.3840296890836554,3.206763148157106,2.0377546090372207,7.589259349612601,2.139259349612601
inst_0161,RandomGenerator,0,4,1000,2.017787726721099,4.484629882799593,1.449650531560157,7.104298272908339,1.6542982729083384
inst_0162,RandomGenerator,0,3,1000,0.9469933345238388,1.6446973957856876,0.2055103004638191,5.908844342177348,0.4588443421773478
inst_0163,RandomGenerator,0,5,1000,2.20634502786898,4.436745090098117,1.619179569522099,7.175889500338683,1.725889500338683
inst_0164,RandomGenerator,0,3,1000,2.1239169468937718,3.713615594587716,1.501699469900721,7.114658885992827,1.6646588859928269
inst_0165,RandomGenerator,0,3,1000,1.1762368385376032,1.3955855011222638,0.3568387293686759,6.086230354529249,0.6362303545292489
inst_0166,RandomGenerator,0,4,1000,2.4730750885734656,3.174436525493036,2.044200403397452,7.827103376832765,2.377103376832765
inst_0167,RandomGenerator,0,3,1000,1.3562031654874778,1.7134202689633518,0.8205519494122172,6.677152114208724,1.2271521142087236
inst_0168,RandomGenerator,0,4,1000,1.4464472619088151,2.2376009811904867,0.8502458530744302,6.557454376537296,1.1074543765372962
inst_0169,RandomGenerator,0,5,1000,3.4489397726025706,4.933037340589383,3.1908901846197746,8.622473305472186,3.1724733054721854
inst_0170,RandomGenerator,0,2,1000,0.8593652918123417,1.9038157795152404,0.725903836214528,6.3389989252941685,0.8889989252941684
inst_0171,RandomGenerator,0,3,1000,2.1926306252858274,3.27008665464562,1.310087907887305,6.9508061612828715,1.5008061612828714
inst_0172,RandomGenerator,0,5,1000,3.4356711974039054,4.44643542737999,2.929361543246251,8.514499794903152,3.064499794903152
inst_0173,RandomGenerator,0,3,1000,1.8145858128600223,2.077124624822434,1.3403184310102865,7.20775165424098,1.7577516542409795
inst_0174,RandomGenerator,0,3,1000,2.576785514669906,3.557117878765693,2.111960458584296,7.829204726821571,2.3792047268215706
inst_0175,RandomGenerator,0,3,1000,1.272069252021594,1.4173811825742522,0.4427362755748407,6.023115480422693,0.5731154804226932
inst_0176,RandomGenerator,0,1,1000,0.6450665219831166,0.6367826203264761,0.2687222657777729,5.968869050731767,0.5188690507317668
inst_0177,RandomGenerator,0,3,1000,1.928693624990744,2.630537105868928,1.322863629183622,6.929537837104435,1.4795378371044352
inst_0178,RandomGenerator,0,3,1000,1.492159285206855,2.051502024784861,0.8184205840302613,6.905659700966203,1.4556597009662031
inst_0179,RandomGenerator,0,4,1000,0.6745285085151898,3.0908998424932808,0.5543551335236045,6.1552766400907934,0.7052766400907933
inst_0180,RandomGenerator,0,3,1000,1.5186393542584429,2.138107464517262,0.8872217647459102,6.534793085984602,1.084793085984602
inst_0181,RandomGenerator,0,2,1000,1.051515865545754,1.5644889426640736,0.3803677405619226,6.272604114778529,0.822604114778529
inst_0182,RandomGenerator,0,3,1000,1.2360789385858328,2.7498054773483416,0.7176034841943324,6.214973240841478,0.7649732408414778
inst_0183,RandomGenerator,0,1,1000,0.5153888463117744,0.456019857964687,0.4291146863447705,5.984914222918676,0.5349142229186761
