instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr
inst_0354,RandomGenerator,0,2,3000,2.109023333333333,1.6374600000000004,0.6274331400000001
inst_0734,RandomGenerator,0,5,3000,3.3727100000000005,4.98145,2.77346229
inst_0340,RandomGenerator,0,3,3000,1.9777166666666666,1.5139,0.9734164566666668
inst_0533,RandomGenerator,0,4,3000,4.085240000000001,3.4622200000000007,2.2127347600000005
inst_0296,RandomGenerator,0,2,3000,1.2704766666666667,1.11043,0.38679175666666665
inst_0156,RandomGenerator,0,2,3000,1.8705199999999997,1.55683,1.0947125199999999
inst_0961,RandomGenerator,0,3,3000,2.5964466666666666,2.59919,1.2984821066666667
inst_0454,RandomGenerator,0,4,3000,3.7348866666666667,3.9391600000000007,2.9047678400000003
inst_0355,RandomGenerator,0,5,3000,4.257436666666666,4.9294400000000005,2.586862546666667
inst_0544,RandomGenerator,0,2,3000,2.8104066666666663,1.8725900000000002,1.5129123766666668
inst_0928,RandomGenerator,0,2,3000,4.123676666666666,3.4204499999999993,2.12809698
inst_0165,RandomGenerator,0,3,3000,2.653533333333333,3.5061999999999993,0.8210595033333332
inst_0975,RandomGenerator,0,3,3000,2.3921,2.19456,1.7115360500000003
inst_0650,RandomGenerator,0,3,3000,2.2402333333333333,3.127859999999999,0.9623897
inst_0391,RandomGenerator,0,3,3000,1.91456,1.4549699999999999,0.95355563
inst_0623,RandomGenerator,0,3,3000,3.09124,5.12219,0.7280290566666666
inst_0854,RandomGenerator,0,3,3000,1.0662333333333334,1.6440800000000002,1.0874407733333336
inst_0720,RandomGenerator,0,4,3000,3.235153333333333,3.832,1.5656969033333332
inst_0375,RandomGenerator,0,1,3000,0.296,0.28815,0.10565500000000001
inst_0368,RandomGenerator,0,4,3000,4.32827,4.27856,2.47977855
inst_0806,RandomGenerator,0,5,3000,5.0108,4.81538,3.3565291000000004
inst_0753,RandomGenerator,0,2,3000,4.351613333333334,3.7674499999999993,1.88752785
inst_0775,RandomGenerator,0,1,3000,1.97064,1.03409,0.47154503999999997
inst_0332,RandomGenerator,0,4,3000,3.6038000000000006,3.62509,2.4515999433333335
inst_0649,RandomGenerator,0,5,3000,3.7960466666666663,3.9269600000000002,1.4204390366666666
inst_0831,RandomGenerator,0,4,3000,4.071253333333334,3.73027,2.0360095333333335
inst_0797,RandomGenerator,0,2,3000,1.977493333333333,1.6433300000000002,1.6231535033333333
inst_0148,RandomGenerator,0,5,3000,4.9549900000000004,6.35551,3.1899405866666664
inst_0140,RandomGenerator,0,4,3000,3.78792,3.446680000000001,2.70635861
inst_0015,RandomGenerator,0,3,3000,1.0361,1.54929,0.25357528
inst_0425,RandomGenerator,0,3,3000,2.30519,2.20407,1.11397775
inst_0879,RandomGenerator,0,1,3000,0.3334333333333333,0.23261,0.20508448333333335
inst_0435,RandomGenerator,0,3,3000,1.4917866666666668,1.90541,0.4395986366666667
