instance,solver,time,n,len,obj_sm,obj_lr_ub,obj_lr,power,power_offset
inst_0093,RandomGenerator,0,3,1000,2.790042561966343,3.251375162668485,1.9146861235126351,7.558171566400205,2.0681715664002045
inst_0094,RandomGenerator,0,3,1000,4.238315887121529,4.121577366031237,3.653745732435481,9.199489055642749,3.7094890556427487
inst_0095,RandomGenerator,0,2,1000,1.848981585139652,1.7656616331798614,1.709182405872621,7.07536863555169,1.5853686355516894
inst_0096,RandomGenerator,0,2,1000,2.626037207534212,2.679127425558061,1.5808057757750644,7.677137869543075,2.1871378695430748
inst_0097,RandomGenerator,0,5,1000,2.368897810897941,5.391253025846326,1.949234779509348,7.668120204310858,2.178120204310858
inst_0098,RandomGenerator,0,4,1000,2.889779844405109,3.5457805219310004,2.127266755993889,7.6128465736408835,2.1228465736408832
inst_0099,RandomGenerator,0,1,1000,1.4456242816738962,0.7367486312179456,0.6122381125421128,6.713928462404034,1.223928462404034
inst_0100,RandomGenerator,0,3,1000,2.641323066130828,2.941168499450807,1.9038481858665837,7.659989803767383,2.1699898037673826
inst_0101,RandomGenerator,0,4,1000,2.9135616607179493,3.614755348574892,2.089610121288485,7.8405246160928534,2.3505246160928532
inst_0102,RandomGenerator,0,5,1000,3.489128046380968,5.295401506427245,2.626637204290049,8.219144481728643,2.7291444817286425
inst_0103,RandomGenerator,0,2,1000,1.954366454004732,2.065312063244237,0.922393965881011,6.762519641542385,1.2725196415423845
inst_0104,RandomGenerator,0,4,1000,3.4068001296444232,4.870009573314679,2.623359425504164,8.76501022364204,3.27501022364204
inst_0105,RandomGenerator,0,5,1000,2.7918197285662822,3.575365014330562,2.2168278782227264,7.961940032661003,2.471940032661003
inst_0106,RandomGenerator,0,3,1000,2.0514560433962417,3.3615947921462315,0.9718261632302536,6.693764897473262,1.2037648974732615
inst_0107,RandomGenerator,0,4,1000,2.356552975861042,3.3585610151806136,1.7961377784648396,7.5550633156213,2.0650633156213
inst_0108,RandomGenerator,0,4,1000,2.34325137455437,5.802534284738421,0.9649499348941374,6.766387141907011,1.2763871419070112
inst_0109,RandomGenerator,0,2,1000,0.6674623983392977,0.9597624266719688,0.575000561235166,6.07279879275554,0.5827987927555398
inst_0110,RandomGenerator,0,2,1000,1.8787291099326848,1.303491361157664,0.8946975905605938,6.83510561018955,1.3451056101895498
inst_0111,RandomGenerator,0,4,1000,3.4852468227468,4.063580332923711,3.204966623817655,8.540533075077953,3.0505330750779525
inst_0112,RandomGenerator,0,3,1000,0.9148573329537112,2.4955402931715454,0.7204782026197711,6.296295317952277,0.8062953179522765
inst_0113,RandomGenerator,0,2,1000,1.054744419905281,1.2750399430508352,0.9026406915760148,6.4715873477678265,0.9815873477678263
inst_0114,RandomGenerator,0,2,1000,1.1927696610534813,2.0049044725358125,0.9889415801098104,6.589196357970698,1.0991963579706976
inst_0115,RandomGenerator,0,4,1000,3.490974604540399,3.516317232240506,2.545586632797218,8.267118036974784,2.777118036974784
inst_0116,RandomGenerator,0,3,1000,1.5371305506947672,2.4439613373297764,1.4420277003445323,6.714976920961486,1.2249769209614856
inst_0117,RandomGenerator,0,5,1000,3.953171122802302,4.23940002294829,2.9197232981582792,8.304265651972353,2.8142656519723523
inst_0118,RandomGenerator,0,1,1000,0.3493486378471672,0.4917794922944868,0.2493322025933048,5.87912098279137,0.3891209827913702
inst_0119,RandomGenerator,0,5,1000,2.949834071719137,5.626337675334676,1.8128535051678143,7.489697957702352,1.9996979577023515
inst_0120,RandomGenerator,0,2,1000,1.7200327275524812,2.4139682560182045,0.7191953206836351,6.8696350286464805,1.3796350286464802
inst_0121,RandomGenerator,0,3,1000,1.586233963546221,1.8008803504221162,0.502296187903753,6.364913212850181,0.8749132128501804
inst_0122,RandomGenerator,0,3,1000,1.858433176040815,2.97016847153602,0.8971183943906664,6.842319463707475,1.3523194637074747
inst_0123,RandomGenerator,0,3,1000,1.5352392925011735,3.351910636732245,0.5216996634759729,6.180102502020767,0.6901025020207667
inst_0124,RandomGenerator,0,2,1000,1.528771212908907,2.0675310396380797,0.806726065878045,6.414955499917654,0.9249554999176537
inst_0125,RandomGenerator,0,4,1000,2.6217506193670275,4.071591844296954,2.198655109619311,7.5723196202839995,2.0823196202839993
inst_0126,RandomGenerator,0,1,1000,1.214971440843718,0.6994804182743459,0.5043253815758034,6.42092867880458,0.9309286788045794
inst_0127,RandomGenerator,0,2,1000,1.84669985852053,1.5570414292749803,1.0701887996944612,7.052833563517252,1.562833563517252
inst_0128,RandomGenerator,0,3,1000,1.1240299841645642,1.5196565161811977,0.9758095712493836,6.450783321942643,0.9607833219426425
inst_0129,RandomGenerator,0,2,1000,1.9108270020510107,2.414272457509328,0.9387399956712166,6.627030345732052,1.137030345732052
inst_0130,RandomGenerator,0,4,1000,2.991245530729973,4.122747971392352,2.662188499470457,7.9851992955529365,2.4951992955529363
inst_0131,RandomGenerator,0,3,1000,2.7276214529568463,3.522782392310363,2.1829359406063142,7.80540367569697,2.3154036756969694
inst_0132,RandomGenerator,0,4,1000,2.574050710588069,3.361833226519125,2.369428235017776,7.689573312176477,2.1995733121764767
inst_0133,RandomGenerator,0,3,1000,3.7289397967943487,5.347742468416119,2.4480697549763644,7.9956777570533575,2.5056777570533573
inst_0134,RandomGenerator,0,4,1000,3.5199749846889743,4.043173103556148,3.220753084491805,8.38887317595217,2.89887317595217
inst_0135,RandomGenerator,0,3,1000,3.285380433735523,2.8881398106418663,2.4607044045494715,8.028775653598068,2.5387756535980674
inst_0136,RandomGenerator,0,3,1000,1.42642398940996,2.489170425760024,0.7666475147813852,6.526254697388229,1.0362546973882285
inst_0137,RandomGenerator,0,3,1000,3.309159486155556,3.976632414560013,2.8763652715423564,8.494451006217414,3.0044510062174137
inst_0138,RandomGenerator,0,4,1000,2.444001335426277,4.604178567365446,1.4948629295606866,6.996280378759098,1.5062803787590981
inst_0139,RandomGenerator,0,3,1000,2.421473748069972,2.788603420449977,1.6537270689339156,7.571525740962986,2.081525740962986
inst_0140,RandomGenerator,0,1,1000,1.277157125554606,0.6994804182743459,0.622537572264168,6.6225075597984295,1.1325075597984293
inst_0141,RandomGenerator,0,4,1000,2.1375414167356106,3.079014871858502,1.2458145210860625,6.808454998127915,1.3184549981279146
inst_0142,RandomGenerator,0,4,1000,2.776356390427718,3.991724522319079,1.9463645523612567,7.69120320177913,2.20120320177913
inst_0143,RandomGenerator,0,4,1000,3.73745203214384,4.422916685029062,3.1594787441164702,8.237077490341507,2.747077490341507
inst_0144,RandomGenerator,0,4,1000,2.21758502819087,3.6097986203000847,1.3850713435372717,7.142897573974934,1.6528975739749336
inst_0145,RandomGenerator,0,3,1000,1.5752514192820488,2.691950982324482,1.414556721730098,6.9050122148747874,1.4150122148747872
inst_0146,RandomGenerator,0,4,1000,2.2448512071416884,2.8658762851492456,1.3437293449302044,7.277361592035417,1.787361592035417
inst_0147,RandomGenerator,0,3,1000,2.1375928073278327,2.8185716101063725,1.549236183649154,7.355789114599039,1.865789114599039
inst_0148,RandomGenerator,0,3,1000,1.7153601413204551,2.6311376357901013,1.6401859722944476,7.037102095813888,1.5471020958138881
inst_0149,RandomGenerator,0,3,1000,2.005783966750732,2.319493532633474,1.808244163352136,7.262976804842843,1.772976804842843
inst_0150,RandomGenerator,0,2,1000,1.035313256551634,1.7532507046427683,0.8670413336829339,6.422998098486738,0.9329980984867374
inst_0151,RandomGenerator,0,3,1000,3.570172215399416,5.171618609276845,2.326084728375373,7.875710137481706,2.3857101374817056
inst_0152,RandomGenerator,0,4,1000,1.429463874107038,2.748851591905173,1.2561548114769647,6.6824012697349096,1.1924012697349093
inst_0153,RandomGenerator,0,3,1000,3.2386479826206367,2.831973525322935,2.4495250816081504,8.286363393654549,2.7963633936545484
inst_0154,RandomGenerator,0,5,1000,3.7432278959435408,5.234443955409951,3.238990985360568,8.556092623994283,3.066092623994283
inst_0155,RandomGenerator,0,2,1000,1.7178229123269046,1.1516483100506862,0.6198404331644288,6.523330993109381,1.0333309931093808
inst_0156,RandomGenerator,0,5,1000,2.357923624885305,4.291103010741352,1.577312422017561,7.05564839606349,1.56564839606349
inst_0157,RandomGenerator,0,4,1000,2.8787809875270227,4.788237319425793,2.290058285050247,8.016529814442679,2.5265298144426787
inst_0158,RandomGenerator,0,3,1000,1.818119407715292,2.804963930830568,1.63761644183365,7.168336917613489,1.678336917613489
inst_0159,RandomGenerator,0,4,1000,3.00935960456322,4.6648084366144,2.360602688076054,7.99829889263374,2.50829889263374
inst_0160,RandomGenerator,0,4,1000,3.0655163489847994,3.707214519674421,2.3468250282491745,7.804991164161649,2.3149911641616487
inst_0161,RandomGenerator,0,4,1000,2.64853632049122,5.278666210679831,1.7112946166210938,7.36499261974337,1.8749926197433702
inst_0162,RandomGenerator,0,3,1000,1.475489464753789,2.105101466489463,0.2639198125414313,6.01249325233142,0.5224932523314196
inst_0163,RandomGenerator,0,5,1000,2.80029638450731,5.20010941689,1.9543952875360096,7.439149378083186,1.9491493780831854
inst_0164,RandomGenerator,0,3,1000,2.784852634453471,4.302146024157741,1.7200845964777791,7.264590794367488,1.7745907943674881
inst_0165,RandomGenerator,0,3,1000,1.6281628545688491,1.682631173786037,0.4259453786620053,6.175833684436691,0.685833684436691
inst_0166,RandomGenerator,0,4,1000,3.083465673807585,3.673186567071435,2.422493064739883,8.248220768144865,2.7582207681448647
inst_0167,RandomGenerator,0,3,1000,1.815692928437225,2.220231408695013,1.068132145170875,7.01805858724491,1.5280585872449102
inst_0168,RandomGenerator,0,4,1000,1.9262753741780807,2.815206836551971,1.0644011627592282,6.7949532896827165,1.3049532896827163
inst_0169,RandomGenerator,0,5,1000,4.005852610953547,5.829446920251932,3.7670126738270335,8.824266932170232,3.334266932170232
inst_0170,RandomGenerator,0,2,1000,0.9723550571945738,2.116400480543172,0.8071157589789798,6.349967056577997,0.8599670565779967
inst_0171,RandomGenerator,0,3,1000,2.6103451977032845,3.5259262436689958,1.3687556265852885,6.9935478222784075,1.5035478222784073
inst_0172,RandomGenerator,0,5,1000,4.203260800954234,5.217358371259803,3.4288773656419425,8.874439312126874,3.384439312126874
inst_0173,RandomGenerator,0,3,1000,2.406023908779807,2.376526843273321,1.5643293584600024,7.615679245284002,2.125679245284002
inst_0174,RandomGenerator,0,3,1000,3.2201342642877613,3.980018831616937,2.38617020687295,8.184565503979481,2.694565503979481
inst_0175,RandomGenerator,0,3,1000,1.7111797504426516,1.6395639830916564,0.4662432265944022,6.028921510267341,0.5389215102673406
inst_0176,RandomGenerator,0,1,1000,0.8655561135209598,0.7930182828602139,0.3346537153670103,6.039481712898104,0.5494817128981042
inst_0177,RandomGenerator,0,3,1000,2.588444927562606,3.2224752803394265,1.6127918042491731,7.153721030405881,1.6637210304058812
inst_0178,RandomGenerator,0,3,1000,2.038059611316484,2.670122484138901,1.0691218035155203,7.231404880712523,1.7414048807125226
inst_0179,RandomGenerator,0,4,1000,0.7784222448487065,3.2414553249650866,0.583188528606903,6.1668362575073346,0.6768362575073343
inst_0180,RandomGenerator,0,3,1000,1.966876105168637,2.6409088641257608,1.079222765901484,6.649639000133695,1.1596390001336951
inst_0181,RandomGenerator,0,2,1000,1.4461014530090872,1.767022791467034,0.4788320046872698,6.456346931708868,0.966346931708868
inst_0182,RandomGenerator,0,3,1000,1.6808144399306266,3.146614738350552,0.8113867710635838,6.248617913056551,0.7586179130565505
inst_0183,RandomGenerator,0,1,1000,0.5427763648986746,0.4755481648204543,0.4474908230960475,5.93742889088973,0.4474288908897295
inst_0184,RandomGenerator,0,4,1000,2.870609148445285,3.5619674786851614,2.1218131681863865,7.72754125127814,2.23754125127814
inst_0185,RandomGenerator,0,3,1000,2.6936098493201124,3.2444514703531637,1.5904929958029306,7.56779816438244,2.0777981643824397
inst_0186,RandomGenerator,0,3,1000,1.6285318164094498,2.980397096184259,1.0703360954331702,6.9140227815217665,1.4240227815217663
inst_0187,RandomGenerator,0,3,1000,2.407834777857444,2.734603850957692,1.7332965958569346,7.587940684565983,2.097940684565983
inst_0188,RandomGenerator,0,6,1000,3.958218329964661,5.463039036482785,3.367268931289142,8.592809253168587,3.102809253168587
inst_0189,RandomGenerator,0,2,1000,2.3616245875001187,3.585792750078318,1.493013154641308,7.462130109970064,1.972130109970064
inst_0190,RandomGenerator,0,5,1000,3.0913062322899223,5.157739398588666,2.075353439159488,7.650895656994427,2.160895656994427
inst_0191,RandomGenerator,0,4,1000,1.8619640941428104,3.7956248557379664,0.805044067494687,6.591812564491462,1.1018125644914614
inst_0192,RandomGenerator,0,4,1000,2.24486081069648,3.36603173220934,1.4461256762507315,7.221598115323571,1.731598115323571
inst_0193,RandomGenerator,0,3,1000,2.5761908038282417,2.6105239162840714,1.8032753086450477,7.519366432697775,2.029366432697775
inst_0194,RandomGenerator,0,4,1000,3.639239423533503,4.5452464187442425,3.330149046790716,8.353761021703338,2.863761021703338
inst_0195,RandomGenerator,0,2,1000,0.5784361320705346,1.8694276773066216,0.3901334722277979,6.04644124541883,0.5564412454188297
inst_0196,RandomGenerator,0,3,1000,3.7239572404700696,3.945988494393853,3.050142691511389,8.850968768106656,3.3609687681066553
inst_0197,RandomGenerator,0,1,1000,0.3091965801398378,1.4050097766327243,0.0112400782130617,5.7211169630911325,0.23111696309113228
inst_0198,RandomGenerator,0,2,1000,1.4677926451046264,1.0920775049149247,0.559286544703854,6.3781610004288956,0.8881610004288953
inst_0199,RandomGenerator,0,2,1000,2.8814397025794376,3.38414542725248,2.134500240800264,7.910072266856409,2.420072266856409
inst_0200,RandomGenerator,0,5,1000,3.68100702264072,5.534428518086174,2.816042509205023,8.122038692658844,2.6320386926588437
inst_0201,RandomGenerator,0,3,1000,1.911491049544756,1.9104464101906609,1.1208135468944402,6.953908912182127,1.4639089121821272
inst_0202,RandomGenerator,0,4,1000,2.3591827597801083,3.575677297330892,1.924615239295021,7.5548290238566285,2.0648290238566283
inst_0203,RandomGenerator,0,2,1000,2.695827940622322,2.707802465663776,2.0232260321597986,7.895154914804578,2.4051549148045774
inst_0204,RandomGenerator,0,2,1000,0.7345923506187515,1.1790894227887985,0.6026174755860924,6.329304754028319,0.8393047540283192
inst_0205,RandomGenerator,0,3,1000,1.6204307111044367,3.2119461427551905,0.9154898307295448,6.477750897444403,0.9877508974444025
inst_0206,RandomGenerator,0,3,1000,0.8762088219018233,2.388207195214609,0.6948113139600287,6.311357299741305,0.8213572997413046
inst_0207,RandomGenerator,0,1,1000,1.8436383991674457,2.3104855962719637,1.0304765759372956,6.765940281116548,1.2759402811165481
inst_0208,RandomGenerator,0,3,1000,1.851996032244968,2.550952619063558,1.3760972875514164,6.942091719962858,1.4520917199628576
inst_0209,RandomGenerator,0,4,1000,2.686953390035346,2.856299909702151,1.8598553381366352,7.648529637621873,2.158529637621873
inst_0210,RandomGenerator,0,3,1000,1.734209875099102,2.86686295937734,0.6382925353093878,6.2936708010532785,0.8036708010532783
inst_0211,RandomGenerator,0,2,1000,4.867539974214438,5.250965771320768,4.014651033863244,9.801265250293463,4.311265250293463
inst_0212,RandomGenerator,0,3,1000,1.925130856074725,2.2060980330576503,0.9031905122041172,6.399046944841829,0.9090469448418288
inst_0213,RandomGenerator,0,4,1000,2.9918329117089573,4.197401414257413,1.9460155516380344,7.946193430902221,2.4561934309022204
inst_0214,RandomGenerator,0,5,1000,2.903984460827559,5.809753157146812,2.0611919979072595,7.545703822737821,2.0557038227378204
inst_0215,RandomGenerator,0,4,1000,2.924435973865441,4.555759714226095,2.2287865858273874,8.064809191111378,2.5748091911113775
inst_0216,RandomGenerator,0,4,1000,2.8751079879251744,5.074762507848405,2.239201007911725,7.747444980307718,2.257444980307718
inst_0217,RandomGenerator,0,1,1000,0.322963082941759,1.1824550313529891,0.0307438308151777,5.740549790896818,0.2505497908968177
inst_0218,RandomGenerator,0,3,1000,2.3301337563984936,5.291837900400321,0.6962552776840414,6.353764620814739,0.8637646208147389
