# Started at: 2021-04-24 11:17:25 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance2/3/RALTF2.json.yaml.csv -- demos-sched -c /root/experiment8/Instance2/RALTF2.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.11675,29700,30700,30500,29500,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,33.3333,33.3333,33.3333,0,0,0
112.372,,,,,,,,,,,,,,24.03,23.78,,,,,,,,,,,,,,
992.723,31100,32300,31100,30300,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,86.7347,80,84.8485,71.4286,35.3535,35.3535
1017.45,,,,,,,,,,,,,24.643,,,,,,,,,,,,,,,,
1992.52,31100,32600,31300,30300,31100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7555119.448624022,,,,,,,,70,61.3861,52.4752,46.4646,46.5347,36.6337
2993.01,31700,32300,31500,30700,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7831694.115151407,,,,,,,,71,67,55.5556,54,50,40
3993.16,31700,32600,31700,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8491408.14413396,,,,,,,,78.7879,69,58,51.4851,46.5347,39.604
4993.05,32500,33400,32300,31500,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8243360.6850724,,,,,,,,93.0693,87.8788,81,76,42.4242,39.3939
5992.58,32500,33000,32500,31500,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7795807.800375513,,,,,,,,71,63.7255,56.5657,54,47,36.6337
6993.18,32600,33000,32600,31900,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8047033.398935931,,,,,,,,71,67,56,53.4653,49.505,39.604
7992.31,32300,33400,32500,31900,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8248084.468347265,,,,,,,,72.2772,62.7451,50.9804,44.5545,47,40
8992.85,33000,34600,32800,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8631633.85917548,,,,,,,,100,93.8144,80.6122,75.7576,49,44
9993,33400,34000,33200,32500,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8182462.353426759,,,,,,,,71.2871,64.3564,64.3564,60.6061,40.5941,31.3131
10238.5,,,,,,,,,,,,,,23.58,23.33,,,,,,,,,,,,,,
10992.8,33400,33800,33400,32600,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7967850.040614706,,,,,,,,70.7071,67,56.5657,51.9608,51.5152,39.604
11076,,,,,,,,,,,,,24.654,,,,,,,,,,,,,,,,
11992.6,33600,35000,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7783556.277571743,,,,,,,,72,62,50,48,53,46
12992.9,33800,35400,34200,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8578940.789962675,,,,,,,,95.0495,86.1386,74.2574,68.3673,46.4646,43
13992.6,34000,34600,34400,33400,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8240040.073027025,,,,,,,,76,71,69,66.3366,38,28
14992.8,34200,34800,34400,33400,33800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7864174.363888745,,,,,,,,71.2871,62.6263,51.5152,47,49,39
15992.9,34400,36200,34800,33800,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7404589.573942441,,,,,,,,71.4286,67,56,52.5253,58.4158,49
16993,34800,36600,35200,34000,34600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8657932.158662694,,,,,,,,88,79,67.6768,61.7647,47,40.1961
17992.3,34800,36600,35200,34200,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8136956.134449148,,,,,,,,83.3333,78,75.2475,73.7374,38,34
18993,35200,36600,35600,34200,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7808495.756782229,,,,,,,,71.7172,63,52.5253,46.4646,49,38.3838
19992.4,35600,36000,35600,34600,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7810966.025588052,,,,,,,,71,67.3267,56,53.4653,53,43.5644
20381.6,,,,,,,,,,,,,,23.41,23.33,,,,,,,,,,,,,,
20993,35200,36800,35800,35000,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8579261.980486197,,,,,,,,81,71.7172,60,53.5354,47.4747,39.3939
21138.9,,,,,,,,,,,,,24.643,,,,,,,,,,,,,,,,
21992.3,36000,37500,36000,35400,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8120202.308660176,,,,,,,,90.099,85,81,76,40.5941,37.6238
22992.6,36200,37200,36400,35400,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7685131.163291437,,,,,,,,72,63,54,51.4851,49.4949,39
23992.7,36000,36800,36200,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8043080.992958407,,,,,,,,70.7071,67,56,53,49,39
24992.5,36000,36800,36400,35400,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8413403.472170183,,,,,,,,74.2574,65.3465,53.4653,48,46.5347,39
25992.9,36400,38100,36800,36000,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8546154.854352236,,,,,,,,96.9697,91.9192,81.6327,75,47,44
26993,36800,37500,37000,36200,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8159100.121597183,,,,,,,,72,63,60.396,58,43,33
27993,36800,37200,36800,36000,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8026409.407743355,,,,,,,,71.2871,67,56.4356,53,50,39.604
28992.6,36800,37200,37200,35800,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8164210.041891701,,,,,,,,71,62,50.5051,45,50,43
29992.8,37200,38300,37500,36600,37200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8670985.614517475,,,,,,,,99,89,77,71.2871,47,43
30487.2,,,,,,,,,,,,,,23.29,23.45,,,,,,,,,,,,,,
30993,37200,37700,37500,36200,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8381269.452109774,,,,,,,,73,68.6275,66.6667,64.3564,39,33.3333
31201.7,,,,,,,,,,,,,24.654,,,,,,,,,,,,,,,,
31992.3,37500,37700,37500,36600,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7967584.386992935,,,,,,,,71,63.6364,52.4752,47.4747,49,38.3838
32992.6,37500,39100,37700,36600,37000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7720254.045945795,,,,,,,,72,66,54.5455,51,58,50.495
33992.3,37500,39700,38300,37400,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8767413.46864203,,,,,,,,90.9091,82,70.297,64.6465,47,40.404
34992.9,37500,38900,38300,37400,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8200777.987410702,,,,,,,,80,75,72.7273,70,37,31.6832
35992.4,37900,38500,38300,37000,37400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7915697.096145275,,,,,,,,71.2871,62.6263,52,47,49.505,38.6139
36992.5,38100,39300,38500,37400,37900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7702540.527698629,,,,,,,,71.7172,67.3267,55.5556,53,56.1224,45.4545
37992.9,38100,40100,38700,38100,38100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8664035.109141445,,,,,,,,84.1584,75,63,58,46.5347,39.604
38992.5,38700,40700,39100,38100,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8181800.853124518,,,,,,,,87,82.1782,80.198,75,40,36.3636
