# Started at: 2021-04-24 11:50:07 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance2/3/RALTF3.json.yaml.csv -- demos-sched -c /root/experiment8/Instance2/RALTF3.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.10728,30100,30700,30500,29500,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,33.3333,0,0,0,0,0
120.824,,,,,,,,,,,,,,25.09,24.72,,,,,,,,,,,,,,
992.222,31500,32600,30900,30500,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,84.5361,81.6327,75,72,39.604,35.7143
1322.65,,,,,,,,,,,,,24.686,,,,,,,,,,,,,,,,
1992.15,31300,32800,31300,30700,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8156825.759387768,,,,,,,,64.3564,53,45,43.5644,52.4752,44.5545
2992.18,32100,32600,31900,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8642222.82889307,,,,,,,,64.6465,57.4257,54,53,62,52.4752
3992.66,31500,33800,32100,31300,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8359760.226011342,,,,,,,,71,59.596,52,48.4848,55,48.4848
4992.9,31900,32800,32500,31300,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8519609.301678887,,,,,,,,93,83.1683,75.7576,72,44.4444,41.5842
5992.4,32500,34200,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8452937.340083191,,,,,,,,64,56.5657,51,49,60,51
6992.49,32800,33400,32600,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8337244.9096383825,,,,,,,,63.6364,57,54.4554,53.5354,59,49
7992.58,32500,33400,33000,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8372257.2545415405,,,,,,,,65.3465,53,45.5446,41.5842,57.4257,47.4747
8992.02,32800,34400,33000,32300,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8258994.505469956,,,,,,,,94.9495,83.8384,75,73,47,45.4545
9992.46,33200,34200,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8473829.775041847,,,,,,,,68.3168,63.3663,58.4158,56.4356,56,47.5248
10248.6,,,,,,,,,,,,,,25.46,24.93,,,,,,,,,,,,,,
10992.3,33400,34200,33400,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8250899.744355467,,,,,,,,63.6364,58.8235,50.5051,47,59,51.4851
11386.7,,,,,,,,,,,,,24.697,,,,,,,,,,,,,,,,
11992.2,33600,35400,33600,33000,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8130331.598712098,,,,,,,,64.7059,52,48.5149,46.9388,63.6364,55
12992.1,33800,35800,34000,33400,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8318031.603183684,,,,,,,,88.8889,77,68.6869,65.3465,47,42.5743
13992.5,34400,34800,34400,33400,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8291616.618795645,,,,,,,,75,70,65,62.6263,50,43.4343
14992.6,34400,35000,34600,33400,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8039874.614055666,,,,,,,,64,53,45.098,42.1569,59.4059,49
15992.6,34600,36600,34800,34000,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8398179.779138707,,,,,,,,64.6465,57,54.5455,53.5354,69,60.396
16992.8,34800,36400,34800,34400,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8378258.490474335,,,,,,,,81.3725,69.697,62,59,48,41.8367
17993,35000,36200,35200,34400,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8276019.453373502,,,,,,,,82.8283,77.2277,71.2871,69,50,45.098
18992.4,35200,37000,35600,34400,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8019181.73518628,,,,,,,,64,53,44.4444,42,58.4158,49
19992.7,35600,37000,36000,35000,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8712960.111290796,,,,,,,,64,57,55,53,65,55.5556
20398.8,,,,,,,,,,,,,,23.86,24.35,,,,,,,,,,,,,,
20992.3,35600,37000,36000,35200,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8445560.491976826,,,,,,,,75,63,55,52,53,47.5248
21448.3,,,,,,,,,,,,,24.729,,,,,,,,,,,,,,,,
21992.8,36000,37000,36400,35400,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8535320.27247329,,,,,,,,89,83.8384,75.2475,72.2772,47.5248,41.4141
22992.8,36400,38100,36600,35800,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8374050.763452484,,,,,,,,64,53.4653,48.5149,46.5347,61,51
23992.5,36600,37400,36600,35600,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8522139.475386739,,,,,,,,64.3564,57,54.5455,53.5354,58.4158,49.505
24992.7,36200,38100,36800,36000,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8530983.117927143,,,,,,,,67.6768,56.4356,47.5248,44,57.5758,48.5149
25992.8,36600,37400,37000,36000,36200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8454908.408977937,,,,,,,,95,83.8384,75.7576,71.7172,43,42.5743
26992.4,37200,37900,37200,36600,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8596550.64533357,,,,,,,,65.6566,60.396,55,54,59,49.4949
27992.4,37200,37700,37500,36600,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8354783.593500704,,,,,,,,64,57.5758,53,50.495,59,49.505
28992.9,37000,38700,37700,37000,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8285243.6362254815,,,,,,,,64.3564,52,45.4545,44.5545,61,51.5152
