# Started at: 2021-04-24 13:28:33 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance2/3/refLTF.json.yaml.csv -- demos-sched -c /root/experiment8/Instance2/refLTF.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.11303,30100,30700,30500,29700,30300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,33.3333,0,0,0,0,33.3333
122.313,,,,,,,,,,,,,,22.72,23.25,,,,,,,,,,,,,,
991.649,31300,32100,31300,30500,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,86.2745,78.7879,78,76.7677,31,31.3131
1144.36,,,,,,,,,,,,,24.975,,,,,,,,,,,,,,,,
1992.44,31700,32100,31500,30700,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7685884.998721238,,,,,,,,92.9293,85,76.7677,71.7172,30.303,25.2525
2992.46,31900,32300,31900,30900,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8081344.615546059,,,,,,,,95,88.8889,80.198,77,33,25.7426
3991.81,32100,32300,32100,31100,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7989648.624699683,,,,,,,,97.9798,87.1287,78.7879,73,23.2323,19.1919
4992.12,32500,32500,32100,31300,31900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7733452.083519289,,,,,,,,96.0396,87.8788,87,84.8485,34,29.2929
5991.83,32500,33000,32600,31500,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7911610.174469401,,,,,,,,94.9495,87.1287,78.7879,73,35,27
6992.46,32800,32800,32600,31900,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8262033.155544924,,,,,,,,94.0594,88.1188,80.198,77,32,26.7327
7991.85,33000,33600,32800,31900,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8052349.671217745,,,,,,,,94.898,83.5052,74.7475,69.697,30,22.2222
8992.36,32800,33400,33200,32100,32500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7995875.276746369,,,,,,,,100,92,88.8889,83,28.2828,26
9991.59,33200,33400,33400,32600,32600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8104578.875462851,,,,,,,,94.0594,86.1386,81.1881,78.2178,34.6535,27.7228
10237.8,,,,,,,,,,,,,,23.49,23.41,,,,,,,,,,,,,,
10991.8,33600,33800,34000,32600,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8164934.993708116,,,,,,,,94,86.2745,77,71.5686,36,26.7327
11207.1,,,,,,,,,,,,,25.018,,,,,,,,,,,,,,,,
11991.6,33600,35200,33600,32600,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7921063.884545823,,,,,,,,94.9495,85.1485,78.4314,75.5102,36,30.303
12992.1,33600,34800,34000,33000,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7961174.043051585,,,,,,,,100,91.9192,85.8586,80,26,23
13992.2,34000,34600,34400,33400,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8054654.966303876,,,,,,,,94.0594,84,80,77.2277,32,24
14992,34200,34600,34600,33200,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8093852.855248619,,,,,,,,94.9495,86,78.5714,72.7273,35.3535,28.2828
15992.1,34400,36200,34800,33800,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7884400.48440687,,,,,,,,94.0594,89,80.5825,78.2178,37,29
16992.1,34800,35600,35200,33800,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7959166.7445193,,,,,,,,100,92,85,80,22,20.202
17991.8,34800,36000,35000,33800,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7944920.57666937,,,,,,,,94,83,80.8081,77,36,29
18992,35200,36000,35400,34000,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7945966.337015488,,,,,,,,94.9495,86.8687,78,73,35,26.2626
19991.5,35400,36000,35600,34200,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8029070.042519778,,,,,,,,94.0594,88.1188,80.8081,77.7778,32.3232,26
20345.8,,,,,,,,,,,,,,23.45,23.45,,,,,,,,,,,,,,
20991.9,35600,36200,35600,34600,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7863338.052022151,,,,,,,,100,90,82.1782,76,22.7723,22
21261.4,,,,,,,,,,,,,25.061,,,,,,,,,,,,,,,,
21991.6,35600,36600,36200,35000,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7829156.19268301,,,,,,,,94.9495,85,84,81.1881,36.3636,29.2929
22992.2,35800,36400,36000,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7879705.462655581,,,,,,,,94,86.8687,77.7778,72.7273,33.3333,27
23992.1,36000,36800,36400,35200,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8332116.319758927,,,,,,,,95,88,81,77.7778,33,25
25001.7,36000,36600,36800,35400,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8098641.911310621,,,,,,,,94.0594,83.1683,75.2475,69.6078,27.7228,21.7822
25992.1,36400,36800,36600,35400,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7974521.666735013,,,,,,,,100,91.9192,90.9091,85.7143,31.3131,28.2828
26991.6,36400,37000,36800,35400,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8217400.5857737735,,,,,,,,94,87,78,75.2475,35,27
27992.4,36800,37200,37200,35800,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8244847.189860639,,,,,,,,95,89,80,75,32,26
