# Started at: 2021-04-24 04:03:30 +0000, Version: v0.1-129-g3cfe73e, Generated by: thermobench --verbose --fan-cmd=fan --fan-on=0 --time=1800 --wait=30 --wait-timeout=240 --sensors_file=/root/thermobench/src/sensors.imx8 --cpu-usage --column=CPU0_work_done --column=CPU1_work_done --column=CPU2_work_done --column=CPU3_work_done --column=CPU4_work_done --column=CPU5_work_done --column=work_done --output=/root/experiment8_out/Instance2/2/RALTF2.json.yaml.csv -- demos-sched -c /root/experiment8/Instance2/RALTF2.json.yaml
time/ms,CPU_0_temp/m°C,CPU_1_temp/m°C,GPU_0_temp/m°C,GPU_1_temp/m°C,DRC_temp/m°C,PMIC_temp/m°C,Cortex_A53_0_freq/Hz,Cortex_A53_1_freq/Hz,Cortex_A53_2_freq/Hz,Cortex_A53_3_freq/Hz,Cortex_A72_0_freq/Hz,Cortex_A72_1_freq/Hz,ambient/°C,cam_cpu,cam_mem,power/µW,CPU0_work_done,CPU1_work_done,CPU2_work_done,CPU3_work_done,CPU4_work_done,CPU5_work_done,work_done,CPU0_load/%,CPU1_load/%,CPU2_load/%,CPU3_load/%,CPU4_load/%,CPU5_load/%
1.0924,29900,30500,30300,29300,29900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,0,0,0,0,0,0
125.168,,,,,,,,,,,,,,66.81,62.72,,,,,,,,,,,,,,
993.171,30900,32600,31100,30100,30900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,,,,,,,,,86.1386,82.1782,77.7778,80.6122,35.7143,33
1180.51,,,,,,,,,,,,,24.975,,,,,,,,,,,,,,,,
1993.63,31500,32600,31300,30500,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7490069.770397757,,,,,,,,70.5882,61,52,47,45.5446,36
2993.34,31500,31900,31500,30700,31300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7973765.935517231,,,,,,,,70.7071,68,56,53.4653,50,39.3939
3993.39,31300,32300,31700,30700,31700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8394462.830248194,,,,,,,,79,69,57.4257,52.0408,46.4646,39
4993.46,32100,33400,32300,31700,32100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8513221.165655168,,,,,,,,93,87,81,75.7576,42,39
5993.96,32500,33200,32500,31500,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8105853.587402464,,,,,,,,70.7071,62.6263,56,54,47.5248,37
6993.79,32800,33000,32500,31700,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7922158.471411079,,,,,,,,71.5686,68,56,53,49.4949,39
7993.63,32100,33000,32600,31700,32300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7968703.266880738,,,,,,,,71.4286,62,50,44.5545,46,38.7755
8993.65,33200,34600,33000,32100,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8540960.371946255,,,,,,,,100,93,81.1881,76.7677,49,45.5446
9993.65,33200,33800,33200,32300,32800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8227224.46336442,,,,,,,,71,64,63.6364,61,41.5842,31
10258.9,,,,,,,,,,,,,,66.65,62.64,,,,,,,,,,,,,,
10993.2,33600,33800,33600,32600,33000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7897811.785443323,,,,,,,,71.2871,67.6768,57,51.5152,49.505,40
11241.2,,,,,,,,,,,,,25.018,,,,,,,,,,,,,,,,
11993.9,33200,34400,33600,32800,33200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7573399.993276337,,,,,,,,71.4286,62,50,48,53.0612,46
12993.7,33600,35400,34000,33200,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8706689.733175898,,,,,,,,95.098,86.1386,73.7374,68.3673,46.5347,42
13993.8,34400,34600,34200,33200,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8162687.553421568,,,,,,,,76,71,69,66.6667,38,28.2828
14993.4,34400,34600,34400,33200,33600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7840826.93479417,,,,,,,,71,62.6263,52.5253,46.4646,49,38.6139
15993.6,34400,35800,34600,33600,34000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7622441.709409333,,,,,,,,71.7172,67,55.4455,54,59,49.4949
16993.6,34400,36000,34800,33600,34400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8508684.306953143,,,,,,,,88,79,67.6768,61,46.4646,39
17993.7,35200,36200,34800,34000,34200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8074523.448724675,,,,,,,,83,78,75,73.4694,38.6139,34
18994,35200,36400,35200,34200,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7685187.751468033,,,,,,,,71.7172,63,52,47.5248,49,39
19993.4,35600,36000,35600,34600,34800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7981953.31212386,,,,,,,,71.2871,67,55.5556,53,53,43
20385.3,,,,,,,,,,,,,,66.65,62.48,,,,,,,,,,,,,,
20994.1,35400,36200,35600,34600,35200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8585395.414954854,,,,,,,,81,72,60,54.0816,48,38.3838
21301.3,,,,,,,,,,,,,25.029,,,,,,,,,,,,,,,,
21993.7,35800,37500,35600,34600,35000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8376538.701393518,,,,,,,,90,84.8485,81.1881,76,39.3939,36.3636
22993.6,36000,37400,36000,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8034634.33028915,,,,,,,,71.7172,62.6263,53.5354,50.5051,49.505,39
23993.2,36200,36800,36200,35000,35600,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7983545.862713658,,,,,,,,71.2871,67.6471,55.5556,53.5354,49.4949,39
24994,35600,36600,36000,35000,35800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8198089.605599404,,,,,,,,74,65,53.9216,48,46,39
25993.2,36800,37700,36800,35600,36400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8746651.606007412,,,,,,,,97,92,80.8081,75.4902,47.5248,43
26993.7,36800,37200,36800,35800,36200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8427749.939081082,,,,,,,,71.7172,63,60,58,43.5644,33
27993.7,36800,37400,37200,36000,36000,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7958885.877382769,,,,,,,,70.7071,67,56.4356,53,49,39
28994.1,36400,37200,37000,35800,36200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7800305.28596696,,,,,,,,71.5686,62,50,45.4545,50,43
29994,37200,38700,37400,36400,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8663583.299817165,,,,,,,,98.9899,89.899,77,72,47,43
30485.3,,,,,,,,,,,,,,66.69,62.31,,,,,,,,,,,,,,
30994,37200,37900,37500,36200,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8304671.377514614,,,,,,,,73,67.6768,66.6667,63.6364,38.7755,31.3131
31361.7,,,,,,,,,,,,,25.029,,,,,,,,,,,,,,,,
31993.4,37200,37700,37500,36200,36800,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7955112.946787276,,,,,,,,71,63.7255,52.5253,48,49.505,40
32993.8,37200,38900,37500,36600,37200,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7510185.7947973395,,,,,,,,71.2871,65.6566,54,51.5152,56.5657,49.505
33993.7,37500,39500,38100,37000,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8613307.345673962,,,,,,,,91.9192,83,70.297,64,48.0392,40.404
34994.2,37900,39500,38100,37000,37400,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8181819.985601525,,,,,,,,80,74,72.7273,69.697,37.3737,30.303
35994,37900,38900,38300,37000,37500,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7846336.295400769,,,,,,,,71,62.6263,51,48,48.4848,38.6139
36993.4,38300,39900,38700,37700,37700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7895403.089223042,,,,,,,,70.7071,67.3267,56,53,56.4356,45.4545
37993.9,38300,39500,38700,37500,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8623035.08430071,,,,,,,,85,75.2475,63.6364,58,46,39.604
38994,39100,40500,39100,37900,38100,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8304146.878222426,,,,,,,,87,81.8182,79,75.7576,40.404,37
39993.2,38700,40500,39100,37700,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,7840696.4120837785,,,,,,,,71.2871,62.6263,52,48,49.505,39.3939
40591.5,,,,,,,,,,,,,,66.61,62.48,,,,,,,,,,,,,,
40993.2,39100,39500,39300,38100,38300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8185197.532729907,,,,,,,,71.4286,67.3267,60.396,53.5354,50,39.604
41425.2,,,,,,,,,,,,,25.093,,,,,,,,,,,,,,,,
41993.6,38700,39700,39300,38100,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8543818.495285904,,,,,,,,77.2277,68.6869,55.5556,50.5051,46.5347,38.3838
42993.4,39500,40300,40100,38700,38900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8735455.587304873,,,,,,,,94.0594,88,82,75.2475,43.4343,40.5941
43993.8,39700,40900,39900,38500,38900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8359179.111332532,,,,,,,,71,63,57,55,46,35.3535
44994,39900,40100,39900,38500,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8053526.048274497,,,,,,,,71.4286,67.3267,55.5556,53,50.495,39
45993.6,39100,40100,39900,38500,38700,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8013956.696819712,,,,,,,,71.5686,62.6263,50,45,46.4646,40
46994,39900,41300,40100,38900,39300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8706364.691844681,,,,,,,,100,92,80.198,75,49,43.4343
47993.6,40100,40500,40300,38900,38900,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8343748.919868435,,,,,,,,71.2871,65,64,61.6162,40,31.6832
48993.5,40100,40500,40700,39100,39300,70000,1.2e+06,1.2e+06,1.2e+06,1.2e+06,1.596e+06,1.596e+06,,,,8015683.376731561,,,,,,,,71.7172,67,55,49.4949,49.4949,39.3939
